COUNTRY,ADMIN1,ADMIN2,CITYID,YEAR,DEPOP,POP,GRDP,RTL_CMP,FDAC_CMP,EMP,HT_CMP,GRAD,ELMTRY,WLT_CMP,ENT_CMP,BED
일본,Niigata-ken,Sado-shi,JP15017,2020,1,51492,,1995,1021,27001,307,5210,2259,746,,697
일본,Niigata-ken,Uonuma-shi,JP15018,2020,1,34483,,781,457,18520,77,2754,1487,210,,234
일본,Niigata-ken,Minamiuonuma-shi,JP15019,2020,1,54851,,1107,783,29645,148,4997,2851,273,,920
일본,Niigata-ken,Tainai-shi,JP15020,2020,1,28509,,427,163,14568,35,2258,1329,96,,359
일본,Niigata-ken,Seiro-machi,JP15021,2020,0,14259,,182,80,7614,29,886,876,83,,290
일본,Niigata-ken,Yahiko-mura,JP15022,2020,1,7705,,161,107,4273,15,652,414,41,,0
일본,Niigata-ken,Tagami-machi,JP15023,2020,1,11227,,228,104,5750,32,1111,466,101,,0
일본,Niigata-ken,Aga-machi,JP15024,2020,1,9965,,123,60,4668,8,530,295,35,,67
일본,Niigata-ken,Izumozaki-machi,JP15025,2020,1,4113,,47,19,2072,4,339,155,17,,0
일본,Niigata-ken,Yuzawa-machi,JP15026,2020,1,7767,,177,406,4035,33,985,276,23,,90
일본,Niigata-ken,Tsunan-machi,JP15027,2020,1,8989,,112,52,5022,13,737,360,26,,97
일본,Niigata-ken,Kariwa-mura,JP15028,2020,1,4380,,44,22,2294,22,437,245,8,,0
일본,Niigata-ken,Sekikawa-mura,JP15029,2020,1,5144,,64,42,2737,7,291,216,26,,0
일본,Niigata-ken,Awashimaura-mura,JP15030,2020,1,353,,8,35,264,0,54,12,1,,0
일본,Toyama-ken,Toyama-shi,JP16001,2020,1,413938,,7862,2984,217057,1420,74117,20092,2693,,6875
일본,Toyama-ken,Takaoka-shi,JP16002,2020,1,166393,,3474,1161,86921,470,26840,7288,868,,2550
일본,Toyama-ken,Uozu-shi,JP16003,2020,1,40535,,882,390,20181,135,5356,1779,302,,862
일본,Toyama-ken,Himi-shi,JP16004,2020,1,43950,,724,289,22857,67,5016,1713,208,,407
일본,Toyama-ken,Namerikawa-shi,JP16005,2020,1,32349,,474,155,17808,67,5072,1609,179,,329
일본,Toyama-ken,Kurobe-shi,JP16006,2020,1,39638,,1490,805,21155,146,6318,2048,437,,655
일본,Toyama-ken,Tonami-shi,JP16007,2020,1,48154,,736,326,26288,90,7800,2489,258,,862
일본,Toyama-ken,Oyabe-shi,JP16008,2020,1,28983,,1161,233,15575,70,4307,1244,187,,543
일본,Toyama-ken,Nanto-shi,JP16009,2020,1,47937,,1320,621,26175,154,6871,2107,365,,698
일본,Toyama-ken,Imizu-shi,JP16010,2020,1,90742,,1837,524,47999,210,14632,4763,516,,725
일본,Toyama-ken,Funahashi-mura,JP16011,2020,0,3132,,14,4,1781,3,587,215,9,,0
일본,Toyama-ken,Kamiichi-machi,JP16012,2020,1,19351,,383,131,10238,68,2914,814,137,,199
일본,Toyama-ken,Tateyama-machi,JP16013,2020,1,24792,,646,144,13519,113,3556,1207,278,,60
일본,Toyama-ken,Nyuzen-machi,JP16014,2020,1,23839,,421,164,12546,49,3022,990,169,,158
일본,Toyama-ken,Asahi-machi,JP16015,2020,1,11081,,401,230,5580,63,1567,399,134,,50
일본,Ishikawa-ken,Kanazawa-shi,JP17001,2020,0,463254,,6784,3204,229691,1465,87093,23760,1921,,9265
일본,Ishikawa-ken,Nanao-shi,JP17002,2020,1,50300,,1062,549,25811,129,5538,2171,273,,1299
일본,Ishikawa-ken,Komatsu-shi,JP17003,2020,1,106216,,1699,684,56606,299,15840,5678,466,,1179
일본,Ishikawa-ken,Wajima-shi,JP17004,2020,1,24608,,504,250,11547,49,2302,794,98,,199
일본,Ishikawa-ken,Suzu-shi,JP17005,2020,1,12929,,318,113,6181,43,1202,321,43,,163
일본,Ishikawa-ken,Kaga-shi,JP17006,2020,1,63220,,1166,749,33122,93,7138,2955,341,,1015
일본,Ishikawa-ken,Hakui-shi,JP17007,2020,1,20407,,252,117,10266,34,3003,846,102,,174
일본,Ishikawa-ken,Kahoku-shi,JP17008,2020,0,34889,,958,335,18610,76,4596,1830,243,,591
일본,Ishikawa-ken,Hakusan-shi,JP17009,2020,1,110408,,1085,452,60091,202,17014,6195,390,,539
일본,Ishikawa-ken,Nomi-shi,JP17010,2020,1,48523,,448,147,26112,92,7363,2925,128,,415
일본,Ishikawa-ken,Nonoichi-shi,JP17011,2020,0,57238,,669,331,29632,113,9982,3390,233,,529
일본,Ishikawa-ken,Kawakita-machi,JP17012,2020,1,6135,,43,10,3277,5,989,446,14,,0
일본,Ishikawa-ken,Tsubata-machi,JP17013,2020,0,36957,,385,162,20051,57,5192,2130,202,,139
일본,Ishikawa-ken,Uchinada-machi,JP17014,2020,1,26574,,146,78,13386,28,3727,1485,76,,897
일본,Ishikawa-ken,Shika-machi,JP17015,2020,1,18630,,287,140,9450,31,1862,726,70,,85
일본,Ishikawa-ken,Hodatsushimizu-cho,JP17016,2020,1,12121,,110,53,6292,4,1523,483,51,,70
일본,Ishikawa-ken,Nakanoto-machi,JP17017,2020,1,16540,,216,78,8453,24,1712,847,68,,0
일본,Ishikawa-ken,Anamizu-machi,JP17018,2020,1,7890,,151,74,3593,16,885,223,39,,100
일본,Ishikawa-ken,Noto-cho,JP17019,2020,1,15687,,603,284,7580,65,1302,501,145,,136
일본,Fukui-ken,Fukui-shi,JP18001,2020,1,262328,,4493,1979,138191,955,47909,13484,1243,,4916
일본,Fukui-ken,Tsuruga-shi,JP18002,2020,1,64264,,2321,1203,33047,507,7809,3496,593,,926
일본,Fukui-ken,Obama-shi,JP18003,2020,1,28991,,453,239,14535,76,3490,1477,97,,532
일본,Fukui-ken,Ono-shi,JP18004,2020,1,31286,,468,246,17386,59,3873,1391,276,,188
일본,Fukui-ken,Katsuyama-shi,JP18005,2020,1,22150,,318,158,11795,41,2983,1063,74,,334
일본,Fukui-ken,Sabae-shi,JP18006,2020,0,68302,,828,335,35931,116,9747,4098,236,,963
일본,Fukui-ken,Awara-shi,JP18007,2020,1,27524,,317,211,14816,41,4099,1239,92,,345
일본,Fukui-ken,Echizen-shi,JP18008,2020,1,80611,,1240,458,44092,147,11361,4190,306,,789
일본,Fukui-ken,Sakai-shi,JP18009,2020,1,88481,,1089,487,47603,148,12884,5033,263,,342
일본,Fukui-ken,Eiheiji-cho,JP18010,2020,1,18965,,185,84,10256,34,3124,941,60,,600
일본,Fukui-ken,Ikeda-cho,JP18011,2020,1,2423,,29,16,1325,4,275,69,5,,60
일본,Fukui-ken,Minamiechizen-cho,JP18012,2020,1,10002,,79,66,5308,12,1115,490,39,,0
일본,Fukui-ken,Echizen-cho,JP18013,2020,1,20118,,386,175,10702,27,2630,1056,129,,90
일본,Fukui-ken,Mihama-cho,JP18014,2020,1,9179,,102,105,5062,21,1181,391,28,,0
일본,Fukui-ken,Takahama-cho,JP18015,2020,1,10326,,93,163,5666,19,1047,499,24,,90
일본,Fukui-ken,Ohi-cho,JP18016,2020,1,7910,,75,190,4332,24,917,490,24,,0
일본,Fukui-ken,Wakasa-cho,JP18017,2020,1,14003,,195,213,7419,24,1534,770,47,,270
일본,Yamanashi-ken,Kofu-shi,JP19001,2020,1,189591,,2634,1370,91516,579,34955,9360,918,,3374
일본,Yamanashi-ken,Fujiyoshida-shi,JP19002,2020,1,46530,,850,847,24276,159,5430,2266,274,,310
일본,Yamanashi-ken,Tsuru-shi,JP19003,2020,1,31016,,369,226,15132,75,3768,1327,141,,490
일본,Yamanashi-ken,Yamanashi-shi,JP19004,2020,1,33435,,1738,857,17649,317,5394,1592,787,,969
일본,Yamanashi-ken,Otsuki-shi,JP19005,2020,1,22512,,317,133,10634,56,3123,754,111,,197
일본,Yamanashi-ken,Nirasaki-shi,JP19006,2020,1,29067,,293,163,15598,50,5049,1296,108,,668
일본,Yamanashi-ken,Minamiarupusu-shi,JP19007,2020,1,69459,,794,314,37088,124,9325,3854,359,,643
일본,Yamanashi-ken,Hokuto-shi,JP19008,2020,1,44053,,911,912,22112,147,8678,1888,256,,0
일본,Yamanashi-ken,Kai-shi,JP19009,2020,0,75313,,824,386,38006,163,12232,4016,381,,426
일본,Yamanashi-ken,Fuefuki-shi,JP19010,2020,1,66947,,883,433,36473,109,9622,3219,339,,1271
일본,Yamanashi-ken,Uenohara-shi,JP19011,2020,1,22669,,207,95,11585,32,3698,796,69,,395
일본,Yamanashi-ken,Koshu-shi,JP19012,2020,1,29237,,335,175,15904,30,4452,1338,93,,230
일본,Yamanashi-ken,Chuo-shi,JP19013,2020,1,31216,,329,112,15684,48,4733,1592,80,,618
일본,Yamanashi-ken,Ichikawamisato-cho,JP19014,2020,1,14700,,669,219,7294,59,1984,618,137,,90
일본,Yamanashi-ken,Hayakawa-cho,JP19015,2020,1,1098,,10,24,609,1,180,38,2,,0
일본,Yamanashi-ken,Minobu-cho,JP19016,2020,1,10663,,204,81,5177,12,1403,296,40,,261
일본,Yamanashi-ken,Nambu-cho,JP19017,2020,1,7156,,88,35,3631,9,785,244,17,,126
일본,Yamanashi-ken,Fujikawa-cho,JP19018,2020,1,14219,,224,86,7387,32,1871,659,83,,198
일본,Yamanashi-ken,Showa-cho,JP19019,2020,0,20909,,514,252,10895,51,3866,1302,84,,45
일본,Yamanashi-ken,Doshi-mura,JP19020,2020,1,1607,,11,49,904,5,181,59,2,,0
일본,Yamanashi-ken,Nishikatsura-cho,JP19021,2020,1,4041,,111,34,2204,2,403,209,13,,0
일본,Yamanashi-ken,Oshino-mura,JP19022,2020,0,9237,,75,66,5532,10,2189,594,18,,0
일본,Yamanashi-ken,Yamanakako-mura,JP19023,2020,1,5179,,54,229,2834,4,948,221,7,,0
일본,Yamanashi-ken,Narusawa-mura,JP19024,2020,1,2824,,23,27,1575,3,457,145,8,,0
일본,Yamanashi-ken,Fujikawaguchiko-machi,JP19025,2020,0,26082,,567,794,14589,61,4319,1429,128,,269
일본,Yamanashi-ken,Kosuge-mura,JP19026,2020,1,684,,16,12,340,0,111,31,1,,0
일본,Yamanashi-ken,Tabayama-mura,JP19027,2020,1,530,,7,14,275,0,73,10,2,,0
일본,Nagano-ken,Nagano-shi,JP20001,2020,1,372760,,4811,2062,191176,1056,62450,19162,1708,,4962
일본,Nagano-ken,Matsumoto-shi,JP20002,2020,1,241145,,3593,1999,122895,768,42074,12806,1477,,3606
일본,Nagano-ken,Ueda-shi,JP20003,2020,1,154055,,1739,844,78141,341,23344,7849,545,,2216
일본,Nagano-ken,Okaya-shi,JP20004,2020,1,47790,,553,190,24599,99,6722,2278,147,,589
일본,Nagano-ken,Iida-shi,JP20005,2020,1,98164,,1282,749,52917,270,11624,5243,456,,1366
일본,Nagano-ken,Suwa-shi,JP20006,2020,1,48729,,1063,589,25463,242,8181,2432,268,,580
일본,Nagano-ken,Suzaka-shi,JP20007,2020,1,49559,,629,287,25764,125,6231,2563,231,,419
일본,Nagano-ken,Komoro-shi,JP20008,2020,1,40991,,578,339,20075,126,4988,2066,197,,664
일본,Nagano-ken,Ina-shi,JP20009,2020,1,66125,,1114,517,35719,203,9863,3478,275,,779
일본,Nagano-ken,Komagane-shi,JP20010,2020,1,32202,,571,339,17429,112,4532,1710,204,,475
일본,Nagano-ken,Nakano-shi,JP20011,2020,1,42338,,692,195,24037,99,4623,2210,176,,539
일본,Nagano-ken,Omachi-shi,JP20012,2020,1,26029,,252,185,12619,43,2881,981,97,,199
일본,Nagano-ken,Iiyama-shi,JP20013,2020,1,19539,,278,164,10979,31,1909,833,70,,284
일본,Nagano-ken,Chino-shi,JP20014,2020,0,56400,,622,598,28492,134,8642,2931,209,,360
일본,Nagano-ken,Shiojiri-shi,JP20015,2020,1,67241,,1033,441,37005,142,11593,3193,304,,415
일본,Nagano-ken,Saku-shi,JP20016,2020,1,98199,,1317,653,48486,260,14272,5147,490,,1340
일본,Nagano-ken,Chikuma-shi,JP20017,2020,1,58852,,648,297,29661,101,7904,2822,244,,611
일본,Nagano-ken,Tomi-shi,JP20018,2020,1,30122,,342,134,15485,41,4119,1557,79,,161
일본,Nagano-ken,Azumino-shi,JP20019,2020,1,94222,,808,464,49621,123,14015,4777,363,,983
일본,Nagano-ken,Koumi-machi,JP20020,2020,1,4353,,66,38,2358,7,471,159,17,,99
일본,Nagano-ken,Kawakami-mura,JP20021,2020,1,4344,,40,21,3141,1,567,176,3,,0
일본,Nagano-ken,Minamimaki-mura,JP20022,2020,1,3242,,35,36,2155,5,444,141,7,,0
일본,Nagano-ken,Minamiaiki-mura,JP20023,2020,1,962,,9,5,518,1,108,42,0,,0
일본,Nagano-ken,Kitaaiki-mura,JP20024,2020,1,752,,6,1,391,0,83,53,1,,0
일본,Nagano-ken,Sakuho-machi,JP20025,2020,1,10218,,103,49,5357,13,1130,608,34,,97
일본,Nagano-ken,Karuizawa-machi,JP20026,2020,0,19188,,926,627,8770,68,3888,918,72,,103
일본,Nagano-ken,Miyota-machi,JP20027,2020,0,15555,,109,94,8150,19,2355,812,37,,158
일본,Nagano-ken,Tateshina-machi,JP20028,2020,1,6612,,64,78,3765,16,868,281,23,,0
일본,Nagano-ken,Aoki-mura,JP20029,2020,1,4121,,31,19,2048,4,504,193,13,,0
일본,Nagano-ken,Nagawa-machi,JP20030,2020,1,5600,,50,82,2973,8,664,219,12,,140
일본,Nagano-ken,Shimosuwa-machi,JP20031,2020,1,19155,,219,144,9492,47,2853,888,85,,270
일본,Nagano-ken,Fujimi-machi,JP20032,2020,1,14084,,173,144,7438,31,2299,734,64,,161
일본,Nagano-ken,Hara-mura,JP20033,2020,0,7680,,51,97,4294,19,1413,411,17,,0
일본,Nagano-ken,Tatsuno-machi,JP20034,2020,1,18555,,194,93,9515,39,2372,955,58,,100
일본,Nagano-ken,Minowa-machi,JP20035,2020,1,24989,,200,96,13145,29,3180,1317,47,,164
일본,Nagano-ken,Iijima-machi,JP20036,2020,1,9004,,66,50,5092,20,1020,407,31,,0
일본,Nagano-ken,Minamiminowa-mura,JP20037,2020,0,15797,,268,70,8505,36,2268,1002,74,,85
일본,Nagano-ken,Nakagawa-mura,JP20038,2020,1,4651,,29,19,2751,4,482,274,14,,0
일본,Nagano-ken,Miyada-mura,JP20039,2020,1,8569,,83,37,4754,21,1146,526,27,,0
일본,Nagano-ken,Matsukawa-machi,JP20040,2020,1,12530,,117,56,7473,16,1163,655,54,,112
일본,Nagano-ken,Takamori-machi,JP20041,2020,1,12811,,109,50,7161,23,1371,790,31,,75
일본,Nagano-ken,Anan-cho,JP20042,2020,1,4299,,77,30,2168,7,343,190,26,,85
일본,Nagano-ken,Achi-mura,JP20043,2020,1,6068,,127,96,3415,13,533,357,46,,0
일본,Nagano-ken,Hiraya-mura,JP20044,2020,1,387,,8,10,217,0,53,24,2,,0
일본,Nagano-ken,Neba-mura,JP20045,2020,1,852,,14,6,462,1,82,0,9,,0
일본,Nagano-ken,Shimojo-mura,JP20046,2020,1,3545,,40,12,2069,4,317,195,11,,0
일본,Nagano-ken,Urugi-mura,JP20047,2020,1,548,,9,9,310,0,56,25,2,,0
일본,Nagano-ken,Tenryu-mura,JP20048,2020,1,1178,,18,10,492,0,86,21,5,,0
일본,Nagano-ken,Yasuoka-mura,JP20049,2020,1,1542,,21,7,825,0,149,67,6,,0
일본,Nagano-ken,Takagi-mura,JP20050,2020,1,5973,,51,20,3341,7,517,349,32,,0
일본,Nagano-ken,Toyooka-mura,JP20051,2020,1,6426,,41,19,3833,9,592,403,20,,0
일본,Nagano-ken,Oshika-mura,JP20052,2020,1,1023,,15,20,622,1,119,43,2,,0
일본,Nagano-ken,Agematsu-machi,JP20053,2020,1,4131,,121,83,2210,26,369,168,44,,0
일본,Nagano-ken,Nagiso-machi,JP20054,2020,1,3915,,79,44,2077,7,343,200,12,,0
일본,Nagano-ken,Kiso-mura,JP20055,2020,1,2692,,52,29,1441,3,206,123,5,,0
일본,Nagano-ken,Otaki-mura,JP20056,2020,1,715,,15,22,421,1,137,14,1,,0
일본,Nagano-ken,Okuwa-mura,JP20057,2020,1,3439,,82,27,1876,10,319,109,20,,0
일본,Nagano-ken,Kiso-machi,JP20058,2020,1,10584,,183,161,5799,30,1152,419,46,,199
일본,Nagano-ken,Omi-mura,JP20059,2020,1,2593,,36,20,1310,3,252,92,11,,0
일본,Nagano-ken,Ikusaka-mura,JP20060,2020,1,1639,,15,8,914,1,156,72,3,,0
일본,Nagano-ken,Yamagata-mura,JP20061,2020,1,8400,,58,33,4647,5,877,469,19,,0
일본,Nagano-ken,Asahi-mura,JP20062,2020,1,4279,,26,11,2510,3,469,207,13,,0
일본,Nagano-ken,Chikuhoku-mura,JP20063,2020,1,4149,,56,14,2148,3,374,152,12,,0
일본,Nagano-ken,Ikeda-machi,JP20064,2020,1,9382,,104,33,4834,20,1199,407,41,,324
일본,Nagano-ken,Matsukawa-mura,JP20065,2020,1,9599,,81,40,5268,18,1131,469,38,,0
일본,Nagano-ken,Hakuba-mura,JP20066,2020,1,8575,,110,594,4567,18,1547,416,32,,0
일본,Nagano-ken,Otari-mura,JP20067,2020,1,2647,,33,150,1393,5,324,113,7,,0
일본,Nagano-ken,Sakaki-machi,JP20068,2020,1,14004,,125,49,7475,27,2002,662,32,,0
일본,Nagano-ken,Obuse-machi,JP20069,2020,1,10660,,223,95,6055,23,1630,594,58,,155
일본,Nagano-ken,Takayama-mura,JP20070,2020,1,6617,,38,31,3853,5,655,328,12,,0
일본,Nagano-ken,Yamanouchi-machi,JP20071,2020,1,11352,,115,255,6599,8,1159,421,19,,0
일본,Nagano-ken,Kijimadaira-mura,JP20072,2020,1,4375,,45,44,2384,4,450,211,8,,0
일본,Nagano-ken,Nozawaonsen-mura,JP20073,2020,1,3279,,103,502,1844,9,365,140,16,,0
일본,Nagano-ken,Shinano-machi,JP20074,2020,1,7739,,83,96,4277,15,824,0,16,,97
일본,Nagano-ken,Ogawa-mura,JP20075,2020,1,2215,,33,9,1240,3,200,81,3,,0
일본,Nagano-ken,Iizuna-machi,JP20076,2020,1,10296,,70,39,6012,13,1136,480,32,,161
일본,Nagano-ken,Sakae-mura,JP20077,2020,1,1660,,24,13,899,0,124,46,4,,0
일본,Gifu-ken,Gifu-shi,JP21001,2020,1,402557,,5428,2624,201314,1208,74825,20245,2117,,6449
일본,Gifu-ken,Ogaki-shi,JP21002,2020,1,158286,,1817,773,80153,315,28081,8527,588,,1986
일본,Gifu-ken,Takayama-shi,JP21003,2020,1,84419,,1530,1106,47361,246,9860,4513,414,,1133
일본,Gifu-ken,Tajimi-shi,JP21004,2020,1,106732,,1195,401,53364,212,17801,5323,430,,920
일본,Gifu-ken,Seki-shi,JP21005,2020,1,85283,,1033,451,45106,132,10445,4758,375,,645
일본,Gifu-ken,Nakatsugawa-shi,JP21006,2020,1,76570,,1126,659,39498,168,7836,3938,391,,440
일본,Gifu-ken,Mino-shi,JP21007,2020,1,19247,,183,74,10355,23,2394,932,44,,122
일본,Gifu-ken,Mizunami-shi,JP21008,2020,1,37150,,539,283,18788,79,5371,1719,181,,626
일본,Gifu-ken,Hashima-shi,JP21009,2020,1,65649,,880,385,33082,152,8871,3547,331,,281
일본,Gifu-ken,Ena-shi,JP21010,2020,1,47774,,620,358,24831,111,5368,2461,222,,255
일본,Gifu-ken,Minokamo-shi,JP21011,2020,0,56689,,844,573,29563,145,7683,3647,347,,851
일본,Gifu-ken,Toki-shi,JP21012,2020,1,55348,,1038,334,28571,100,7307,2790,246,,658
일본,Gifu-ken,Kakamigahara-shi,JP21013,2020,1,144521,,1397,703,70025,236,24244,7909,512,,765
일본,Gifu-ken,Kani-shi,JP21014,2020,0,99968,,837,507,46063,217,14375,5685,352,,566
일본,Gifu-ken,Yamagata-shi,JP21015,2020,1,25280,,258,89,13383,37,2801,1189,80,,5046
일본,Gifu-ken,Mizuho-shi,JP21016,2020,0,56388,,399,176,28266,80,9440,3492,178,,0
일본,Gifu-ken,Hida-shi,JP21017,2020,1,22538,,321,213,12051,54,2292,1052,115,,146
일본,Gifu-ken,Motosu-shi,JP21018,2020,1,32928,,409,191,16417,28,4412,1807,113,,0
일본,Gifu-ken,Gujo-shi,JP21019,2020,1,38997,,584,448,20872,76,3732,1988,149,,811
일본,Gifu-ken,Gero-shi,JP21020,2020,1,30428,,465,317,15966,62,2651,1482,143,,448
일본,Gifu-ken,Kaizu-shi,JP21021,2020,1,32735,,426,151,17661,43,3931,1523,124,,275
일본,Gifu-ken,Ginan-cho,JP21022,2020,0,25881,,369,116,12929,55,4033,1416,99,,0
일본,Gifu-ken,Kasamatsu-cho,JP21023,2020,1,22208,,250,59,10821,30,3502,1121,76,,618
일본,Gifu-ken,Yoro-cho,JP21024,2020,1,26882,,311,102,13742,21,3234,1352,83,,259
일본,Gifu-ken,Tarui-cho,JP21025,2020,1,26402,,166,83,13019,30,3757,1444,67,,588
일본,Gifu-ken,Sekigahara-cho,JP21026,2020,1,6610,,71,26,3413,3,895,268,15,,0
일본,Gifu-ken,Godo-cho,JP21027,2020,1,18585,,131,67,9660,24,2714,922,50,,0
일본,Gifu-ken,Wanouchi-cho,JP21028,2020,1,9654,,75,19,5220,6,1185,554,23,,0
일본,Gifu-ken,Anpachi-cho,JP21029,2020,1,14355,,87,41,7509,11,1969,860,32,,0
일본,Gifu-ken,Ibigawa-cho,JP21030,2020,1,19529,,218,94,9872,35,2529,800,62,,281
일본,Gifu-ken,Ono-cho,JP21031,2020,1,22041,,182,60,11580,27,2594,1266,72,,0
일본,Gifu-ken,Ikeda-cho,JP21032,2020,1,23360,,265,109,12065,47,3342,1440,87,,60
일본,Gifu-ken,Kitagata-cho,JP21033,2020,1,18139,,230,130,9058,32,2658,1036,89,,0
일본,Gifu-ken,Sakahogi-cho,JP21034,2020,1,8071,,52,27,4277,6,930,447,17,,0
일본,Gifu-ken,Tomika-cho,JP21035,2020,0,5626,,37,17,2902,9,631,356,10,,0
일본,Gifu-ken,Kawabe-cho,JP21036,2020,1,9860,,109,34,5392,12,1104,520,38,,0
일본,Gifu-ken,Hichiso-cho,JP21037,2020,1,3402,,45,14,1700,4,279,115,14,,0
일본,Gifu-ken,Yaotsu-cho,JP21038,2020,1,10195,,125,44,5222,8,1085,431,33,,48
일본,Gifu-ken,Shirakawa-cho,JP21039,2020,1,7412,,93,33,3917,7,473,271,21,,124
일본,Gifu-ken,Higashishirakawa-mura,JP21040,2020,1,2016,,27,16,1125,4,133,77,4,,0
일본,Gifu-ken,Mitake-cho,JP21041,2020,1,17516,,149,66,9270,15,1938,895,55,,75
일본,Gifu-ken,Shirakawa-mura,JP21042,2020,1,1511,,41,87,951,3,192,0,9,,0
일본,Shizuoka-ken,Shizuoka-shi,JP22001,2020,1,693389,,9425,3808,357487,1804,122460,33254,2971,,7397
일본,Shizuoka-ken,Hamamatsu-shi,JP22002,2020,1,790718,,9557,4081,420214,2025,135436,42764,3465,,8393
일본,Shizuoka-ken,Numazu-shi,JP22003,2020,1,189386,,4465,1877,88210,827,28381,8650,1615,,1723
일본,Shizuoka-ken,Atami-shi,JP22004,2020,1,34208,,566,630,15267,83,5332,922,142,,724
일본,Shizuoka-ken,Mishima-shi,JP22005,2020,1,107783,,1288,779,55008,298,22496,5636,544,,868
일본,Shizuoka-ken,Fujinomiya-shi,JP22006,2020,1,128105,,1339,737,66218,202,17781,6920,517,,1060
일본,Shizuoka-ken,Ito-shi,JP22007,2020,1,65491,,1019,1004,29188,132,9080,2464,315,,302
일본,Shizuoka-ken,Shimada-shi,JP22008,2020,1,95719,,1182,462,51636,195,12659,5143,377,,536
일본,Shizuoka-ken,Fuji-shi,JP22009,2020,1,245392,,10340,3411,124930,1570,38190,13020,3099,,2323
일본,Shizuoka-ken,Iwata-shi,JP22010,2020,1,166672,,3615,1429,87612,518,25974,9114,1185,,1469
일본,Shizuoka-ken,Yaizu-shi,JP22011,2020,1,136845,,4524,1708,72473,511,18157,7016,1575,,1405
일본,Shizuoka-ken,Kakegawa-shi,JP22012,2020,1,114954,,3211,1273,61967,515,17490,6658,824,,1180
일본,Shizuoka-ken,Fujieda-shi,JP22013,2020,1,141342,,1852,663,73922,245,23387,7994,703,,1286
일본,Shizuoka-ken,Gotemba-shi,JP22014,2020,1,86614,,2831,1511,45268,410,11813,4846,822,,988
일본,Shizuoka-ken,Fukuroi-shi,JP22015,2020,0,87864,,930,433,47725,185,12265,5259,396,,309
일본,Shizuoka-ken,Shimoda-shi,JP22016,2020,1,20183,,757,1032,10099,69,2699,792,140,,242
일본,Shizuoka-ken,Susono-shi,JP22017,2020,1,50911,,397,209,26480,98,8521,2794,183,,198
일본,Shizuoka-ken,Kosai-shi,JP22018,2020,1,57885,,1043,514,31793,157,7894,3037,566,,329
일본,Shizuoka-ken,Izu-shi,JP22019,2020,1,28190,,574,413,14416,78,3575,983,159,,646
일본,Shizuoka-ken,Omaezaki-shi,JP22020,2020,1,31103,,395,301,17362,113,3081,1590,125,,199
일본,Shizuoka-ken,Kikugawa-shi,JP22021,2020,0,47789,,924,387,26546,117,6489,2646,273,,260
일본,Shizuoka-ken,Izunokuni-shi,JP22022,2020,1,46804,,591,362,23427,91,6671,2331,195,,1047
일본,Shizuoka-ken,Makinohara-shi,JP22023,2020,1,43502,,695,259,24657,74,4663,2253,177,,450
일본,Shizuoka-ken,Higashiizu-cho,JP22024,2020,1,11488,,151,140,5762,12,1457,368,40,,359
일본,Shizuoka-ken,Kawazu-cho,JP22025,2020,1,6870,,151,128,3407,13,832,303,34,,290
일본,Shizuoka-ken,Minamiizu-cho,JP22026,2020,1,7877,,367,991,3528,50,838,299,125,,248
일본,Shizuoka-ken,Matsuzaki-cho,JP22027,2020,1,6038,,151,125,2804,12,664,191,23,,0
일본,Shizuoka-ken,Nishiizu-cho,JP22028,2020,1,7090,,792,700,3299,22,608,207,163,,78
일본,Shizuoka-ken,Kannami-cho,JP22029,2020,1,36794,,322,169,18895,64,5577,1824,118,,572
일본,Shizuoka-ken,Shimizu-cho,JP22030,2020,1,31710,,681,204,17034,84,5124,1711,188,,140
일본,Shizuoka-ken,Nagaizumi-cho,JP22031,2020,0,43336,,598,218,21806,145,9416,2729,228,,703
일본,Shizuoka-ken,Oyama-cho,JP22032,2020,1,18568,,155,103,10735,20,2751,913,51,,226
일본,Shizuoka-ken,Yoshida-cho,JP22033,2020,1,28919,,455,181,16208,74,3437,1560,136,,180
일본,Shizuoka-ken,Kawanehon-cho,JP22034,2020,1,6206,,155,77,3317,6,545,188,34,,0
일본,Shizuoka-ken,Mori-machi,JP22035,2020,1,17457,,181,41,9647,23,1894,875,57,,143
일본,Aichi-ken,Nagoya-shi,JP23001,2020,0,2332176,,31528,15297,1094610,8774,511098,113967,10942,,24051
일본,Aichi-ken,Toyohashi-shi,JP23002,2020,1,371920,,4813,2178,194689,913,56407,20743,1519,,4948
일본,Aichi-ken,Okazaki-shi,JP23003,2020,0,384654,,3802,1653,197402,831,69245,23001,1214,,2717
일본,Aichi-ken,Ichinomiya-shi,JP23004,2020,0,380073,,3406,1679,178883,697,60575,20979,1628,,3595
일본,Aichi-ken,Seto-shi,JP23005,2020,1,127792,,1011,397,62419,156,22696,6718,381,,1471
일본,Aichi-ken,Handa-shi,JP23006,2020,1,117884,,1074,614,59443,214,19194,6373,427,,897
일본,Aichi-ken,Kasugai-shi,JP23007,2020,0,308681,,2240,1140,149688,460,60428,17226,1009,,2681
일본,Aichi-ken,Toyokawa-shi,JP23008,2020,0,184661,,1582,657,99633,248,28543,10552,578,,1389
일본,Aichi-ken,Tsushima-shi,JP23009,2020,1,60942,,699,275,31161,85,9220,2885,258,,711
일본,Aichi-ken,Hekinan-shi,JP23010,2020,0,72458,,664,243,39149,102,9167,4033,236,,666
