CNTRY,admin1,admin2,retail10,retail20,pop10,pop20,rate
일본,Gifu-ken,Tarui-cho,25,166,28505,26402,-7.38%
일본,Gifu-ken,Sekigahara-cho,9,71,8096,6610,-18.35%
일본,Gifu-ken,Godo-cho,15,131,20065,18585,-7.38%
일본,Gifu-ken,Wanouchi-cho,21,75,10028,9654,-3.73%
일본,Gifu-ken,Anpachi-cho,13,87,15271,14355,-6.00%
일본,Gifu-ken,Ibigawa-cho,27,218,23784,19529,-17.89%
일본,Gifu-ken,Ono-cho,21,182,23859,22041,-7.62%
일본,Gifu-ken,Ikeda-cho,22,265,24980,23360,-6.49%
일본,Gifu-ken,Kitagata-cho,9,230,18395,18139,-1.39%
일본,Gifu-ken,Sakahogi-cho,12,52,8361,8071,-3.47%
일본,Gifu-ken,Tomika-cho,4,37,5516,5626,1.99%
일본,Gifu-ken,Kawabe-cho,16,109,10593,9860,-6.92%
일본,Gifu-ken,Hichiso-cho,6,45,4484,3402,-24.13%
일본,Gifu-ken,Yaotsu-cho,8,125,12045,10195,-15.36%
일본,Gifu-ken,Shirakawa-cho,15,93,9530,7412,-22.22%
일본,Gifu-ken,Higashishirakawa-mura,1,27,2514,2016,-19.81%
일본,Gifu-ken,Mitake-cho,13,149,18824,17516,-6.95%
일본,Gifu-ken,Shirakawa-mura,9,41,1733,1511,-12.81%
일본,Shizuoka-ken,Shizuoka-shi,993,9425,716197,693389,-3.18%
일본,Shizuoka-ken,Hamamatsu-shi,823,9557,800866,790718,-1.27%
일본,Shizuoka-ken,Numazu-shi,478,4465,202304,189386,-6.39%
일본,Shizuoka-ken,Atami-shi,41,566,39611,34208,-13.64%
일본,Shizuoka-ken,Mishima-shi,123,1288,111838,107783,-3.63%
일본,Shizuoka-ken,Fujinomiya-shi,152,1339,132001,128105,-2.95%
일본,Shizuoka-ken,Ito-shi,62,1019,71437,65491,-8.32%
일본,Shizuoka-ken,Shimada-shi,159,1182,100276,95719,-4.54%
일본,Shizuoka-ken,Fuji-shi,2710,10340,254027,245392,-3.40%
일본,Shizuoka-ken,Iwata-shi,376,3615,168625,166672,-1.16%
일본,Shizuoka-ken,Yaizu-shi,320,4524,143249,136845,-4.47%
일본,Shizuoka-ken,Kakegawa-shi,379,3211,116363,114954,-1.21%
일본,Shizuoka-ken,Fujieda-shi,143,1852,142151,141342,-0.57%
일본,Shizuoka-ken,Gotemba-shi,163,2831,89030,86614,-2.71%
일본,Shizuoka-ken,Fukuroi-shi,292,930,84846,87864,3.56%
일본,Shizuoka-ken,Shimoda-shi,62,757,25013,20183,-19.31%
일본,Shizuoka-ken,Susono-shi,73,397,54546,50911,-6.66%
일본,Shizuoka-ken,Kosai-shi,127,1043,60107,57885,-3.70%
일본,Shizuoka-ken,Izu-shi,51,574,34202,28190,-17.58%
일본,Shizuoka-ken,Omaezaki-shi,69,395,34700,31103,-10.37%
일본,Shizuoka-ken,Kikugawa-shi,69,924,47041,47789,1.59%
일본,Shizuoka-ken,Izunokuni-shi,51,591,49269,46804,-5.00%
일본,Shizuoka-ken,Makinohara-shi,83,695,49019,43502,-11.25%
일본,Shizuoka-ken,Higashiizu-cho,24,151,14064,11488,-18.32%
일본,Shizuoka-ken,Kawazu-cho,17,151,7998,6870,-14.10%
일본,Shizuoka-ken,Minamiizu-cho,34,367,9516,7877,-17.22%
일본,Shizuoka-ken,Matsuzaki-cho,7,151,7653,6038,-21.10%
일본,Shizuoka-ken,Nishiizu-cho,33,792,9469,7090,-25.12%
일본,Shizuoka-ken,Kannami-cho,31,322,38571,36794,-4.61%
일본,Shizuoka-ken,Shimizu-cho,55,681,32302,31710,-1.83%
일본,Shizuoka-ken,Nagaizumi-cho,67,598,40763,43336,6.31%
일본,Shizuoka-ken,Oyama-cho,26,155,20629,18568,-9.99%
일본,Shizuoka-ken,Yoshida-cho,78,455,29815,28919,-3.01%
일본,Shizuoka-ken,Kawanehon-cho,13,155,8074,6206,-23.14%
일본,Shizuoka-ken,Mori-machi,13,181,19435,17457,-10.18%
일본,Aichi-ken,Nagoya-shi,2593,31528,2263894,2332176,3.02%
일본,Aichi-ken,Toyohashi-shi,428,4813,376665,371920,-1.26%
일본,Aichi-ken,Okazaki-shi,225,3802,372357,384654,3.30%
일본,Aichi-ken,Ichinomiya-shi,318,3406,378566,380073,0.40%
일본,Aichi-ken,Seto-shi,103,1011,132224,127792,-3.35%
일본,Aichi-ken,Handa-shi,125,1074,118828,117884,-0.79%
일본,Aichi-ken,Kasugai-shi,251,2240,305569,308681,1.02%
일본,Aichi-ken,Toyokawa-shi,186,1582,181928,184661,1.50%
일본,Aichi-ken,Tsushima-shi,52,699,65258,60942,-6.61%
일본,Aichi-ken,Hekinan-shi,97,664,72018,72458,0.61%
일본,Aichi-ken,Kariya-shi,86,1210,145781,153834,5.52%
일본,Aichi-ken,Toyota-shi,371,2827,421487,422330,0.20%
일본,Aichi-ken,Anjo-shi,144,1457,178691,187990,5.20%
일본,Aichi-ken,Nishio-shi,202,1879,165298,169046,2.27%
일본,Aichi-ken,Gamagori-shi,87,1165,82249,79538,-3.30%
일본,Aichi-ken,Inuyama-shi,170,1553,75198,73090,-2.80%
일본,Aichi-ken,Tokoname-shi,155,647,54858,58710,7.02%
일본,Aichi-ken,Konan-shi,56,675,99730,98255,-1.48%
일본,Aichi-ken,Komaki-shi,752,2604,147132,148831,1.15%
일본,Aichi-ken,Inazawa-shi,198,1237,136442,134751,-1.24%
일본,Aichi-ken,Shinshiro-shi,48,470,49864,44355,-11.05%
일본,Aichi-ken,Tokai-shi,190,896,107690,113787,5.66%
일본,Aichi-ken,Obu-shi,120,743,85249,93123,9.24%
일본,Aichi-ken,Chita-shi,74,1220,84768,84364,-0.48%
일본,Aichi-ken,Chiryu-shi,43,613,68398,72193,5.55%
일본,Aichi-ken,Owariasahi-shi,51,528,81140,83144,2.47%
일본,Aichi-ken,Takahama-shi,33,328,44027,46106,4.72%
일본,Aichi-ken,Iwakura-shi,37,354,47340,47983,1.36%
일본,Aichi-ken,Toyoake-shi,45,488,69745,69295,-0.65%
일본,Aichi-ken,Nisshin-shi,42,782,84237,91520,8.65%
일본,Aichi-ken,Tahara-shi,82,642,64119,59360,-7.42%
일본,Aichi-ken,Aisai-shi,53,398,64978,60829,-6.39%
일본,Aichi-ken,Kiyosu-shi,101,694,65757,67352,2.43%
일본,Aichi-ken,Kitanagoya-shi,113,705,81571,86385,5.90%
일본,Aichi-ken,Yatomi-shi,151,422,43272,43025,-0.57%
일본,Aichi-ken,Miyoshi-shi,73,498,60098,61952,3.08%
일본,Aichi-ken,Ama-shi,57,526,86714,86126,-0.68%
일본,Aichi-ken,Nagakute-shi,23,656,52022,60162,15.65%
일본,Aichi-ken,Togo-cho,14,367,41851,43903,4.90%
일본,Aichi-ken,Toyoyama-cho,41,311,14405,15613,8.39%
일본,Aichi-ken,Oguchi-cho,62,181,22446,24305,8.28%
일본,Aichi-ken,Fuso-cho,17,238,33558,34133,1.71%
일본,Aichi-ken,Oharu-cho,12,180,29891,32399,8.39%
일본,Aichi-ken,Kanie-cho,81,514,36688,37338,1.77%
일본,Aichi-ken,Tobishima-mura,211,140,4525,4575,1.10%
일본,Aichi-ken,Agui-cho,11,308,25466,28383,11.45%
일본,Aichi-ken,Higashiura-cho,24,329,49800,49596,-0.41%
일본,Aichi-ken,Minamichita-cho,88,544,20549,16617,-19.13%
일본,Aichi-ken,Mihama-cho,36,181,25178,22496,-10.65%
일본,Aichi-ken,Taketoyo-cho,40,236,42408,43535,2.66%
일본,Aichi-ken,Kota-cho,25,246,37930,42449,11.91%
일본,Aichi-ken,Shitara-cho,15,68,5769,4437,-23.09%
일본,Aichi-ken,Toei-cho,4,45,3757,2942,-21.69%
일본,Aichi-ken,Toyone-mura,4,19,1336,1017,-23.88%
일본,Mie-ken,Tsu-shi,254,3081,285746,274537,-3.92%
일본,Mie-ken,Yokkaichi-shi,601,3589,307766,305424,-0.76%
일본,Mie-ken,Ise-shi,96,1744,130271,122765,-5.76%
일본,Mie-ken,Matsusaka-shi,213,1687,168017,159145,-5.28%
일본,Mie-ken,Kuwana-shi,255,3368,140290,138613,-1.20%
일본,Mie-ken,Suzuka-shi,261,2176,199293,195670,-1.82%
일본,Mie-ken,Nabari-shi,66,840,80284,76387,-4.85%
일본,Mie-ken,Owase-shi,28,320,20033,16252,-18.87%
일본,Mie-ken,Kameyama-shi,117,403,51023,49835,-2.33%
일본,Mie-ken,Toba-shi,71,459,21435,17525,-18.24%
일본,Mie-ken,Kumano-shi,35,343,19662,15965,-18.80%
일본,Mie-ken,Inabe-shi,194,1518,45684,44973,-1.56%
일본,Mie-ken,Shima-shi,135,1770,54694,46057,-15.79%
일본,Mie-ken,Iga-shi,204,1229,97207,88766,-8.68%
일본,Mie-ken,Kisosaki-cho,16,52,6855,6023,-12.14%
일본,Mie-ken,Toin-cho,73,489,25661,25784,0.48%
일본,Mie-ken,Komono-cho,65,323,39978,40559,1.45%
일본,Mie-ken,Asahi-cho,9,70,9626,11021,14.49%
일본,Mie-ken,Kawagoe-cho,51,157,14003,15123,8.00%
일본,Mie-ken,Taki-cho,18,134,15438,14021,-9.18%
일본,Mie-ken,Meiwa-cho,19,184,22833,22445,-1.70%
일본,Mie-ken,Odai-cho,21,179,10416,8668,-16.78%
일본,Mie-ken,Tamaki-cho,17,139,15297,15041,-1.67%
일본,Mie-ken,Watarai-cho,6,57,8692,7847,-9.72%
일본,Mie-ken,Taiki-cho,33,231,9846,7815,-20.63%
일본,Mie-ken,Minamiise-cho,20,227,14791,10989,-25.70%
일본,Mie-ken,Kihoku-cho,65,465,18611,14604,-21.53%
일본,Mie-ken,Mihama-cho,10,127,9376,8079,-13.83%
일본,Mie-ken,Kiho-cho,6,86,11896,10321,-13.24%
일본,Shiga-ken,Otsu-shi,178,2280,337634,345070,2.20%
일본,Shiga-ken,Hikone-shi,92,1210,112156,113647,1.33%
일본,Shiga-ken,Nagahama-shi,123,1524,124131,113636,-8.45%
일본,Shiga-ken,Omihachiman-shi,92,1317,81738,81122,-0.75%
일본,Shiga-ken,Kusatsu-shi,89,1697,130874,143913,9.96%
일본,Shiga-ken,Moriyama-shi,71,678,76560,83236,8.72%
일본,Shiga-ken,Ritto-shi,129,691,63655,68820,8.11%
일본,Shiga-ken,Koka-shi,125,1266,92704,88358,-4.69%
일본,Shiga-ken,Yasu-shi,73,467,49955,50513,1.12%
일본,Shiga-ken,Konan-shi,158,577,54614,54460,-0.28%
일본,Shiga-ken,Takashima-shi,59,747,52486,46377,-11.64%
일본,Shiga-ken,Higashiomi-shi,135,988,115479,112819,-2.30%
일본,Shiga-ken,Maibara-shi,59,305,40060,37225,-7.08%
일본,Shiga-ken,Hino-cho,43,251,22870,20964,-8.33%
일본,Shiga-ken,Ryuo-cho,16,276,12916,11789,-8.73%
일본,Shiga-ken,Aisho-cho,48,217,20118,20893,3.85%
일본,Shiga-ken,Toyosato-cho,31,138,7566,7132,-5.74%
일본,Shiga-ken,Kora-cho,12,69,7500,6362,-15.17%
일본,Shiga-ken,Taga-cho,22,94,7761,7274,-6.27%
일본,Kyoto-fu,Kyoto-shi,1416,18617,1474015,1463723,-0.70%
일본,Kyoto-fu,Fukuchiyama-shi,156,1143,79652,77306,-2.95%
일본,Kyoto-fu,Maizuru-shi,101,1262,88669,80336,-9.40%
일본,Kyoto-fu,Ayabe-shi,40,330,35836,31846,-11.13%
일본,Kyoto-fu,Uji-shi,123,1896,189609,179630,-5.26%
일본,Kyoto-fu,Miyazu-shi,53,509,19948,16758,-15.99%
일본,Kyoto-fu,Kameoka-shi,75,1017,92399,86174,-6.74%
일본,Kyoto-fu,Joyo-shi,74,977,80037,74607,-6.78%
일본,Kyoto-fu,Muko-shi,37,346,54328,56859,4.66%
일본,Kyoto-fu,Nagaokakyo-shi,75,823,79844,80608,0.96%
일본,Kyoto-fu,Yawata-shi,112,525,74227,70433,-5.11%
일본,Kyoto-fu,Kyotanabe-shi,43,381,67910,73753,8.60%
일본,Kyoto-fu,Kyotango-shi,71,783,59038,50860,-13.85%
일본,Kyoto-fu,Nantan-shi,24,279,35214,31629,-10.18%
일본,Kyoto-fu,Kizugawa-shi,38,781,69761,77907,11.68%
일본,Kyoto-fu,Oyamazaki-cho,13,131,15121,15953,5.50%
일본,Kyoto-fu,Kumiyama-cho,191,460,15914,15250,-4.17%
일본,Kyoto-fu,Ide-cho,21,152,8447,7406,-12.32%
일본,Kyoto-fu,Ujitawara-cho,12,125,9711,8911,-8.24%
일본,Kyoto-fu,Kasagi-cho,6,25,1626,1144,-29.64%
일본,Kyoto-fu,Wazuka-cho,3,35,4482,3478,-22.40%
일본,Kyoto-fu,Seika-cho,10,173,35630,36198,1.59%
일본,Kyoto-fu,Minamiyamashiro-mura,4,14,3078,2391,-22.32%
일본,Kyoto-fu,Kyotamba-cho,14,145,15732,12907,-17.96%
일본,Kyoto-fu,Ine-cho,17,57,2410,1928,-20.00%
일본,Kyoto-fu,Yosano-cho,13,283,23454,20092,-14.33%
일본,Osaka-fu,Osaka-shi,4486,44974,2665314,2752412,3.27%
일본,Osaka-fu,Sakai-shi,2571,12555,841966,826161,-1.88%
일본,Osaka-fu,Kishiwada-shi,465,6156,199234,190658,-4.30%
일본,Osaka-fu,Toyonaka-shi,302,2614,389341,401558,3.14%
일본,Osaka-fu,Ikeda-shi,112,1426,104229,104993,0.73%
일본,Osaka-fu,Suita-shi,188,3096,355798,385567,8.37%
일본,Osaka-fu,Izumiotsu-shi,249,922,77548,74412,-4.04%
일본,Osaka-fu,Takatsuki-shi,233,2039,357359,352698,-1.30%
일본,Osaka-fu,Kaizuka-shi,434,4763,90519,84443,-6.71%
일본,Osaka-fu,Moriguchi-shi,132,1231,146697,143096,-2.45%
일본,Osaka-fu,Hirakata-shi,168,2207,407978,397289,-2.62%
일본,Osaka-fu,Ibaraki-shi,350,2046,274822,287730,4.70%
일본,Osaka-fu,Yao-shi,320,2165,271460,264642,-2.51%
일본,Osaka-fu,Izumisano-shi,403,3374,100801,100131,-0.66%
일본,Osaka-fu,Tondabayashi-shi,60,723,119576,108699,-9.10%
일본,Osaka-fu,Neyagawa-shi,124,1488,238204,229733,-3.56%
일본,Osaka-fu,Kawachinagano-shi,38,768,112490,101692,-9.60%
일본,Osaka-fu,Matsubara-shi,84,948,124594,117641,-5.58%
일본,Osaka-fu,Daito-shi,183,822,127534,119367,-6.40%
일본,Osaka-fu,Izumi-shi,287,4084,184988,184495,-0.27%
일본,Osaka-fu,Minoh-shi,82,1092,129895,136868,5.37%
일본,Osaka-fu,Kashiwara-shi,28,448,74773,68775,-8.02%
일본,Osaka-fu,Habikino-shi,93,842,117681,108736,-7.60%
일본,Osaka-fu,Kadoma-shi,261,1004,130282,119764,-8.07%
일본,Osaka-fu,Settsu-shi,334,742,83720,87456,4.46%
일본,Osaka-fu,Takaishi-shi,84,397,59572,55635,-6.61%
일본,Osaka-fu,Fujiidera-shi,49,542,66165,63688,-3.74%
일본,Osaka-fu,Higashiosaka-shi,913,5395,509533,493940,-3.06%
일본,Osaka-fu,Sennan-shi,311,1773,64403,60102,-6.68%
일본,Osaka-fu,Shijonawate-shi,39,463,57554,55177,-4.13%
일본,Osaka-fu,Katano-shi,36,396,77686,75033,-3.42%
일본,Osaka-fu,Osakasayama-shi,18,397,58227,58435,0.36%
일본,Osaka-fu,Hannan-shi,175,4972,56646,51254,-9.52%
일본,Osaka-fu,Shimamoto-cho,11,121,28935,30927,6.88%
일본,Osaka-fu,Toyono-cho,13,79,21989,18279,-16.87%
일본,Osaka-fu,Nose-cho,23,78,11650,9079,-22.07%
일본,Osaka-fu,Tadaoka-cho,22,132,18149,16567,-8.72%
일본,Osaka-fu,Kumatori-cho,36,225,45069,43763,-2.90%
일본,Osaka-fu,Tajiri-cho,40,504,8085,8434,4.32%
일본,Osaka-fu,Misaki-cho,7,96,17504,14741,-15.78%
일본,Osaka-fu,Taishi-cho,12,86,14220,13009,-8.52%
일본,Osaka-fu,Kanan-cho,41,194,17040,15697,-7.88%
일본,Osaka-fu,Chihayaakasaka-mura,27,47,6015,4909,-18.39%
일본,Hyogo-ken,Kobe-shi,2306,16144,1544200,1525152,-1.23%
일본,Hyogo-ken,Himeji-shi,1824,7286,536270,530495,-1.08%
일본,Hyogo-ken,Amagasaki-shi,417,3517,453748,459593,1.29%
일본,Hyogo-ken,Akashi-shi,231,2589,290959,303601,4.34%
일본,Hyogo-ken,Nishinomiya-shi,342,3264,482640,485587,0.61%
일본,Hyogo-ken,Sumoto-shi,39,592,47254,41236,-12.74%
일본,Hyogo-ken,Ashiya-shi,18,710,93238,93922,0.73%
일본,Hyogo-ken,Itami-shi,131,1302,196127,198138,1.03%
일본,Hyogo-ken,Aioi-shi,62,259,31158,28355,-9.00%
일본,Hyogo-ken,Toyooka-shi,71,1179,85592,77489,-9.47%
일본,Hyogo-ken,Kakogawa-shi,194,2267,266937,260878,-2.27%
일본,Hyogo-ken,Ako-shi,66,715,50523,45892,-9.17%
일본,Hyogo-ken,Nishiwaki-shi,54,532,42802,38673,-9.65%
일본,Hyogo-ken,Takarazuka-shi,52,1217,225700,226432,0.32%
일본,Hyogo-ken,Miki-shi,81,1142,81009,75294,-7.05%
일본,Hyogo-ken,Takasago-shi,94,684,93901,87722,-6.58%
일본,Hyogo-ken,Kawanishi-shi,54,893,156423,152321,-2.62%
일본,Hyogo-ken,Ono-shi,69,520,49680,47562,-4.26%
일본,Hyogo-ken,Sanda-shi,72,777,114216,109238,-4.36%
일본,Hyogo-ken,Kasai-shi,72,482,47993,42700,-11.03%
일본,Hyogo-ken,Tambasasayama-shi,83,878,43263,39611,-8.44%
일본,Hyogo-ken,Yabu-shi,37,280,26501,22129,-16.50%
일본,Hyogo-ken,Tamba-shi,123,916,67757,61471,-9.28%
일본,Hyogo-ken,Minamiawaji-shi,87,731,49834,44137,-11.43%
일본,Hyogo-ken,Asago-shi,47,398,32814,28989,-11.66%
일본,Hyogo-ken,Awaji-shi,49,571,46459,41967,-9.67%
일본,Hyogo-ken,Shiso-shi,38,421,40938,34819,-14.95%
일본,Hyogo-ken,Kato-shi,71,481,40181,40645,1.15%
일본,Hyogo-ken,Tatsuno-shi,121,861,80518,74316,-7.70%
일본,Hyogo-ken,Inagawa-cho,7,139,31739,29680,-6.49%
일본,Hyogo-ken,Taka-cho,29,207,23104,19261,-16.63%
일본,Hyogo-ken,Inami-cho,83,371,31026,30268,-2.44%
일본,Hyogo-ken,Harima-cho,38,196,33183,33604,1.27%
일본,Hyogo-ken,Ichikawa-cho,11,85,13288,11231,-15.48%
일본,Hyogo-ken,Fukusaki-cho,33,282,19830,19377,-2.28%
일본,Hyogo-ken,Kamikawa-cho,15,112,12289,10616,-13.61%
일본,Hyogo-ken,Taishi-cho,28,346,33438,33477,0.12%
일본,Hyogo-ken,Kamigori-cho,17,148,16636,13879,-16.57%
일본,Hyogo-ken,Sayo-cho,21,209,19265,15863,-17.66%
일본,Hyogo-ken,Kami-cho,29,251,19696,16064,-18.44%
일본,Hyogo-ken,Shinonsen-cho,22,174,16004,13318,-16.78%
일본,Nara-ken,Nara-shi,202,3375,366591,354630,-3.26%
일본,Nara-ken,Yamatotakada-shi,34,620,68451,61744,-9.80%
일본,Nara-ken,Yamatokoriyama-shi,118,1495,89023,83285,-6.45%
일본,Nara-ken,Tenri-shi,67,1027,69178,63889,-7.65%
일본,Nara-ken,Kashihara-shi,54,1682,125605,120922,-3.73%
일본,Nara-ken,Sakurai-shi,37,647,60146,54857,-8.79%
일본,Nara-ken,Gojo-shi,30,357,34460,27927,-18.96%
일본,Nara-ken,Gose-shi,26,338,30287,24096,-20.44%
일본,Nara-ken,Ikoma-shi,41,710,118113,116675,-1.22%
일본,Nara-ken,Kashiba-shi,37,586,75227,78113,3.84%
일본,Nara-ken,Katsuragi-shi,21,433,35859,36832,2.71%
일본,Nara-ken,Uda-shi,31,317,34227,28121,-17.84%
일본,Nara-ken,Yamazoe-mura,3,42,4107,3226,-21.45%
일본,Nara-ken,Heguri-cho,5,140,19727,18009,-8.71%
일본,Nara-ken,Sango-cho,2,89,23440,23219,-0.94%
일본,Nara-ken,Ikaruga-cho,14,208,27734,27587,-0.53%
일본,Nara-ken,Ando-cho,7,28,7929,7225,-8.88%
일본,Nara-ken,Kawanishi-cho,14,83,8653,8167,-5.62%
일본,Nara-ken,Miyake-cho,13,40,7440,6439,-13.45%
일본,Nara-ken,Tawaramoto-cho,38,331,32121,31177,-2.94%
일본,Nara-ken,Soni-mura,4,29,1895,1295,-31.66%
일본,Nara-ken,Mitsue-mura,1,22,2102,1479,-29.64%
일본,Nara-ken,Takatori-cho,2,74,7657,6729,-12.12%
일본,Nara-ken,Asuka-mura,5,46,5856,5179,-11.56%
일본,Nara-ken,Kammaki-cho,5,124,23728,21714,-8.49%
일본,Nara-ken,Oji-cho,11,172,22182,24043,8.39%
일본,Nara-ken,Koryo-cho,27,311,33070,33810,2.24%
일본,Nara-ken,Kawai-cho,9,175,18531,17018,-8.16%
일본,Nara-ken,Yoshino-cho,12,140,8642,6229,-27.92%
일본,Nara-ken,Oyodo-cho,25,179,19176,16728,-12.77%
일본,Nara-ken,Shimoichi-cho,7,68,7020,5037,-28.25%
일본,Nara-ken,Kurotaki-mura,2,13,840,623,-25.83%
일본,Nara-ken,Tenkawa-mura,7,63,1572,1176,-25.19%
일본,Nara-ken,Nosegawa-mura,1,6,524,357,-31.87%
일본,Nara-ken,Totsukawa-mura,13,40,4107,3061,-25.47%
일본,Nara-ken,Shimokitayama-mura,3,12,1039,753,-27.53%
일본,Nara-ken,Kamikitayama-mura,4,17,683,444,-34.99%
일본,Nara-ken,Kawakami-mura,4,27,1643,1156,-29.64%
일본,Nara-ken,Higashiyoshino-mura,5,27,2143,1502,-29.91%
일본,Wakayama-ken,Wakayama-shi,682,5859,370364,356729,-3.68%
일본,Wakayama-ken,Kainan-shi,84,638,54783,48369,-11.71%
일본,Wakayama-ken,Hashimoto-shi,44,658,66361,60818,-8.35%
일본,Wakayama-ken,Arida-shi,40,435,30592,26538,-13.25%
일본,Wakayama-ken,Gobo-shi,28,523,26111,23481,-10.07%
일본,Wakayama-ken,Tanabe-shi,114,1660,79119,69870,-11.69%
일본,Wakayama-ken,Shingu-shi,45,654,31498,27171,-13.74%
일본,Wakayama-ken,Kinokawa-shi,71,667,65840,58816,-10.67%
일본,Wakayama-ken,Iwade-shi,19,414,52882,53967,2.05%
일본,Wakayama-ken,Kimino-cho,16,158,10391,8256,-20.55%
일본,Wakayama-ken,Katsuragi-cho,19,233,18230,15967,-12.41%
일본,Wakayama-ken,Kudoyama-cho,3,40,4963,3856,-22.31%
일본,Wakayama-ken,Koya-cho,10,105,3975,2970,-25.28%
일본,Wakayama-ken,Yuasa-cho,22,422,13210,11122,-15.81%
일본,Wakayama-ken,Hirogawa-cho,12,72,7714,6781,-12.09%
일본,Wakayama-ken,Aridagawa-cho,43,397,27162,25258,-7.01%
일본,Wakayama-ken,Mihama-cho,7,63,8077,6867,-14.98%
일본,Wakayama-ken,Hidaka-cho,8,82,7432,7673,3.24%
일본,Wakayama-ken,Yura-cho,15,93,6508,5364,-17.58%
일본,Wakayama-ken,Inami-cho,8,101,8606,7720,-10.30%
일본,Wakayama-ken,Minabe-cho,21,360,13470,11818,-12.26%
일본,Wakayama-ken,Hidakagawa-cho,14,80,10509,9219,-12.28%
일본,Wakayama-ken,Shirahama-cho,29,227,22696,20262,-10.72%
일본,Wakayama-ken,Kamitonda-cho,23,204,14807,15236,2.90%
일본,Wakayama-ken,Susami-cho,7,53,4730,3685,-22.09%
일본,Wakayama-ken,Nachikatsuura-cho,16,435,17080,14137,-17.23%
일본,Wakayama-ken,Taiji-cho,72,684,3250,2791,-14.12%
일본,Wakayama-ken,Kozagawa-cho,3,31,3103,2480,-20.08%
일본,Wakayama-ken,Kitayama-mura,2,7,486,404,-16.87%
일본,Wakayama-ken,Kushimoto-cho,77,878,18249,14959,-18.03%
일본,Tottori-ken,Tottori-shi,161,2165,197449,188465,-4.55%
일본,Tottori-ken,Yonago-shi,142,1707,148271,147317,-0.64%
일본,Tottori-ken,Kurayoshi-shi,41,910,50720,46485,-8.35%
일본,Tottori-ken,Sakaiminato-shi,65,437,35259,32740,-7.14%
일본,Tottori-ken,Iwami-cho,16,132,12362,10799,-12.64%
일본,Tottori-ken,Wakasa-cho,6,46,3873,2864,-26.05%
일본,Tottori-ken,Chizu-cho,7,73,7718,6427,-16.73%
일본,Tottori-ken,Yazu-cho,12,128,18427,15937,-13.51%
일본,Tottori-ken,Misasa-cho,4,41,7015,6060,-13.61%
일본,Tottori-ken,Yurihama-cho,11,140,17029,16055,-5.72%
일본,Tottori-ken,Kotoura-cho,26,174,18531,16365,-11.69%
일본,Tottori-ken,Hokuei-cho,24,129,15442,14228,-7.86%
일본,Tottori-ken,Hiezu-son,2,117,3339,3501,4.85%
일본,Tottori-ken,Daisen-cho,13,108,17491,15370,-12.13%
일본,Tottori-ken,Nambu-cho,7,47,11536,10323,-10.51%
일본,Tottori-ken,Hoki-cho,7,69,11621,10696,-7.96%
일본,Tottori-ken,Nichinan-cho,8,52,5460,4196,-23.15%
일본,Tottori-ken,Hino-cho,6,44,3745,2907,-22.38%
일본,Tottori-ken,Kofu-cho,8,18,3379,2672,-20.92%
일본,Shimane-ken,Matsue-shi,198,2511,208613,203616,-2.40%
일본,Shimane-ken,Hamada-shi,118,824,61713,54592,-11.54%
일본,Shimane-ken,Izumo-shi,137,2324,171485,172775,0.75%
일본,Shimane-ken,Masuda-shi,56,580,50015,45003,-10.02%
일본,Shimane-ken,Oda-shi,60,502,37996,32846,-13.55%
일본,Shimane-ken,Yasugi-shi,52,500,41836,37062,-11.41%
일본,Shimane-ken,Gotsu-shi,43,297,25697,22959,-10.65%
일본,Shimane-ken,Unnan-shi,42,433,41917,36007,-14.10%
일본,Shimane-ken,Okuizumo-cho,23,173,14456,11849,-18.03%
일본,Shimane-ken,Iinan-cho,14,79,5534,4577,-17.29%
일본,Shimane-ken,Kawamoto-machi,6,63,3900,3248,-16.72%
일본,Shimane-ken,Misato-cho,8,54,5351,4355,-18.61%
일본,Shimane-ken,Onan-cho,23,171,11959,10163,-15.02%
일본,Shimane-ken,Tsuwano-cho,14,107,8427,6875,-18.42%
일본,Shimane-ken,Yoshika-cho,11,90,6810,6077,-10.76%
일본,Shimane-ken,Ama-cho,24,32,2374,2267,-4.51%
일본,Shimane-ken,Nishinoshima-cho,10,54,3136,2788,-11.10%
일본,Shimane-ken,Chibu-mura,9,39,657,634,-3.50%
일본,Shimane-ken,Okinoshima-cho,66,328,15521,13433,-13.45%
일본,Okayama-ken,Okayama-shi,790,8494,709584,724691,2.13%
일본,Okayama-ken,Kurashiki-shi,520,4527,475513,474592,-0.19%
일본,Okayama-ken,Tsuyama-shi,121,1305,106788,99937,-6.42%
일본,Okayama-ken,Tamano-shi,84,501,64588,56531,-12.47%
일본,Okayama-ken,Kasaoka-shi,112,472,54225,46088,-15.01%
일본,Okayama-ken,Ibara-shi,42,406,43927,38384,-12.62%
일본,Okayama-ken,Soja-shi,58,565,66201,69030,4.27%
일본,Okayama-ken,Takahashi-shi,49,388,34963,29072,-16.85%
일본,Okayama-ken,Niimi-shi,52,352,33870,28079,-17.10%
일본,Okayama-ken,Bizen-shi,337,777,37839,32320,-14.59%
일본,Okayama-ken,Setouchi-shi,89,494,37852,36048,-4.77%
일본,Okayama-ken,Akaiwa-shi,46,298,43458,42661,-1.83%
일본,Okayama-ken,Maniwa-shi,76,630,48964,42725,-12.74%
일본,Okayama-ken,Mimasaka-shi,32,291,30498,25939,-14.95%
일본,Okayama-ken,Asakuchi-shi,35,263,36114,32772,-9.25%
