CNTRY,admin1,admin2,CITYID,bed10,bed20,pop10,pop20,rate
,Gifu-ken,Toki-shi,JP21012,701 ,658 ,60475 ,55348 ,-8.48%
,Gifu-ken,Kakamigahara-shi,JP21013,617 ,765 ,145604 ,144521 ,-0.74%
,Gifu-ken,Kani-shi,JP21014,635 ,566 ,97436 ,99968 ,2.60%
,Gifu-ken,Yamagata-shi,JP21015,5104 ,5046 ,29629 ,25280 ,-14.68%
,Gifu-ken,Mizuho-shi,JP21016,30 ,0 ,51950 ,56388 ,8.54%
,Gifu-ken,Hida-shi,JP21017,181 ,146 ,26732 ,22538 ,-15.69%
,Gifu-ken,Motosu-shi,JP21018,0 ,0 ,35047 ,32928 ,-6.05%
,Gifu-ken,Gujo-shi,JP21019,839 ,811 ,44491 ,38997 ,-12.35%
,Gifu-ken,Gero-shi,JP21020,592 ,448 ,36314 ,30428 ,-16.21%
,Gifu-ken,Kaizu-shi,JP21021,312 ,275 ,37941 ,32735 ,-13.72%
,Gifu-ken,Ginan-cho,JP21022,0 ,0 ,23804 ,25881 ,8.73%
,Gifu-ken,Kasamatsu-cho,JP21023,585 ,618 ,22809 ,22208 ,-2.63%
,Gifu-ken,Yoro-cho,JP21024,315 ,259 ,31332 ,26882 ,-14.20%
,Gifu-ken,Tarui-cho,JP21025,592 ,588 ,28505 ,26402 ,-7.38%
,Gifu-ken,Sekigahara-cho,JP21026,193 ,0 ,8096 ,6610 ,-18.35%
,Gifu-ken,Godo-cho,JP21027,0 ,0 ,20065 ,18585 ,-7.38%
,Gifu-ken,Wanouchi-cho,JP21028,0 ,0 ,10028 ,9654 ,-3.73%
,Gifu-ken,Anpachi-cho,JP21029,0 ,0 ,15271 ,14355 ,-6.00%
,Gifu-ken,Ibigawa-cho,JP21030,281 ,281 ,23784 ,19529 ,-17.89%
,Gifu-ken,Ono-cho,JP21031,0 ,0 ,23859 ,22041 ,-7.62%
,Gifu-ken,Ikeda-cho,JP21032,80 ,60 ,24980 ,23360 ,-6.49%
,Gifu-ken,Kitagata-cho,JP21033,0 ,0 ,18395 ,18139 ,-1.39%
,Gifu-ken,Sakahogi-cho,JP21034,0 ,0 ,8361 ,8071 ,-3.47%
,Gifu-ken,Tomika-cho,JP21035,0 ,0 ,5516 ,5626 ,1.99%
,Gifu-ken,Kawabe-cho,JP21036,0 ,0 ,10593 ,9860 ,-6.92%
,Gifu-ken,Hichiso-cho,JP21037,0 ,0 ,4484 ,3402 ,-24.13%
,Gifu-ken,Yaotsu-cho,JP21038,48 ,48 ,12045 ,10195 ,-15.36%
,Gifu-ken,Shirakawa-cho,JP21039,124 ,124 ,9530 ,7412 ,-22.22%
,Gifu-ken,Higashishirakawa-mura,JP21040,0 ,0 ,2514 ,2016 ,-19.81%
,Gifu-ken,Mitake-cho,JP21041,74 ,75 ,18824 ,17516 ,-6.95%
,Gifu-ken,Shirakawa-mura,JP21042,0 ,0 ,1733 ,1511 ,-12.81%
,Shizuoka-ken,Shizuoka-shi,JP22001,7865 ,7397 ,716197 ,693389 ,-3.18%
,Shizuoka-ken,Hamamatsu-shi,JP22002,9634 ,8393 ,800866 ,790718 ,-1.27%
,Shizuoka-ken,Numazu-shi,JP22003,2012 ,1723 ,202304 ,189386 ,-6.39%
,Shizuoka-ken,Atami-shi,JP22004,782 ,724 ,39611 ,34208 ,-13.64%
,Shizuoka-ken,Mishima-shi,JP22005,773 ,868 ,111838 ,107783 ,-3.63%
,Shizuoka-ken,Fujinomiya-shi,JP22006,1235 ,1060 ,132001 ,128105 ,-2.95%
,Shizuoka-ken,Ito-shi,JP22007,346 ,302 ,71437 ,65491 ,-8.32%
,Shizuoka-ken,Shimada-shi,JP22008,536 ,536 ,100276 ,95719 ,-4.54%
,Shizuoka-ken,Fuji-shi,JP22009,2688 ,2323 ,254027 ,245392 ,-3.40%
,Shizuoka-ken,Iwata-shi,JP22010,1586 ,1469 ,168625 ,166672 ,-1.16%
,Shizuoka-ken,Yaizu-shi,JP22011,1364 ,1405 ,143249 ,136845 ,-4.47%
,Shizuoka-ken,Kakegawa-shi,JP22012,1100 ,1180 ,116363 ,114954 ,-1.21%
,Shizuoka-ken,Fujieda-shi,JP22013,1327 ,1286 ,142151 ,141342 ,-0.57%
,Shizuoka-ken,Gotemba-shi,JP22014,1229 ,988 ,89030 ,86614 ,-2.71%
,Shizuoka-ken,Fukuroi-shi,JP22015,660 ,309 ,84846 ,87864 ,3.56%
,Shizuoka-ken,Shimoda-shi,JP22016,267 ,242 ,25013 ,20183 ,-19.31%
,Shizuoka-ken,Susono-shi,JP22017,258 ,198 ,54546 ,50911 ,-6.66%
,Shizuoka-ken,Kosai-shi,JP22018,337 ,329 ,60107 ,57885 ,-3.70%
,Shizuoka-ken,Izu-shi,JP22019,788 ,646 ,34202 ,28190 ,-17.58%
,Shizuoka-ken,Omaezaki-shi,JP22020,292 ,199 ,34700 ,31103 ,-10.37%
,Shizuoka-ken,Kikugawa-shi,JP22021,260 ,260 ,47041 ,47789 ,1.59%
,Shizuoka-ken,Izunokuni-shi,JP22022,1023 ,1047 ,49269 ,46804 ,-5.00%
,Shizuoka-ken,Makinohara-shi,JP22023,408 ,450 ,49019 ,43502 ,-11.25%
,Shizuoka-ken,Higashiizu-cho,JP22024,603 ,359 ,14064 ,11488 ,-18.32%
,Shizuoka-ken,Kawazu-cho,JP22025,190 ,290 ,7998 ,6870 ,-14.10%
,Shizuoka-ken,Minamiizu-cho,JP22026,402 ,248 ,9516 ,7877 ,-17.22%
,Shizuoka-ken,Matsuzaki-cho,JP22027,0 ,0 ,7653 ,6038 ,-21.10%
,Shizuoka-ken,Nishiizu-cho,JP22028,78 ,78 ,9469 ,7090 ,-25.12%
,Shizuoka-ken,Kannami-cho,JP22029,778 ,572 ,38571 ,36794 ,-4.61%
,Shizuoka-ken,Shimizu-cho,JP22030,140 ,140 ,32302 ,31710 ,-1.83%
,Shizuoka-ken,Nagaizumi-cho,JP22031,667 ,703 ,40763 ,43336 ,6.31%
,Shizuoka-ken,Oyama-cho,JP22032,226 ,226 ,20629 ,18568 ,-9.99%
,Shizuoka-ken,Yoshida-cho,JP22033,180 ,180 ,29815 ,28919 ,-3.01%
,Shizuoka-ken,Kawanehon-cho,JP22034,0 ,0 ,8074 ,6206 ,-23.14%
,Shizuoka-ken,Mori-machi,JP22035,243 ,143 ,19435 ,17457 ,-10.18%
,Aichi-ken,Nagoya-shi,JP23001,25509 ,24051 ,2263894 ,2332176 ,3.02%
,Aichi-ken,Toyohashi-shi,JP23002,5398 ,4948 ,376665 ,371920 ,-1.26%
,Aichi-ken,Okazaki-shi,JP23003,2556 ,2717 ,372357 ,384654 ,3.30%
,Aichi-ken,Ichinomiya-shi,JP23004,2887 ,3595 ,378566 ,380073 ,0.40%
,Aichi-ken,Seto-shi,JP23005,1614 ,1471 ,132224 ,127792 ,-3.35%
,Aichi-ken,Handa-shi,JP23006,897 ,897 ,118828 ,117884 ,-0.79%
,Aichi-ken,Kasugai-shi,JP23007,2498 ,2681 ,305569 ,308681 ,1.02%
,Aichi-ken,Toyokawa-shi,JP23008,1333 ,1389 ,181928 ,184661 ,1.50%
,Aichi-ken,Tsushima-shi,JP23009,871 ,711 ,65258 ,60942 ,-6.61%
,Aichi-ken,Hekinan-shi,JP23010,667 ,666 ,72018 ,72458 ,0.61%
,Aichi-ken,Kariya-shi,JP23011,1454 ,1484 ,145781 ,153834 ,5.52%
,Aichi-ken,Toyota-shi,JP23012,2898 ,3182 ,421487 ,422330 ,0.20%
,Aichi-ken,Anjo-shi,JP23013,1207 ,1355 ,178691 ,187990 ,5.20%
,Aichi-ken,Nishio-shi,JP23014,904 ,892 ,165298 ,169046 ,2.27%
,Aichi-ken,Gamagori-shi,JP23015,690 ,698 ,82249 ,79538 ,-3.30%
,Aichi-ken,Inuyama-shi,JP23016,939 ,957 ,75198 ,73090 ,-2.80%
,Aichi-ken,Tokoname-shi,JP23017,300 ,267 ,54858 ,58710 ,7.02%
,Aichi-ken,Konan-shi,JP23018,1043 ,1048 ,99730 ,98255 ,-1.48%
,Aichi-ken,Komaki-shi,JP23019,714 ,810 ,147132 ,148831 ,1.15%
,Aichi-ken,Inazawa-shi,JP23020,1110 ,1019 ,136442 ,134751 ,-1.24%
,Aichi-ken,Shinshiro-shi,JP23021,503 ,394 ,49864 ,44355 ,-11.05%
,Aichi-ken,Tokai-shi,JP23022,652 ,767 ,107690 ,113787 ,5.66%
,Aichi-ken,Obu-shi,JP23023,965 ,849 ,85249 ,93123 ,9.24%
,Aichi-ken,Chita-shi,JP23024,328 ,315 ,84768 ,84364 ,-0.48%
,Aichi-ken,Chiryu-shi,JP23025,280 ,280 ,68398 ,72193 ,5.55%
,Aichi-ken,Owariasahi-shi,JP23026,311 ,250 ,81140 ,83144 ,2.47%
,Aichi-ken,Takahama-shi,JP23027,104 ,142 ,44027 ,46106 ,4.72%
,Aichi-ken,Iwakura-shi,JP23028,113 ,141 ,47340 ,47983 ,1.36%
,Aichi-ken,Toyoake-shi,JP23029,2049 ,1987 ,69745 ,69295 ,-0.65%
,Aichi-ken,Nisshin-shi,JP23030,467 ,467 ,84237 ,91520 ,8.65%
,Aichi-ken,Tahara-shi,JP23031,316 ,316 ,64119 ,59360 ,-7.42%
,Aichi-ken,Aisai-shi,JP23032,0 ,0 ,64978 ,60829 ,-6.39%
,Aichi-ken,Kiyosu-shi,JP23033,356 ,280 ,65757 ,67352 ,2.43%
,Aichi-ken,Kitanagoya-shi,JP23034,368 ,431 ,81571 ,86385 ,5.90%
,Aichi-ken,Yatomi-shi,JP23035,673 ,660 ,43272 ,43025 ,-0.57%
,Aichi-ken,Miyoshi-shi,JP23036,295 ,295 ,60098 ,61952 ,3.08%
,Aichi-ken,Ama-shi,JP23037,685 ,666 ,86714 ,86126 ,-0.68%
,Aichi-ken,Nagakute-shi,JP23038,1072 ,958 ,52022 ,60162 ,15.65%
,Aichi-ken,Togo-cho,JP23039,511 ,535 ,41851 ,43903 ,4.90%
,Aichi-ken,Toyoyama-cho,JP23040,0 ,0 ,14405 ,15613 ,8.39%
,Aichi-ken,Oguchi-cho,JP23041,351 ,390 ,22446 ,24305 ,8.28%
,Aichi-ken,Fuso-cho,JP23042,0 ,0 ,33558 ,34133 ,1.71%
,Aichi-ken,Oharu-cho,JP23043,0 ,0 ,29891 ,32399 ,8.39%
,Aichi-ken,Kanie-cho,JP23044,170 ,184 ,36688 ,37338 ,1.77%
,Aichi-ken,Tobishima-mura,JP23045,0 ,0 ,4525 ,4575 ,1.10%
,Aichi-ken,Agui-cho,JP23046,0 ,0 ,25466 ,28383 ,11.45%
,Aichi-ken,Higashiura-cho,JP23047,162 ,158 ,49800 ,49596 ,-0.41%
,Aichi-ken,Minamichita-cho,JP23048,277 ,218 ,20549 ,16617 ,-19.13%
,Aichi-ken,Mihama-cho,JP23049,0 ,0 ,25178 ,22496 ,-10.65%
,Aichi-ken,Taketoyo-cho,JP23050,200 ,200 ,42408 ,43535 ,2.66%
,Aichi-ken,Kota-cho,JP23051,515 ,456 ,37930 ,42449 ,11.91%
,Aichi-ken,Shitara-cho,JP23052,0 ,0 ,5769 ,4437 ,-23.09%
,Aichi-ken,Toei-cho,JP23053,40 ,0 ,3757 ,2942 ,-21.69%
,Aichi-ken,Toyone-mura,JP23054,0 ,0 ,1336 ,1017 ,-23.88%
,Mie-ken,Tsu-shi,JP24001,4688 ,4345 ,285746 ,274537 ,-3.92%
,Mie-ken,Yokkaichi-shi,JP24002,3162 ,3059 ,307766 ,305424 ,-0.76%
,Mie-ken,Ise-shi,JP24003,1323 ,1251 ,130271 ,122765 ,-5.76%
,Mie-ken,Matsusaka-shi,JP24004,2588 ,2390 ,168017 ,159145 ,-5.28%
,Mie-ken,Kuwana-shi,JP24005,1520 ,1223 ,140290 ,138613 ,-1.20%
,Mie-ken,Suzuka-shi,JP24006,2038 ,2051 ,199293 ,195670 ,-1.82%
,Mie-ken,Nabari-shi,JP24007,335 ,295 ,80284 ,76387 ,-4.85%
,Mie-ken,Owase-shi,JP24008,255 ,255 ,20033 ,16252 ,-18.87%
,Mie-ken,Kameyama-shi,JP24009,255 ,245 ,51023 ,49835 ,-2.33%
,Mie-ken,Toba-shi,JP24010,0 ,0 ,21435 ,17525 ,-18.24%
,Mie-ken,Kumano-shi,JP24011,330 ,320 ,19662 ,15965 ,-18.80%
,Mie-ken,Inabe-shi,JP24012,605 ,598 ,45684 ,44973 ,-1.56%
,Mie-ken,Shima-shi,JP24013,500 ,473 ,54694 ,46057 ,-15.79%
,Mie-ken,Iga-shi,JP24014,1082 ,1078 ,97207 ,88766 ,-8.68%
,Mie-ken,Kisosaki-cho,JP24015,0 ,0 ,6855 ,6023 ,-12.14%
,Mie-ken,Toin-cho,JP24016,489 ,489 ,25661 ,25784 ,0.48%
,Mie-ken,Komono-cho,JP24017,295 ,230 ,39978 ,40559 ,1.45%
,Mie-ken,Asahi-cho,JP24018,0 ,0 ,9626 ,11021 ,14.49%
,Mie-ken,Kawagoe-cho,JP24019,0 ,0 ,14003 ,15123 ,8.00%
,Mie-ken,Taki-cho,JP24020,0 ,0 ,15438 ,14021 ,-9.18%
,Mie-ken,Meiwa-cho,JP24021,291 ,309 ,22833 ,22445 ,-1.70%
,Mie-ken,Odai-cho,JP24022,125 ,110 ,10416 ,8668 ,-16.78%
,Mie-ken,Tamaki-cho,JP24023,50 ,50 ,15297 ,15041 ,-1.67%
,Mie-ken,Watarai-cho,JP24024,0 ,0 ,8692 ,7847 ,-9.72%
,Mie-ken,Taiki-cho,JP24025,52 ,50 ,9846 ,7815 ,-20.63%
,Mie-ken,Minamiise-cho,JP24026,76 ,50 ,14791 ,10989 ,-25.70%
,Mie-ken,Kihoku-cho,JP24027,380 ,356 ,18611 ,14604 ,-21.53%
,Mie-ken,Mihama-cho,JP24028,0 ,0 ,9376 ,8079 ,-13.83%
,Mie-ken,Kiho-cho,JP24029,0 ,0 ,11896 ,10321 ,-13.24%
,Shiga-ken,Otsu-shi,JP25001,4201 ,3879 ,337634 ,345070 ,2.20%
,Shiga-ken,Hikone-shi,JP25002,977 ,881 ,112156 ,113647 ,1.33%
,Shiga-ken,Nagahama-shi,JP25003,1602 ,1417 ,124131 ,113636 ,-8.45%
,Shiga-ken,Omihachiman-shi,JP25004,935 ,925 ,81738 ,81122 ,-0.75%
,Shiga-ken,Kusatsu-shi,JP25005,1360 ,1228 ,130874 ,143913 ,9.96%
,Shiga-ken,Moriyama-shi,JP25006,840 ,834 ,76560 ,83236 ,8.72%
,Shiga-ken,Ritto-shi,JP25007,393 ,393 ,63655 ,68820 ,8.11%
,Shiga-ken,Koka-shi,JP25008,1299 ,1239 ,92704 ,88358 ,-4.69%
,Shiga-ken,Yasu-shi,JP25009,457 ,458 ,49955 ,50513 ,1.12%
,Shiga-ken,Konan-shi,JP25010,1043 ,1048 ,54614 ,54460 ,-0.28%
,Shiga-ken,Takashima-shi,JP25011,410 ,410 ,52486 ,46377 ,-11.64%
,Shiga-ken,Higashiomi-shi,JP25012,1580 ,1435 ,115479 ,112819 ,-2.30%
,Shiga-ken,Maibara-shi,JP25013,0 ,0 ,40060 ,37225 ,-7.08%
,Shiga-ken,Hino-cho,JP25014,195 ,150 ,22870 ,20964 ,-8.33%
,Shiga-ken,Ryuo-cho,JP25015,0 ,0 ,12916 ,11789 ,-8.73%
,Shiga-ken,Aisho-cho,JP25016,0 ,0 ,20118 ,20893 ,3.85%
,Shiga-ken,Toyosato-cho,JP25017,338 ,338 ,7566 ,7132 ,-5.74%
,Shiga-ken,Kora-cho,JP25018,0 ,0 ,7500 ,6362 ,-15.17%
,Shiga-ken,Taga-cho,JP25019,0 ,0 ,7761 ,7274 ,-6.27%
,Kyoto-fu,Kyoto-shi,JP26001,23572 ,20408 ,1474015 ,1463723 ,-0.70%
,Kyoto-fu,Fukuchiyama-shi,JP26002,1180 ,1145 ,79652 ,77306 ,-2.95%
,Kyoto-fu,Maizuru-shi,JP26003,1615 ,1387 ,88669 ,80336 ,-9.40%
,Kyoto-fu,Ayabe-shi,JP26004,391 ,391 ,35836 ,31846 ,-11.13%
,Kyoto-fu,Uji-shi,JP26005,2784 ,2148 ,189609 ,179630 ,-5.26%
,Kyoto-fu,Miyazu-shi,JP26006,77 ,65 ,19948 ,16758 ,-15.99%
,Kyoto-fu,Kameoka-shi,JP26007,679 ,627 ,92399 ,86174 ,-6.74%
,Kyoto-fu,Joyo-shi,JP26008,942 ,789 ,80037 ,74607 ,-6.78%
,Kyoto-fu,Muko-shi,JP26009,210 ,158 ,54328 ,56859 ,4.66%
,Kyoto-fu,Nagaokakyo-shi,JP26010,1343 ,1284 ,79844 ,80608 ,0.96%
,Kyoto-fu,Yawata-shi,JP26011,548 ,555 ,74227 ,70433 ,-5.11%
,Kyoto-fu,Kyotanabe-shi,JP26012,599 ,599 ,67910 ,73753 ,8.60%
,Kyoto-fu,Kyotango-shi,JP26013,740 ,835 ,59038 ,50860 ,-13.85%
,Kyoto-fu,Nantan-shi,JP26014,638 ,638 ,35214 ,31629 ,-10.18%
,Kyoto-fu,Kizugawa-shi,JP26015,321 ,321 ,69761 ,77907 ,11.68%
,Kyoto-fu,Oyamazaki-cho,JP26016,0 ,0 ,15121 ,15953 ,5.50%
,Kyoto-fu,Kumiyama-cho,JP26017,61 ,479 ,15914 ,15250 ,-4.17%
,Kyoto-fu,Ide-cho,JP26018,0 ,0 ,8447 ,7406 ,-12.32%
,Kyoto-fu,Ujitawara-cho,JP26019,0 ,0 ,9711 ,8911 ,-8.24%
,Kyoto-fu,Kasagi-cho,JP26020,0 ,0 ,1626 ,1144 ,-29.64%
,Kyoto-fu,Wazuka-cho,JP26021,0 ,0 ,4482 ,3478 ,-22.40%
,Kyoto-fu,Seika-cho,JP26022,250 ,350 ,35630 ,36198 ,1.59%
,Kyoto-fu,Minamiyamashiro-mura,JP26023,0 ,0 ,3078 ,2391 ,-22.32%
,Kyoto-fu,Kyotamba-cho,JP26024,144 ,132 ,15732 ,12907 ,-17.96%
,Kyoto-fu,Ine-cho,JP26025,0 ,0 ,2410 ,1928 ,-20.00%
,Kyoto-fu,Yosano-cho,JP26026,295 ,295 ,23454 ,20092 ,-14.33%
,Osaka-fu,Osaka-shi,JP27001,33060 ,31693 ,2665314 ,2752412 ,3.27%
,Osaka-fu,Sakai-shi,JP27002,346 ,342 ,841966 ,826161 ,-1.88%
,Osaka-fu,Kishiwada-shi,JP27003,3386 ,3279 ,199234 ,190658 ,-4.30%
,Osaka-fu,Toyonaka-shi,JP27004,4209 ,3972 ,389341 ,401558 ,3.14%
,Osaka-fu,Ikeda-shi,JP27005,536 ,536 ,104229 ,104993 ,0.73%
,Osaka-fu,Suita-shi,JP27006,4419 ,4605 ,355798 ,385567 ,8.37%
,Osaka-fu,Izumiotsu-shi,JP27007,476 ,429 ,77548 ,74412 ,-4.04%
,Osaka-fu,Takatsuki-shi,JP27008,4510 ,4329 ,357359 ,352698 ,-1.30%
,Osaka-fu,Kaizuka-shi,JP27009,2460 ,2372 ,90519 ,84443 ,-6.71%
,Osaka-fu,Moriguchi-shi,JP27010,2042 ,1708 ,146697 ,143096 ,-2.45%
,Osaka-fu,Hirakata-shi,JP27011,5465 ,5376 ,407978 ,397289 ,-2.62%
,Osaka-fu,Ibaraki-shi,JP27012,4082 ,3832 ,274822 ,287730 ,4.70%
,Osaka-fu,Yao-shi,JP27013,2482 ,2321 ,271460 ,264642 ,-2.51%
,Osaka-fu,Izumisano-shi,JP27014,1570 ,1635 ,100801 ,100131 ,-0.66%
,Osaka-fu,Tondabayashi-shi,JP27015,1424 ,1378 ,119576 ,108699 ,-9.10%
,Osaka-fu,Neyagawa-shi,JP27016,1927 ,1917 ,238204 ,229733 ,-3.56%
,Osaka-fu,Kawachinagano-shi,JP27017,1512 ,1352 ,112490 ,101692 ,-9.60%
,Osaka-fu,Matsubara-shi,JP27018,1226 ,958 ,124594 ,117641 ,-5.58%
,Osaka-fu,Daito-shi,JP27019,1393 ,1191 ,127534 ,119367 ,-6.40%
,Osaka-fu,Izumi-shi,JP27020,3119 ,3101 ,184988 ,184495 ,-0.27%
,Osaka-fu,Minoh-shi,JP27021,1799 ,1772 ,129895 ,136868 ,5.37%
,Osaka-fu,Kashiwara-shi,JP27022,617 ,481 ,74773 ,68775 ,-8.02%
,Osaka-fu,Habikino-shi,JP27023,1707 ,1628 ,117681 ,108736 ,-7.60%
,Osaka-fu,Kadoma-shi,JP27024,771 ,749 ,130282 ,119764 ,-8.07%
,Osaka-fu,Settsu-shi,JP27025,399 ,399 ,83720 ,87456 ,4.46%
,Osaka-fu,Takaishi-shi,JP27026,1095 ,1012 ,59572 ,55635 ,-6.61%
,Osaka-fu,Fujiidera-shi,JP27027,303 ,300 ,66165 ,63688 ,-3.74%
,Osaka-fu,Higashiosaka-shi,JP27028,4622 ,4198 ,509533 ,493940 ,-3.06%
,Osaka-fu,Sennan-shi,JP27029,1173 ,1165 ,64403 ,60102 ,-6.68%
,Osaka-fu,Shijonawate-shi,JP27030,611 ,576 ,57554 ,55177 ,-4.13%
,Osaka-fu,Katano-shi,JP27031,233 ,268 ,77686 ,75033 ,-3.42%
,Osaka-fu,Osakasayama-shi,JP27032,2484 ,2415 ,58227 ,58435 ,0.36%
,Osaka-fu,Hannan-shi,JP27033,386 ,386 ,56646 ,51254 ,-9.52%
,Osaka-fu,Shimamoto-cho,JP27034,117 ,117 ,28935 ,30927 ,6.88%
,Osaka-fu,Toyono-cho,JP27035,0 ,0 ,21989 ,18279 ,-16.87%
,Osaka-fu,Nose-cho,JP27036,0 ,0 ,11650 ,9079 ,-22.07%
,Osaka-fu,Tadaoka-cho,JP27037,47 ,47 ,18149 ,16567 ,-8.72%
,Osaka-fu,Kumatori-cho,JP27038,1008 ,843 ,45069 ,43763 ,-2.90%
,Osaka-fu,Tajiri-cho,JP27039,40 ,0 ,8085 ,8434 ,4.32%
,Osaka-fu,Misaki-cho,JP27040,301 ,301 ,17504 ,14741 ,-15.78%
,Osaka-fu,Taishi-cho,JP27041,0 ,0 ,14220 ,13009 ,-8.52%
,Osaka-fu,Kanan-cho,JP27042,0 ,0 ,17040 ,15697 ,-7.88%
,Osaka-fu,Chihayaakasaka-mura,JP27043,0 ,0 ,6015 ,4909 ,-18.39%
,Hyogo-ken,Kobe-shi,JP28001,18764 ,18734 ,1544200 ,1525152 ,-1.23%
,Hyogo-ken,Himeji-shi,JP28002,6046 ,5961 ,536270 ,530495 ,-1.08%
,Hyogo-ken,Amagasaki-shi,JP28003,4025 ,4138 ,453748 ,459593 ,1.29%
,Hyogo-ken,Akashi-shi,JP28004,3636 ,3670 ,290959 ,303601 ,4.34%
,Hyogo-ken,Nishinomiya-shi,JP28005,4855 ,5199 ,482640 ,485587 ,0.61%
,Hyogo-ken,Sumoto-shi,JP28006,845 ,844 ,47254 ,41236 ,-12.74%
,Hyogo-ken,Ashiya-shi,JP28007,339 ,353 ,93238 ,93922 ,0.73%
,Hyogo-ken,Itami-shi,JP28008,1541 ,1898 ,196127 ,198138 ,1.03%
,Hyogo-ken,Aioi-shi,JP28009,745 ,739 ,31158 ,28355 ,-9.00%
,Hyogo-ken,Toyooka-shi,JP28010,705 ,672 ,85592 ,77489 ,-9.47%
,Hyogo-ken,Kakogawa-shi,JP28011,2943 ,2767 ,266937 ,260878 ,-2.27%
,Hyogo-ken,Ako-shi,JP28012,1074 ,1014 ,50523 ,45892 ,-9.17%
,Hyogo-ken,Nishiwaki-shi,JP28013,430 ,519 ,42802 ,38673 ,-9.65%
,Hyogo-ken,Takarazuka-shi,JP28014,1233 ,1356 ,225700 ,226432 ,0.32%
,Hyogo-ken,Miki-shi,JP28015,1779 ,1491 ,81009 ,75294 ,-7.05%
,Hyogo-ken,Takasago-shi,JP28016,489 ,418 ,93901 ,87722 ,-6.58%
,Hyogo-ken,Kawanishi-shi,JP28017,1883 ,2002 ,156423 ,152321 ,-2.62%
,Hyogo-ken,Ono-shi,JP28018,212 ,188 ,49680 ,47562 ,-4.26%
,Hyogo-ken,Sanda-shi,JP28019,2915 ,2892 ,114216 ,109238 ,-4.36%
,Hyogo-ken,Kasai-shi,JP28020,514 ,447 ,47993 ,42700 ,-11.03%
,Hyogo-ken,Tambasasayama-shi,JP28021,441 ,399 ,43263 ,39611 ,-8.44%
,Hyogo-ken,Yabu-shi,JP28022,707 ,635 ,26501 ,22129 ,-16.50%
,Hyogo-ken,Tamba-shi,JP28023,1116 ,971 ,67757 ,61471 ,-9.28%
,Hyogo-ken,Minamiawaji-shi,JP28024,630 ,635 ,49834 ,44137 ,-11.43%
,Hyogo-ken,Asago-shi,JP28025,439 ,400 ,32814 ,28989 ,-11.66%
,Hyogo-ken,Awaji-shi,JP28026,582 ,563 ,46459 ,41967 ,-9.67%
,Hyogo-ken,Shiso-shi,JP28027,205 ,199 ,40938 ,34819 ,-14.95%
,Hyogo-ken,Kato-shi,JP28028,669 ,640 ,40181 ,40645 ,1.15%
,Hyogo-ken,Tatsuno-shi,JP28029,1139 ,1069 ,80518 ,74316 ,-7.70%
,Hyogo-ken,Inagawa-cho,JP28030,567 ,309 ,31739 ,29680 ,-6.49%
,Hyogo-ken,Taka-cho,JP28031,170 ,170 ,23104 ,19261 ,-16.63%
,Hyogo-ken,Inami-cho,JP28032,458 ,484 ,31026 ,30268 ,-2.44%
,Hyogo-ken,Harima-cho,JP28033,0 ,89 ,33183 ,33604 ,1.27%
,Hyogo-ken,Ichikawa-cho,JP28034,0 ,0 ,13288 ,11231 ,-15.48%
,Hyogo-ken,Fukusaki-cho,JP28035,402 ,322 ,19830 ,19377 ,-2.28%
,Hyogo-ken,Kamikawa-cho,JP28036,0 ,0 ,12289 ,10616 ,-13.61%
,Hyogo-ken,Taishi-cho,JP28037,0 ,0 ,33438 ,33477 ,0.12%
,Hyogo-ken,Kamigori-cho,JP28038,30 ,0 ,16636 ,13879 ,-16.57%
,Hyogo-ken,Sayo-cho,JP28039,362 ,323 ,19265 ,15863 ,-17.66%
,Hyogo-ken,Kami-cho,JP28040,100 ,92 ,19696 ,16064 ,-18.44%
,Hyogo-ken,Shinonsen-cho,JP28041,280 ,129 ,16004 ,13318 ,-16.78%
,Nara-ken,Nara-shi,JP29001,4198 ,4264 ,366591 ,354630 ,-3.26%
,Nara-ken,Yamatotakada-shi,JP29002,656 ,599 ,68451 ,61744 ,-9.80%
,Nara-ken,Yamatokoriyama-shi,JP29003,1172 ,961 ,89023 ,83285 ,-6.45%
,Nara-ken,Tenri-shi,JP29004,1737 ,1444 ,69178 ,63889 ,-7.65%
,Nara-ken,Kashihara-shi,JP29005,1807 ,2153 ,125605 ,120922 ,-3.73%
,Nara-ken,Sakurai-shi,JP29006,515 ,482 ,60146 ,54857 ,-8.79%
,Nara-ken,Gojo-shi,JP29007,199 ,90 ,34460 ,27927 ,-18.96%
,Nara-ken,Gose-shi,JP29008,736 ,734 ,30287 ,24096 ,-20.44%
,Nara-ken,Ikoma-shi,JP29009,995 ,1314 ,118113 ,116675 ,-1.22%
,Nara-ken,Kashiba-shi,JP29010,737 ,690 ,75227 ,78113 ,3.84%
,Nara-ken,Katsuragi-shi,JP29011,222 ,279 ,35859 ,36832 ,2.71%
,Nara-ken,Uda-shi,JP29012,265 ,242 ,34227 ,28121 ,-17.84%
,Nara-ken,Yamazoe-mura,JP29013,0 ,0 ,4107 ,3226 ,-21.45%
,Nara-ken,Heguri-cho,JP29014,0 ,0 ,19727 ,18009 ,-8.71%
,Nara-ken,Sango-cho,JP29015,1000 ,1000 ,23440 ,23219 ,-0.94%
,Nara-ken,Ikaruga-cho,JP29016,0 ,0 ,27734 ,27587 ,-0.53%
