CNTRY,admin1,admin2,CITYID,grad10,grad20,pop10,pop20,rate
일본,Nagasaki-ken,Hasami-cho,JP42018,792,"1,004",15227,14291,-6.15%
일본,Nagasaki-ken,Ojika-cho,JP42019,146,201,2849,2288,-19.69%
일본,Nagasaki-ken,Saza-cho,JP42020,"1,024","1,200",13599,13912,2.30%
일본,Nagasaki-ken,Shinkamigoto-cho,JP42021,"1,165","1,276",22074,17503,-20.71%
일본,Kumamoto-ken,Kumamoto-shi,JP43001,"98,632","126,702",734474,738865,0.60%
일본,Kumamoto-ken,Yatsushiro-shi,JP43002,"9,495","11,576",132266,123067,-6.95%
일본,Kumamoto-ken,Hitoyoshi-shi,JP43003,"3,182","3,364",35611,31108,-12.64%
일본,Kumamoto-ken,Arao-shi,JP43004,"4,342","5,045",55321,50832,-8.11%
일본,Kumamoto-ken,Minamata-shi,JP43005,"2,124","2,297",26978,23557,-12.68%
일본,Kumamoto-ken,Tamana-shi,JP43006,"6,117","7,194",69541,64292,-7.55%
일본,Kumamoto-ken,Yamaga-shi,JP43007,"4,093","4,784",55391,49025,-11.49%
일본,Kumamoto-ken,Kikuchi-shi,JP43008,"3,595","4,344",50194,46416,-7.53%
일본,Kumamoto-ken,Uto-shi,JP43009,"3,453","3,792",37727,36122,-4.25%
일본,Kumamoto-ken,Kamiamakusa-shi,JP43010,"1,176","1,282",29902,24563,-17.85%
일본,Kumamoto-ken,Uki-shi,JP43011,"4,848","5,707",61878,57032,-7.83%
일본,Kumamoto-ken,Aso-shi,JP43012,"1,777","2,129",28444,24930,-12.35%
일본,Kumamoto-ken,Amakusa-shi,JP43013,"5,229","5,902",89065,75783,-14.91%
일본,Kumamoto-ken,Koshi-shi,JP43014,"6,994","9,421",55002,61772,12.31%
일본,Kumamoto-ken,Misato-machi,JP43015,435,544,11388,9392,-17.53%
일본,Kumamoto-ken,Gyokuto-machi,JP43016,381,464,5554,5045,-9.16%
일본,Kumamoto-ken,Nankan-machi,JP43017,594,761,10564,8979,-15.00%
일본,Kumamoto-ken,Nagasu-machi,JP43018,"1,249","1,482",16594,15372,-7.36%
일본,Kumamoto-ken,Nagomi-machi,JP43019,654,770,11247,9342,-16.94%
일본,Kumamoto-ken,Ozu-machi,JP43020,"2,985","4,494",31234,35187,12.66%
일본,Kumamoto-ken,Kikuyo-machi,JP43021,"4,937","7,329",37734,43337,14.85%
일본,Kumamoto-ken,Minamioguni-machi,JP43022,262,353,4429,3750,-15.33%
일본,Kumamoto-ken,Oguni-machi,JP43023,446,528,7877,6590,-16.34%
일본,Kumamoto-ken,Ubuyama-mura,JP43024,96,130,1606,1382,-13.95%
일본,Kumamoto-ken,Takamori-machi,JP43025,406,535,6716,5789,-13.80%
일본,Kumamoto-ken,Nishihara-mura,JP43026,479,624,6792,6426,-5.39%
일본,Kumamoto-ken,Minamiaso-mura,JP43027,844,"1,044",11972,9836,-17.84%
일본,Kumamoto-ken,Mifune-machi,JP43028,"1,264","1,523",17888,16303,-8.86%
일본,Kumamoto-ken,Kashima-machi,JP43029,900,"1,301",8676,9547,10.04%
일본,Kumamoto-ken,Mashiki-machi,JP43030,"2,991","3,662",32676,32510,-0.51%
일본,Kumamoto-ken,Kosa-machi,JP43031,694,773,11181,10132,-9.38%
일본,Kumamoto-ken,Yamato-cho,JP43032,657,729,16981,13503,-20.48%
일본,Kumamoto-ken,Hikawa-cho,JP43033,772,844,12715,11094,-12.75%
일본,Kumamoto-ken,Ashikita-machi,JP43034,"1,003","1,091",19316,15681,-18.82%
일본,Kumamoto-ken,Tsunagi-machi,JP43035,198,247,5062,4254,-15.96%
일본,Kumamoto-ken,Nishiki-machi,JP43036,520,700,11075,10288,-7.11%
일본,Kumamoto-ken,Taragi-machi,JP43037,487,550,10554,9076,-14.00%
일본,Kumamoto-ken,Yunomae-machi,JP43038,171,210,4375,3627,-17.10%
일본,Kumamoto-ken,Mizukami-mura,JP43039,90,111,2405,2033,-15.47%
일본,Kumamoto-ken,Sagara-mura,JP43040,147,168,4934,4070,-17.51%
일본,Kumamoto-ken,Itsuki-mura,JP43041,50,52,1205,931,-22.74%
일본,Kumamoto-ken,Yamae-mura,JP43042,105,129,3681,3238,-12.03%
일본,Kumamoto-ken,Kuma-mura,JP43043,96,95,4249,2433,-42.74%
일본,Kumamoto-ken,Asagiri-cho,JP43044,751,892,16638,14676,-11.79%
일본,Kumamoto-ken,Reihoku-machi,JP43045,410,451,8314,7114,-14.43%
일본,Oita-ken,Oita-shi,JP44001,"59,041","73,217",474094,475614,0.32%
일본,Oita-ken,Beppu-shi,JP44002,"13,948","15,373",125385,115321,-8.03%
일본,Oita-ken,Nakatsu-shi,JP44003,"8,099","9,749",84312,82863,-1.72%
일본,Oita-ken,Hita-shi,JP44004,"5,511","6,209",70940,62657,-11.68%
일본,Oita-ken,Saiki-shi,JP44005,"5,352","6,020",76951,66851,-13.13%
일본,Oita-ken,Usuki-shi,JP44006,"3,367","3,626",41469,36158,-12.81%
일본,Oita-ken,Tsukumi-shi,JP44007,"1,325","1,381",19917,16100,-19.16%
일본,Oita-ken,Taketa-shi,JP44008,"1,826","2,070",24423,20332,-16.75%
일본,Oita-ken,Bungotakada-shi,JP44009,"2,060","2,358",23906,22112,-7.50%
일본,Oita-ken,Kitsuki-shi,JP44010,"2,809","2,888",32083,27999,-12.73%
일본,Oita-ken,Usa-shi,JP44011,"5,451","6,123",59008,52771,-10.57%
일본,Oita-ken,Bungoono-shi,JP44012,"2,936","3,279",39452,33695,-14.59%
일본,Oita-ken,Yufu-shi,JP44013,"3,205","3,804",34702,32772,-5.56%
일본,Oita-ken,Kunisaki-shi,JP44014,"2,690","3,007",32002,26232,-18.03%
일본,Oita-ken,Himeshima-mura,JP44015,78,85,2189,1725,-21.20%
일본,Oita-ken,Hiji-machi,JP44016,"3,076","3,649",28221,27723,-1.76%
일본,Oita-ken,Kokonoe-machi,JP44017,588,665,10421,8541,-18.04%
일본,Oita-ken,Kusu-machi,JP44018,"1,181","1,267",17054,14386,-15.64%
일본,Miyazaki-ken,Miyazaki-shi,JP45001,"48,490","60,083",400583,401339,0.19%
일본,Miyazaki-ken,Miyakonojo-shi,JP45002,"11,827","14,253",169602,160640,-5.28%
일본,Miyazaki-ken,Nobeoka-shi,JP45003,"9,534","11,423",131182,118394,-9.75%
일본,Miyazaki-ken,Nichinan-shi,JP45004,"3,315","3,700",57689,50848,-11.86%
일본,Miyazaki-ken,Kobayashi-shi,JP45005,"2,780","3,168",48270,43670,-9.53%
일본,Miyazaki-ken,Hyuga-shi,JP45006,"4,430","5,366",63223,59629,-5.68%
일본,Miyazaki-ken,Kushima-shi,JP45007,945,"1,044",20453,16822,-17.75%
일본,Miyazaki-ken,Saito-shi,JP45008,"1,690","2,027",32614,28610,-12.28%
일본,Miyazaki-ken,Ebino-shi,JP45009,"1,005","1,134",21606,17638,-18.37%
일본,Miyazaki-ken,Mimata-cho,JP45010,"1,651","2,055",24800,25591,3.19%
일본,Miyazaki-ken,Takaharu-cho,JP45011,428,507,10000,8639,-13.61%
일본,Miyazaki-ken,Kunitomi-cho,JP45012,"1,125","1,332",20909,18398,-12.01%
일본,Miyazaki-ken,Aya-cho,JP45013,470,598,7224,6934,-4.01%
일본,Miyazaki-ken,Takanabe-cho,JP45014,"2,142","2,205",21733,19922,-8.33%
일본,Miyazaki-ken,Shintomi-cho,JP45015,"1,137","1,365",18092,16564,-8.45%
일본,Miyazaki-ken,Nishimera-son,JP45016,100,114,1241,1000,-19.42%
일본,Miyazaki-ken,Kijo-cho,JP45017,291,351,5177,4895,-5.45%
일본,Miyazaki-ken,Kawaminami-cho,JP45018,779,938,17009,15194,-10.67%
일본,Miyazaki-ken,Tsuno-cho,JP45019,416,567,11137,9906,-11.05%
일본,Miyazaki-ken,Kadogawa-cho,JP45020,873,"1,054",18854,17379,-7.82%
일본,Miyazaki-ken,Morotsuka-son,JP45021,94,108,1882,1486,-21.04%
일본,Miyazaki-ken,Shiiba-son,JP45022,167,186,3092,2503,-19.05%
일본,Miyazaki-ken,Misato-cho,JP45023,252,277,6248,4826,-22.76%
일본,Miyazaki-ken,Takachiho-cho,JP45024,876,"1,006",13723,11642,-15.16%
일본,Miyazaki-ken,Hinokage-cho,JP45025,147,246,4463,3635,-18.55%
일본,Miyazaki-ken,Gokase-cho,JP45026,220,213,4427,3472,-21.57%
일본,Kagoshima-ken,Kagoshima-shi,JP46001,"71,846","89,045",605846,593128,-2.10%
일본,Kagoshima-ken,Kanoya-shi,JP46002,"7,027","7,958",105070,101096,-3.78%
일본,Kagoshima-ken,Makurazaki-shi,JP46003,"1,187","1,374",23638,20033,-15.25%
일본,Kagoshima-ken,Akune-shi,JP46004,"1,127","1,229",23154,19270,-16.77%
일본,Kagoshima-ken,Izumi-shi,JP46005,"3,725","4,486",55621,51994,-6.52%
일본,Kagoshima-ken,Ibusuki-shi,JP46006,"2,939","3,350",44396,39011,-12.13%
일본,Kagoshima-ken,Nishinoomote-shi,JP46007,"1,068","1,232",16951,14708,-13.23%
일본,Kagoshima-ken,Tarumizu-shi,JP46008,"1,033","1,139",17248,13819,-19.88%
일본,Kagoshima-ken,Satsumasendai-shi,JP46009,"6,957","8,373",99589,92403,-7.22%
일본,Kagoshima-ken,Hioki-shi,JP46010,"3,967","4,977",50822,47153,-7.22%
일본,Kagoshima-ken,So-shi,JP46011,"1,840","2,185",39221,33310,-15.07%
일본,Kagoshima-ken,Kirishima-shi,JP46012,"10,105","11,736",127487,123135,-3.41%
일본,Kagoshima-ken,Ichikikushikino-shi,JP46013,"1,989","2,337",31144,27490,-11.73%
일본,Kagoshima-ken,Minamisatsuma-shi,JP46014,"2,497","2,791",38704,32887,-15.03%
일본,Kagoshima-ken,Shibushi-shi,JP46015,"1,781","2,143",33034,29329,-11.22%
일본,Kagoshima-ken,Amami-shi,JP46016,"3,638","4,309",46121,41390,-10.26%
일본,Kagoshima-ken,Minamikyusyu-shi,JP46017,"2,042","2,311",39065,33080,-15.32%
일본,Kagoshima-ken,Isa-shi,JP46018,"1,698","1,890",29304,24453,-16.55%
일본,Kagoshima-ken,Aira-shi,JP46019,"7,778","9,575",74809,76348,2.06%
일본,Kagoshima-ken,Mishima-mura,JP46020,60,72,418,405,-3.11%
일본,Kagoshima-ken,Toshima-mura,JP46021,77,120,657,740,12.63%
일본,Kagoshima-ken,Satsuma-cho,JP46022,"1,140","1,296",24109,20243,-16.04%
일본,Kagoshima-ken,Nagashima-cho,JP46023,370,495,11105,9705,-12.61%
일본,Kagoshima-ken,Yusui-cho,JP46024,466,563,11595,9119,-21.35%
일본,Kagoshima-ken,Osaki-cho,JP46025,636,751,14215,12385,-12.87%
일본,Kagoshima-ken,Higashikushira-cho,JP46026,323,373,6802,6237,-8.31%
일본,Kagoshima-ken,Kinko-cho,JP46027,348,398,8987,6944,-22.73%
일본,Kagoshima-ken,Minamiosumi-cho,JP46028,350,344,8815,6481,-26.48%
일본,Kagoshima-ken,Kimotsuki-cho,JP46029,747,832,17160,14227,-17.09%
일본,Kagoshima-ken,Nakatane-cho,JP46030,485,590,8696,7539,-13.30%
일본,Kagoshima-ken,Minamitane-cho,JP46031,375,430,6218,5445,-12.43%
일본,Kagoshima-ken,Yakushima-cho,JP46032,"1,253","1,465",13589,11858,-12.74%
일본,Kagoshima-ken,Yamato-son,JP46033,87,111,1765,1364,-22.72%
일본,Kagoshima-ken,Uken-son,JP46034,115,144,1932,1621,-16.10%
일본,Kagoshima-ken,Setouchi-cho,JP46035,665,720,9874,8546,-13.45%
일본,Kagoshima-ken,Tatsugo-cho,JP46036,416,552,6078,5817,-4.29%
일본,Kagoshima-ken,Kikai-cho,JP46037,568,584,8169,6629,-18.85%
일본,Kagoshima-ken,Tokunoshima-cho,JP46038,879,"1,039",12090,10147,-16.07%
일본,Kagoshima-ken,Amagi-cho,JP46039,365,437,6653,5517,-17.08%
일본,Kagoshima-ken,Isen-cho,JP46040,353,441,6844,6139,-10.30%
일본,Kagoshima-ken,Wadomari-cho,JP46041,543,701,7114,6246,-12.20%
일본,Kagoshima-ken,China-cho,JP46042,471,596,6806,5750,-15.52%
일본,Kagoshima-ken,Yoron-cho,JP46043,411,564,5327,5115,-3.98%
일본,Okinawa-ken,Naha-shi,JP47001,"38,763","50,712",315954,317625,0.53%
일본,Okinawa-ken,Ginowan-shi,JP47002,"10,244","12,750",91928,100125,8.92%
일본,Okinawa-ken,Ishigaki-shi,JP47003,"3,869","4,884",46922,47637,1.52%
일본,Okinawa-ken,Urasoe-shi,JP47004,"12,434","15,027",110351,115690,4.84%
일본,Okinawa-ken,Nago-shi,JP47005,"5,152","6,876",60231,63554,5.52%
일본,Okinawa-ken,Itoman-shi,JP47006,"4,066","5,699",57320,61007,6.43%
일본,Okinawa-ken,Okinawa-shi,JP47007,"10,392","12,999",130249,142752,9.60%
일본,Okinawa-ken,Tomigusuku-shi,JP47008,"5,894","7,916",57261,64612,12.84%
일본,Okinawa-ken,Uruma-shi,JP47009,"6,834","8,887",116979,125303,7.12%
일본,Okinawa-ken,Miyakojima-shi,JP47010,"3,576","4,814",52039,52931,1.71%
일본,Okinawa-ken,Nanjo-shi,JP47011,"3,265","4,887",39758,44043,10.78%
일본,Okinawa-ken,Kunigami-son,JP47012,318,414,5188,4517,-12.93%
일본,Okinawa-ken,Ogimi-son,JP47013,224,311,3221,3092,-4.00%
일본,Okinawa-ken,Higashi-son,JP47014,140,149,1794,1598,-10.93%
일본,Okinawa-ken,Nakijin-son,JP47015,667,881,9257,8894,-3.92%
일본,Okinawa-ken,Motobu-cho,JP47016,945,"1,116",13870,12530,-9.66%
일본,Okinawa-ken,Onna-son,JP47017,707,"1,208",10144,10869,7.15%
일본,Okinawa-ken,Ginoza-son,JP47018,420,618,5331,5833,9.42%
일본,Okinawa-ken,Kin-cho,JP47019,716,938,11066,10806,-2.35%
일본,Okinawa-ken,Ie-son,JP47020,222,267,4737,4118,-13.07%
일본,Okinawa-ken,Yomitan-son,JP47021,"2,708","3,844",38200,41206,7.87%
일본,Okinawa-ken,Kadena-cho,JP47022,950,"1,334",13827,13521,-2.21%
일본,Okinawa-ken,Chatan-cho,JP47023,"2,484","3,163",27264,28201,3.44%
일본,Okinawa-ken,Kitanakagusuku-son,JP47024,"1,568","2,140",15951,17969,12.65%
일본,Okinawa-ken,Nakagusuku-son,JP47025,"1,791","2,899",17680,22157,25.32%
일본,Okinawa-ken,Nishihara-cho,JP47026,"3,878","4,774",34766,34984,0.63%
일본,Okinawa-ken,Yonabaru-cho,JP47027,"1,727","2,543",16318,19695,20.69%
일본,Okinawa-ken,Haebaru-cho,JP47028,"4,067","5,780",35244,40440,14.74%
일본,Okinawa-ken,Tokashiki-son,JP47029,91,113,760,718,-5.53%
일본,Okinawa-ken,Zamami-son,JP47030,113,184,865,892,3.12%
일본,Okinawa-ken,Aguni-son,JP47031,56,64,863,683,-20.86%
일본,Okinawa-ken,Tonaki-son,JP47032,48,50,452,346,-23.45%
일본,Okinawa-ken,Minamidaito-son,JP47033,83,105,1442,1285,-10.89%
일본,Okinawa-ken,Kitadaito-son,JP47034,53,71,665,590,-11.28%
일본,Okinawa-ken,Iheya-son,JP47035,73,105,1385,1126,-18.70%
일본,Okinawa-ken,Izena-son,JP47036,68,99,1589,1322,-16.80%
일본,Okinawa-ken,Kumejima-cho,JP47037,657,741,8519,7192,-15.58%
일본,Okinawa-ken,Yaese-cho,JP47038,"2,314","3,352",26681,30941,15.97%
일본,Okinawa-ken,Tarama-son,JP47039,60,94,1231,1058,-14.05%
일본,Okinawa-ken,Taketomi-cho,JP47040,458,653,3859,3942,2.15%
일본,Okinawa-ken,Yonaguni-cho,JP47041,139,214,1657,1676,1.15%
한국,서울특별시,종로구,,"5,030","3,219",170578,149384,-12.42%
한국,서울특별시,중구,,"3,719","2,380",132822,125240,-5.71%
한국,서울특별시,용산구,,"3,251","2,155",244853,230040,-6.05%
한국,서울특별시,성동구,,"2,182","1,979",309093,293556,-5.03%
한국,서울특별시,광진구,,"4,682","2,697",375463,346682,-7.67%
한국,서울특별시,동대문구,,"3,512","2,628",366786,342837,-6.53%
한국,서울특별시,중랑구,,"3,961","2,298",427455,394702,-7.66%
한국,서울특별시,성북구,,"4,909","3,064",488932,437153,-10.59%
한국,서울특별시,강북구,,"2,212","1,926",346520,308055,-11.10%
한국,서울특별시,도봉구,,"3,998","2,520",368298,325257,-11.69%
한국,서울특별시,노원구,,"11,197","7,567",611230,523037,-14.43%
한국,서울특별시,은평구,,"5,427","4,525",488109,479835,-1.70%
한국,서울특별시,서대문구,,"2,631","1,969",324541,312173,-3.81%
한국,서울특별시,마포구,,"2,780","2,139",391865,371890,-5.10%
한국,서울특별시,양천구,,"6,440","4,614",500001,454251,-9.15%
한국,서울특별시,강서구,,"8,795","5,725",574127,580185,1.06%
한국,서울특별시,구로구,,"4,077","3,398",423736,404408,-4.56%
한국,서울특별시,금천구,,"2,674","1,485",245195,231733,-5.49%
한국,서울특별시,영등포구,,"3,867","2,169",406833,379480,-6.72%
한국,서울특별시,동작구,,"3,209","2,145",402709,391220,-2.85%
한국,서울특별시,관악구,,"5,149","3,364",531434,495060,-6.84%
한국,서울특별시,서초구,,"5,032","3,716",434720,425126,-2.21%
한국,서울특별시,강남구,,"9,118","6,578",570095,539231,-5.41%
한국,서울특별시,송파구,,"8,318","5,472",685279,667960,-2.53%
한국,서울특별시,강동구,,"6,083","3,906",491871,459970,-6.49%
한국,부산광역시,중구,,"1,254",696,49442,41523,-16.02%
한국,부산광역시,서구,,"1,530",938,126040,108135,-14.21%
한국,부산광역시,동구,,"2,068","1,030",101514,88901,-12.42%
한국,부산광역시,영도구,,"1,651","1,090",146798,113342,-22.79%
한국,부산광역시,부산진구,,"6,672","3,583",395826,359886,-9.08%
한국,부산광역시,동래구,,"5,398","3,427",282779,270745,-4.26%
한국,부산광역시,남구,,"4,698","2,742",298458,267731,-10.30%
한국,부산광역시,북구,,"3,499","2,160",312218,283952,-9.05%
한국,부산광역시,해운대구,,"4,485","3,398",426729,402169,-5.76%
한국,부산광역시,사하구,,"4,570","2,788",358730,311757,-13.09%
한국,부산광역시,금정구,,"4,408","2,765",255419,232666,-8.91%
한국,부산광역시,강서구,,804,788,62594,137957,120.40%
한국,부산광역시,연제구,,"1,470",927,212696,209157,-1.66%
한국,부산광역시,수영구,,"1,676","1,077",178267,176894,-0.77%
한국,부산광역시,사상구,,"1,500","1,021",257843,212586,-17.55%
한국,부산광역시,기장군,,639,"1,084",102557,174545,70.19%
한국,대구광역시,중구,,"2,129","1,228",77857,76547,-1.68%
한국,대구광역시,동구,,"3,540","2,227",337529,341920,1.30%
한국,대구광역시,서구,,"2,392","1,748",224618,170700,-24.00%
한국,대구광역시,남구,,"3,570","2,173",171197,146632,-14.35%
한국,대구광역시,북구,,"5,146","4,044",452505,440263,-2.71%
한국,대구광역시,수성구,,"7,916","5,723",461988,424314,-8.15%
한국,대구광역시,달서구,,"9,661","7,005",607083,558631,-7.98%
한국,대구광역시,달성군,,"1,647","1,443",178899,259339,44.96%
한국,인천광역시,중구,,"2,982","2,749",92890,139729,50.42%
한국,인천광역시,동구,,"1,228",746,79663,62542,-21.49%
한국,인천광역시,남구/미추홀구,,"6,006","3,517",423876,404343,-4.61%
한국,인천광역시,연수구,,"4,914","4,089",279230,387450,38.76%
한국,인천광역시,남동구,,"4,636","4,136",473423,525354,10.97%
한국,인천광역시,부평구,,"7,491","3,956",567493,494962,-12.78%
한국,인천광역시,계양구,,"4,335","2,739",347810,296750,-14.68%
한국,인천광역시,서구,,"4,436","5,047",408068,542040,32.83%
한국,인천광역시,강화군,,689,537,67104,69203,3.13%
한국,인천광역시,옹진군,,52,82,18739,20455,9.16%
한국,광주광역시,동구,,"1,923","1,224",104449,102897,-1.49%
한국,광주광역시,서구,,"2,383","2,325",303219,296576,-2.19%
한국,광주광역시,남구,,"6,267","4,263",216863,214579,-1.05%
한국,광주광역시,북구,,"6,270","5,355",466866,430431,-7.80%
한국,광주광역시,광산구,,"4,400","4,456",363239,405579,11.66%
한국,대전광역시,동구,,"3,303","2,248",248835,223021,-10.37%
한국,대전광역시,중구,,"5,152","3,806",265846,235550,-11.40%
한국,대전광역시,서구,,"5,997","4,621",499742,477880,-4.37%
한국,대전광역시,유성구,,"4,835","4,003",281692,351047,24.62%
한국,대전광역시,대덕구,,"1,603","1,250",207549,176384,-15.02%
한국,울산광역시,중구,,"2,877","2,044",232915,217595,-6.58%
한국,울산광역시,남구,,"6,506","4,045",344131,320064,-6.99%
한국,울산광역시,동구,,"3,029","1,779",170764,156806,-8.17%
한국,울산광역시,북구,,"2,597","2,056",177488,219014,23.40%
한국,울산광역시,울주군,,"2,136","2,540",201000,222538,10.72%
한국,세종특별자치시,세종특별자치시,,659,"2,856",81871,355831,334.62%
한국,경기도,수원시,,"16,977","13,527",1077535,1186078,10.07%
한국,경기도,성남시,,"13,314","9,753",980190,940064,-4.09%
한국,경기도,의정부시,,"6,026","4,525",431801,461710,6.93%
한국,경기도,안양시,,"10,449","6,577",621714,550027,-11.53%
한국,경기도,부천시,,"12,794","7,522",875204,818383,-6.49%
한국,경기도,광명시,,"4,039","3,124",343982,298599,-13.19%
한국,경기도,평택시,,"5,251","5,242",419457,537307,28.10%
한국,경기도,동두천시,,"1,243","1,012",95653,94353,-1.36%
한국,경기도,안산시,,"10,733","8,046",714891,654915,-8.39%
한국,경기도,고양시,,"13,401","10,792",950115,1079216,13.59%
한국,경기도,과천시,,"1,633",861,72279,63231,-12.52%
한국,경기도,구리시,,"3,152","1,873",196398,197454,0.54%
한국,경기도,남양주시,,"5,144","6,510",564141,713321,26.44%
한국,경기도,오산시,,"1,660","2,287",182516,229725,25.87%
한국,경기도,시흥시,,"5,031","4,656",403797,500895,24.05%
한국,경기도,군포시,,"3,710","2,508",287833,273791,-4.88%
한국,경기도,의왕시,,"1,173","1,276",147443,163795,11.09%
한국,경기도,하남시,,"1,606","1,640",150479,293452,95.01%
한국,경기도,용인시,,"6,893","9,584",876550,1074176,22.55%
한국,경기도,파주시,,"2,703","4,202",355632,465617,30.93%
한국,경기도,이천시,,"2,601","2,306",202595,218388,7.80%
한국,경기도,안성시,,"1,570","1,727",177937,187012,5.10%
한국,경기도,김포시,,"2,889","3,313",238339,473970,98.86%
한국,경기도,화성시,,"2,532","6,321",505838,855248,69.08%
한국,경기도,광주시,,"1,819","2,246",249789,382054,52.95%
한국,경기도,양주시,,"1,063","1,859",196706,230359,17.11%
한국,경기도,포천시,,"1,777","1,331",158658,147274,-7.18%
한국,경기도,여주시,,"1,317","1,048",109250,111897,2.42%
한국,경기도,연천군,,473,340,45177,43516,-3.68%
한국,경기도,가평군,,643,573,58890,62377,5.92%
한국,경기도,양평군,,"1,144","1,083",95833,118810,23.98%
한국,강원특별자치도,춘천시,,"3,456","3,042",269950,282765,4.75%
한국,강원특별자치도,원주시,,"4,062","3,658",314678,354376,12.62%
한국,강원특별자치도,강릉시,,"2,967","2,180",218503,213321,-2.37%
한국,강원특별자치도,동해시,,"1,124",967,95236,90593,-4.88%
한국,강원특별자치도,태백시,,543,445,50864,42719,-16.01%
한국,강원특별자치도,속초시,,"1,057",883,84302,82665,-1.94%
한국,강원특별자치도,삼척시,,701,534,72046,65243,-9.44%
한국,강원특별자치도,홍천군,,731,591,69893,69242,-0.93%
한국,강원특별자치도,횡성군,,570,451,44254,46472,5.01%
한국,강원특별자치도,영월군,,437,339,40407,38662,-4.32%
한국,강원특별자치도,평창군,,343,291,43622,41681,-4.45%
한국,강원특별자치도,정선군,,336,308,41045,36870,-10.17%
한국,강원특별자치도,철원군,,545,416,48928,44699,-8.64%
한국,강원특별자치도,화천군,,191,163,24364,24857,2.02%
한국,강원특별자치도,양구군,,204,282,21843,22278,1.99%
한국,강원특별자치도,인제군,,285,212,31842,31694,-0.46%
한국,강원특별자치도,고성군,,368,176,30112,26757,-11.14%
한국,강원특별자치도,양양군,,234,171,27929,27946,0.06%
한국,충청북도,충주시,,"2,722","2,082",208481,210186,0.82%
한국,충청북도,제천시,,"1,727","1,328",137264,133018,-3.09%
한국,충청북도,통합청주시,,"11,196","9,224",808915,844993,4.46%
한국,충청북도,보은군,,384,302,34956,32412,-7.28%
한국,충청북도,옥천군,,459,385,54025,50527,-6.47%
한국,충청북도,영동군,,498,382,50523,47475,-6.03%
한국,충청북도,진천군,,523,751,62094,83718,34.82%
한국,충청북도,괴산군,,158,149,36827,39393,6.97%
한국,충청북도,음성군,,632,668,91093,93153,2.26%
한국,충청북도,단양군,,219,216,31817,29155,-8.37%
한국,충청북도,증평군,,610,318,33533,36807,9.76%
한국,충청남도,천안시,,"7,744","7,234",557673,658808,18.14%
한국,충청남도,공주시,,"1,863","1,432",124930,104545,-16.32%
한국,충청남도,보령시,,"1,062",758,107346,100229,-6.63%
한국,충청남도,아산시,,"1,912","3,136",265191,316129,19.21%
한국,충청남도,서산시,,"1,714","1,596",160468,175591,9.42%
한국,충청남도,논산시,,"1,924","1,534",127507,116675,-8.50%
한국,충청남도,계룡시,,483,478,43088,42822,-0.62%
한국,충청남도,당진시,,"1,330","1,420",144903,166249,14.73%
한국,충청남도,금산군,,454,389,56555,51413,-9.09%
한국,충청남도,부여군,,732,501,75029,65354,-12.90%
한국,충청남도,서천군,,624,490,60085,51866,-13.68%
한국,충청남도,청양군,,244,202,32541,30948,-4.90%
한국,충청남도,홍성군,,"1,104",962,88078,100102,13.65%
한국,충청남도,예산군,,"1,030",813,87002,78084,-10.25%
한국,충청남도,태안군,,634,449,63247,62214,-1.63%
한국,전북특별자치도,전주시,,"8,878","8,216",641525,657432,2.48%
한국,전북특별자치도,군산시,,"3,018","2,792",272601,267859,-1.74%
한국,전북특별자치도,익산시,,"4,253","3,493",307289,282276,-8.14%
한국,전북특별자치도,정읍시,,"1,779","1,207",122000,108508,-11.06%
한국,전북특별자치도,남원시,,951,857,87775,80662,-8.10%
한국,전북특별자치도,김제시,,"1,192",750,94346,82450,-12.61%
한국,전북특별자치도,완주군,,"1,193",886,85119,91609,7.62%
한국,전북특별자치도,진안군,,167,181,27543,25394,-7.80%
한국,전북특별자치도,무주군,,218,219,25578,24036,-6.03%
한국,전북특별자치도,장수군,,265,179,23386,22085,-5.56%
한국,전북특별자치도,임실군,,123,144,30593,27314,-10.72%
한국,전북특별자치도,순창군,,256,217,30209,27810,-7.94%
한국,전북특별자치도,고창군,,845,714,60861,54529,-10.40%
한국,전북특별자치도,부안군,,536,483,60138,52140,-13.30%
한국,전라남도,목포시,,"3,837","2,851",245422,224044,-8.71%
한국,전라남도,여수시,,"3,860","3,019",293488,280242,-4.51%
한국,전라남도,순천시,,"4,496","3,535",272620,282189,3.51%
한국,전라남도,나주시,,"1,100","1,099",90118,115613,28.29%
한국,전라남도,광양시,,"1,896","1,612",145512,151769,4.30%
한국,전라남도,담양군,,628,522,47808,46280,-3.20%
한국,전라남도,곡성군,,349,297,31886,28039,-12.06%
한국,전라남도,구례군,,197,164,27375,25719,-6.05%
한국,전라남도,고흥군,,460,372,73924,63922,-13.53%
한국,전라남도,보성군,,602,402,48792,40482,-17.03%
한국,전라남도,화순군,,640,666,69368,62522,-9.87%
한국,전라남도,장흥군,,395,298,42394,37800,-10.84%
한국,전라남도,강진군,,461,291,41624,34597,-16.88%
한국,전라남도,해남군,,602,512,79579,68806,-13.54%
한국,전라남도,영암군,,403,482,60082,53699,-10.62%
한국,전라남도,무안군,,473,751,74475,86132,15.65%
한국,전라남도,함평군,,459,358,36702,32050,-12.68%
한국,전라남도,영광군,,703,540,57362,53099,-7.43%
한국,전라남도,장성군,,534,431,46514,44464,-4.41%
한국,전라남도,완도군,,388,323,54269,49916,-8.02%
