CNTRY,admin1,admin2,emp10,emp20,pop10,pop20,rate
일본,Gifu-ken,Mizunami-shi,20397,18788,40387,37150,-8.01%
일본,Gifu-ken,Hashima-shi,35041,33082,67197,65649,-2.30%
일본,Gifu-ken,Ena-shi,27866,24831,53718,47774,-11.07%
일본,Gifu-ken,Minokamo-shi,29181,29563,54729,56689,3.58%
일본,Gifu-ken,Toki-shi,31948,28571,60475,55348,-8.48%
일본,Gifu-ken,Kakamigahara-shi,75255,70025,145604,144521,-0.74%
일본,Gifu-ken,Kani-shi,49623,46063,97436,99968,2.60%
일본,Gifu-ken,Yamagata-shi,15706,13383,29629,25280,-14.68%
일본,Gifu-ken,Mizuho-shi,27210,28266,51950,56388,8.54%
일본,Gifu-ken,Hida-shi,13844,12051,26732,22538,-15.69%
일본,Gifu-ken,Motosu-shi,18126,16417,35047,32928,-6.05%
일본,Gifu-ken,Gujo-shi,22450,20872,44491,38997,-12.35%
일본,Gifu-ken,Gero-shi,18362,15966,36314,30428,-16.21%
일본,Gifu-ken,Kaizu-shi,20912,17661,37941,32735,-13.72%
일본,Gifu-ken,Ginan-cho,13245,12929,23804,25881,8.73%
일본,Gifu-ken,Kasamatsu-cho,11494,10821,22809,22208,-2.63%
일본,Gifu-ken,Yoro-cho,16535,13742,31332,26882,-14.20%
일본,Gifu-ken,Tarui-cho,14504,13019,28505,26402,-7.38%
일본,Gifu-ken,Sekigahara-cho,4169,3413,8096,6610,-18.35%
일본,Gifu-ken,Godo-cho,10418,9660,20065,18585,-7.38%
일본,Gifu-ken,Wanouchi-cho,5394,5220,10028,9654,-3.73%
일본,Gifu-ken,Anpachi-cho,8164,7509,15271,14355,-6.00%
일본,Gifu-ken,Ibigawa-cho,11853,9872,23784,19529,-17.89%
일본,Gifu-ken,Ono-cho,12515,11580,23859,22041,-7.62%
일본,Gifu-ken,Ikeda-cho,12763,12065,24980,23360,-6.49%
일본,Gifu-ken,Kitagata-cho,9843,9058,18395,18139,-1.39%
일본,Gifu-ken,Sakahogi-cho,4647,4277,8361,8071,-3.47%
일본,Gifu-ken,Tomika-cho,3091,2902,5516,5626,1.99%
일본,Gifu-ken,Kawabe-cho,5527,5392,10593,9860,-6.92%
일본,Gifu-ken,Hichiso-cho,2075,1700,4484,3402,-24.13%
일본,Gifu-ken,Yaotsu-cho,6020,5222,12045,10195,-15.36%
일본,Gifu-ken,Shirakawa-cho,4666,3917,9530,7412,-22.22%
일본,Gifu-ken,Higashishirakawa-mura,1368,1125,2514,2016,-19.81%
일본,Gifu-ken,Mitake-cho,9995,9270,18824,17516,-6.95%
일본,Gifu-ken,Shirakawa-mura,1040,951,1733,1511,-12.81%
일본,Shizuoka-ken,Shizuoka-shi,378629,357487,716197,693389,-3.18%
일본,Shizuoka-ken,Hamamatsu-shi,425434,420214,800866,790718,-1.27%
일본,Shizuoka-ken,Numazu-shi,108188,88210,202304,189386,-6.39%
일본,Shizuoka-ken,Atami-shi,19769,15267,39611,34208,-13.64%
일본,Shizuoka-ken,Mishima-shi,58553,55008,111838,107783,-3.63%
일본,Shizuoka-ken,Fujinomiya-shi,70258,66218,132001,128105,-2.95%
일본,Shizuoka-ken,Ito-shi,34632,29188,71437,65491,-8.32%
일본,Shizuoka-ken,Shimada-shi,55200,51636,100276,95719,-4.54%
일본,Shizuoka-ken,Fuji-shi,133704,124930,254027,245392,-3.40%
일본,Shizuoka-ken,Iwata-shi,91664,87612,168625,166672,-1.16%
일본,Shizuoka-ken,Yaizu-shi,77721,72473,143249,136845,-4.47%
일본,Shizuoka-ken,Kakegawa-shi,64644,61967,116363,114954,-1.21%
일본,Shizuoka-ken,Fujieda-shi,75981,73922,142151,141342,-0.57%
일본,Shizuoka-ken,Gotemba-shi,51120,45268,89030,86614,-2.71%
일본,Shizuoka-ken,Fukuroi-shi,46723,47725,84846,87864,3.56%
일본,Shizuoka-ken,Shimoda-shi,12765,10099,25013,20183,-19.31%
일본,Shizuoka-ken,Susono-shi,29485,26480,54546,50911,-6.66%
일본,Shizuoka-ken,Kosai-shi,33306,31793,60107,57885,-3.70%
일본,Shizuoka-ken,Izu-shi,18071,14416,34202,28190,-17.58%
일본,Shizuoka-ken,Omaezaki-shi,19889,17362,34700,31103,-10.37%
일본,Shizuoka-ken,Kikugawa-shi,26853,26546,47041,47789,1.59%
일본,Shizuoka-ken,Izunokuni-shi,26347,23427,49269,46804,-5.00%
일본,Shizuoka-ken,Makinohara-shi,28539,24657,49019,43502,-11.25%
일본,Shizuoka-ken,Higashiizu-cho,7442,5762,14064,11488,-18.32%
일본,Shizuoka-ken,Kawazu-cho,4136,3407,7998,6870,-14.10%
일본,Shizuoka-ken,Minamiizu-cho,4624,3528,9516,7877,-17.22%
일본,Shizuoka-ken,Matsuzaki-cho,3797,2804,7653,6038,-21.10%
일본,Shizuoka-ken,Nishiizu-cho,4535,3299,9469,7090,-25.12%
일본,Shizuoka-ken,Kannami-cho,19961,18895,38571,36794,-4.61%
일본,Shizuoka-ken,Shimizu-cho,17227,17034,32302,31710,-1.83%
일본,Shizuoka-ken,Nagaizumi-cho,21659,21806,40763,43336,6.31%
일본,Shizuoka-ken,Oyama-cho,11621,10735,20629,18568,-9.99%
일본,Shizuoka-ken,Yoshida-cho,16855,16208,29815,28919,-3.01%
일본,Shizuoka-ken,Kawanehon-cho,4171,3317,8074,6206,-23.14%
일본,Shizuoka-ken,Mori-machi,10765,9647,19435,17457,-10.18%
일본,Aichi-ken,Nagoya-shi,1154741,1094610,2263894,2332176,3.02%
일본,Aichi-ken,Toyohashi-shi,200757,194689,376665,371920,-1.26%
일본,Aichi-ken,Okazaki-shi,196958,197402,372357,384654,3.30%
일본,Aichi-ken,Ichinomiya-shi,194030,178883,378566,380073,0.40%
일본,Aichi-ken,Seto-shi,66278,62419,132224,127792,-3.35%
일본,Aichi-ken,Handa-shi,61610,59443,118828,117884,-0.79%
일본,Aichi-ken,Kasugai-shi,156207,149688,305569,308681,1.02%
일본,Aichi-ken,Toyokawa-shi,98600,99633,181928,184661,1.50%
일본,Aichi-ken,Tsushima-shi,33148,31161,65258,60942,-6.61%
일본,Aichi-ken,Hekinan-shi,39941,39149,72018,72458,0.61%
일본,Aichi-ken,Kariya-shi,79916,77511,145781,153834,5.52%
일본,Aichi-ken,Toyota-shi,226499,215411,421487,422330,0.20%
일본,Aichi-ken,Anjo-shi,95618,92079,178691,187990,5.20%
일본,Aichi-ken,Nishio-shi,91329,89618,165298,169046,2.27%
일본,Aichi-ken,Gamagori-shi,44171,42327,82249,79538,-3.30%
일본,Aichi-ken,Inuyama-shi,37851,35826,75198,73090,-2.80%
일본,Aichi-ken,Tokoname-shi,28904,28903,54858,58710,7.02%
일본,Aichi-ken,Konan-shi,50982,48640,99730,98255,-1.48%
일본,Aichi-ken,Komaki-shi,77046,73010,147132,148831,1.15%
일본,Aichi-ken,Inazawa-shi,73092,69739,136442,134751,-1.24%
일본,Aichi-ken,Shinshiro-shi,27034,24022,49864,44355,-11.05%
일본,Aichi-ken,Tokai-shi,58529,57697,107690,113787,5.66%
일본,Aichi-ken,Obu-shi,46176,46086,85249,93123,9.24%
일본,Aichi-ken,Chita-shi,44291,41376,84768,84364,-0.48%
일본,Aichi-ken,Chiryu-shi,36804,37719,68398,72193,5.55%
일본,Aichi-ken,Owariasahi-shi,40827,40747,81140,83144,2.47%
일본,Aichi-ken,Takahama-shi,23482,24642,44027,46106,4.72%
일본,Aichi-ken,Iwakura-shi,25237,23080,47340,47983,1.36%
일본,Aichi-ken,Toyoake-shi,35687,33781,69745,69295,-0.65%
일본,Aichi-ken,Nisshin-shi,42612,44492,84237,91520,8.65%
일본,Aichi-ken,Tahara-shi,39785,35431,64119,59360,-7.42%
일본,Aichi-ken,Aisai-shi,34296,32033,64978,60829,-6.39%
일본,Aichi-ken,Kiyosu-shi,35086,33535,65757,67352,2.43%
일본,Aichi-ken,Kitanagoya-shi,43848,42462,81571,86385,5.90%
일본,Aichi-ken,Yatomi-shi,22838,22112,43272,43025,-0.57%
일본,Aichi-ken,Miyoshi-shi,29750,32189,60098,61952,3.08%
일본,Aichi-ken,Ama-shi,45110,43372,86714,86126,-0.68%
일본,Aichi-ken,Nagakute-shi,27136,29146,52022,60162,15.65%
일본,Aichi-ken,Togo-cho,21748,21689,41851,43903,4.90%
일본,Aichi-ken,Toyoyama-cho,8059,8144,14405,15613,8.39%
일본,Aichi-ken,Oguchi-cho,11662,12443,22446,24305,8.28%
일본,Aichi-ken,Fuso-cho,17083,17362,33558,34133,1.71%
일본,Aichi-ken,Oharu-cho,15934,15717,29891,32399,8.39%
일본,Aichi-ken,Kanie-cho,19533,19367,36688,37338,1.77%
일본,Aichi-ken,Tobishima-mura,2577,2501,4525,4575,1.10%
일본,Aichi-ken,Agui-cho,13113,13609,25466,28383,11.45%
일본,Aichi-ken,Higashiura-cho,25511,24905,49800,49596,-0.41%
일본,Aichi-ken,Minamichita-cho,11206,9081,20549,16617,-19.13%
일본,Aichi-ken,Mihama-cho,12867,11607,25178,22496,-10.65%
일본,Aichi-ken,Taketoyo-cho,22264,21848,42408,43535,2.66%
일본,Aichi-ken,Kota-cho,20569,22338,37930,42449,11.91%
일본,Aichi-ken,Shitara-cho,2827,2203,5769,4437,-23.09%
일본,Aichi-ken,Toei-cho,1640,1374,3757,2942,-21.69%
일본,Aichi-ken,Toyone-mura,630,501,1336,1017,-23.88%
일본,Mie-ken,Tsu-shi,141864,132946,285746,274537,-3.92%
일본,Mie-ken,Yokkaichi-shi,159844,143674,307766,305424,-0.76%
일본,Mie-ken,Ise-shi,65686,60507,130271,122765,-5.76%
일본,Mie-ken,Matsusaka-shi,85776,80117,168017,159145,-5.28%
일본,Mie-ken,Kuwana-shi,72944,70303,140290,138613,-1.20%
일본,Mie-ken,Suzuka-shi,101205,97408,199293,195670,-1.82%
일본,Mie-ken,Nabari-shi,40695,37334,80284,76387,-4.85%
일본,Mie-ken,Owase-shi,9369,7352,20033,16252,-18.87%
일본,Mie-ken,Kameyama-shi,26378,24633,51023,49835,-2.33%
일본,Mie-ken,Toba-shi,11399,9200,21435,17525,-18.24%
일본,Mie-ken,Kumano-shi,8595,7221,19662,15965,-18.80%
일본,Mie-ken,Inabe-shi,24898,24411,45684,44973,-1.56%
일본,Mie-ken,Shima-shi,27241,22057,54694,46057,-15.79%
일본,Mie-ken,Iga-shi,49856,45707,97207,88766,-8.68%
일본,Mie-ken,Kisosaki-cho,4023,3272,6855,6023,-12.14%
일본,Mie-ken,Toin-cho,13627,13022,25661,25784,0.48%
일본,Mie-ken,Komono-cho,20177,20687,39978,40559,1.45%
일본,Mie-ken,Asahi-cho,4639,5425,9626,11021,14.49%
일본,Mie-ken,Kawagoe-cho,7433,8485,14003,15123,8.00%
일본,Mie-ken,Taki-cho,8182,7212,15438,14021,-9.18%
일본,Mie-ken,Meiwa-cho,11648,11548,22833,22445,-1.70%
일본,Mie-ken,Odai-cho,4918,4090,10416,8668,-16.78%
일본,Mie-ken,Tamaki-cho,8110,7903,15297,15041,-1.67%
일본,Mie-ken,Watarai-cho,4502,4010,8692,7847,-9.72%
일본,Mie-ken,Taiki-cho,4546,3567,9846,7815,-20.63%
일본,Mie-ken,Minamiise-cho,6575,4926,14791,10989,-25.70%
일본,Mie-ken,Kihoku-cho,8789,6858,18611,14604,-21.53%
일본,Mie-ken,Mihama-cho,4634,4146,9376,8079,-13.83%
일본,Mie-ken,Kiho-cho,5519,4937,11896,10321,-13.24%
일본,Shiga-ken,Otsu-shi,162827,157718,337634,345070,2.20%
일본,Shiga-ken,Hikone-shi,56059,57375,112156,113647,1.33%
일본,Shiga-ken,Nagahama-shi,62090,59141,124131,113636,-8.45%
일본,Shiga-ken,Omihachiman-shi,41637,41033,81738,81122,-0.75%
일본,Shiga-ken,Kusatsu-shi,64737,64329,130874,143913,9.96%
일본,Shiga-ken,Moriyama-shi,38571,40304,76560,83236,8.72%
일본,Shiga-ken,Ritto-shi,32376,34213,63655,68820,8.11%
일본,Shiga-ken,Koka-shi,47957,44692,92704,88358,-4.69%
일본,Shiga-ken,Yasu-shi,25952,25074,49955,50513,1.12%
일본,Shiga-ken,Konan-shi,29575,28094,54614,54460,-0.28%
일본,Shiga-ken,Takashima-shi,26570,23609,52486,46377,-11.64%
일본,Shiga-ken,Higashiomi-shi,59700,57070,115479,112819,-2.30%
일본,Shiga-ken,Maibara-shi,19966,19572,40060,37225,-7.08%
일본,Shiga-ken,Hino-cho,12360,10760,22870,20964,-8.33%
일본,Shiga-ken,Ryuo-cho,7694,6778,12916,11789,-8.73%
일본,Shiga-ken,Aisho-cho,10530,10063,20118,20893,3.85%
일본,Shiga-ken,Toyosato-cho,3551,3281,7566,7132,-5.74%
일본,Shiga-ken,Kora-cho,3678,3222,7500,6362,-15.17%
일본,Shiga-ken,Taga-cho,3772,3515,7761,7274,-6.27%
일본,Kyoto-fu,Kyoto-shi,727184,612620,1474015,1463723,-0.70%
일본,Kyoto-fu,Fukuchiyama-shi,41476,38881,79652,77306,-2.95%
일본,Kyoto-fu,Maizuru-shi,44284,38805,88669,80336,-9.40%
일본,Kyoto-fu,Ayabe-shi,17743,15823,35836,31846,-11.13%
일본,Kyoto-fu,Uji-shi,90221,80656,189609,179630,-5.26%
일본,Kyoto-fu,Miyazu-shi,9919,8025,19948,16758,-15.99%
일본,Kyoto-fu,Kameoka-shi,47424,40511,92399,86174,-6.74%
일본,Kyoto-fu,Joyo-shi,39130,33335,80037,74607,-6.78%
일본,Kyoto-fu,Muko-shi,27235,26302,54328,56859,4.66%
일본,Kyoto-fu,Nagaokakyo-shi,38739,38527,79844,80608,0.96%
일본,Kyoto-fu,Yawata-shi,36426,30348,74227,70433,-5.11%
일본,Kyoto-fu,Kyotanabe-shi,30435,31524,67910,73753,8.60%
일본,Kyoto-fu,Kyotango-shi,31378,26647,59038,50860,-13.85%
일본,Kyoto-fu,Nantan-shi,17092,15154,35214,31629,-10.18%
일본,Kyoto-fu,Kizugawa-shi,33245,33897,69761,77907,11.68%
일본,Kyoto-fu,Oyamazaki-cho,7403,7898,15121,15953,5.50%
일본,Kyoto-fu,Kumiyama-cho,8463,7312,15914,15250,-4.17%
일본,Kyoto-fu,Ide-cho,4049,3270,8447,7406,-12.32%
일본,Kyoto-fu,Ujitawara-cho,5177,4839,9711,8911,-8.24%
일본,Kyoto-fu,Kasagi-cho,776,530,1626,1144,-29.64%
일본,Kyoto-fu,Wazuka-cho,2353,1789,4482,3478,-22.40%
일본,Kyoto-fu,Seika-cho,17036,16576,35630,36198,1.59%
일본,Kyoto-fu,Minamiyamashiro-mura,1575,1166,3078,2391,-22.32%
일본,Kyoto-fu,Kyotamba-cho,8073,6684,15732,12907,-17.96%
일본,Kyoto-fu,Ine-cho,1161,986,2410,1928,-20.00%
일본,Kyoto-fu,Yosano-cho,12147,10627,23454,20092,-14.33%
일본,Osaka-fu,Osaka-shi,1257298,1128097,2665314,2752412,3.27%
일본,Osaka-fu,Sakai-shi,390588,363653,841966,826161,-1.88%
일본,Osaka-fu,Kishiwada-shi,91975,81530,199234,190658,-4.30%
일본,Osaka-fu,Toyonaka-shi,184524,179684,389341,401558,3.14%
일본,Osaka-fu,Ikeda-shi,48497,47960,104229,104993,0.73%
일본,Osaka-fu,Suita-shi,169536,173775,355798,385567,8.37%
일본,Osaka-fu,Izumiotsu-shi,36078,33548,77548,74412,-4.04%
일본,Osaka-fu,Takatsuki-shi,164686,153103,357359,352698,-1.30%
일본,Osaka-fu,Kaizuka-shi,43044,39491,90519,84443,-6.71%
일본,Osaka-fu,Moriguchi-shi,67620,65116,146697,143096,-2.45%
일본,Osaka-fu,Hirakata-shi,186484,167747,407978,397289,-2.62%
일본,Osaka-fu,Ibaraki-shi,131821,129111,274822,287730,4.70%
일본,Osaka-fu,Yao-shi,124913,116357,271460,264642,-2.51%
일본,Osaka-fu,Izumisano-shi,48170,48660,100801,100131,-0.66%
일본,Osaka-fu,Tondabayashi-shi,54443,48950,119576,108699,-9.10%
일본,Osaka-fu,Neyagawa-shi,114531,100736,238204,229733,-3.56%
일본,Osaka-fu,Kawachinagano-shi,49352,43254,112490,101692,-9.60%
일본,Osaka-fu,Matsubara-shi,59364,50918,124594,117641,-5.58%
일본,Osaka-fu,Daito-shi,61241,54320,127534,119367,-6.40%
일본,Osaka-fu,Izumi-shi,83822,81410,184988,184495,-0.27%
일본,Osaka-fu,Minoh-shi,60119,59304,129895,136868,5.37%
일본,Osaka-fu,Kashiwara-shi,36009,32229,74773,68775,-8.02%
일본,Osaka-fu,Habikino-shi,54120,49503,117681,108736,-7.60%
일본,Osaka-fu,Kadoma-shi,60983,53246,130282,119764,-8.07%
일본,Osaka-fu,Settsu-shi,41889,40714,83720,87456,4.46%
일본,Osaka-fu,Takaishi-shi,27453,25056,59572,55635,-6.61%
일본,Osaka-fu,Fujiidera-shi,30873,29537,66165,63688,-3.74%
일본,Osaka-fu,Higashiosaka-shi,236256,201563,509533,493940,-3.06%
일본,Osaka-fu,Sennan-shi,28605,25575,64403,60102,-6.68%
일본,Osaka-fu,Shijonawate-shi,25545,25179,57554,55177,-4.13%
일본,Osaka-fu,Katano-shi,35832,34351,77686,75033,-3.42%
일본,Osaka-fu,Osakasayama-shi,26483,23766,58227,58435,0.36%
일본,Osaka-fu,Hannan-shi,25734,21590,56646,51254,-9.52%
일본,Osaka-fu,Shimamoto-cho,14029,14681,28935,30927,6.88%
일본,Osaka-fu,Toyono-cho,10197,7805,21989,18279,-16.87%
일본,Osaka-fu,Nose-cho,5872,4574,11650,9079,-22.07%
일본,Osaka-fu,Tadaoka-cho,8080,7412,18149,16567,-8.72%
일본,Osaka-fu,Kumatori-cho,21156,19175,45069,43763,-2.90%
일본,Osaka-fu,Tajiri-cho,3839,4140,8085,8434,4.32%
일본,Osaka-fu,Misaki-cho,7606,5942,17504,14741,-15.78%
일본,Osaka-fu,Taishi-cho,6527,6154,14220,13009,-8.52%
일본,Osaka-fu,Kanan-cho,7663,7265,17040,15697,-7.88%
일본,Osaka-fu,Chihayaakasaka-mura,2761,2122,6015,4909,-18.39%
일본,Hyogo-ken,Kobe-shi,715817,660231,1544200,1525152,-1.23%
일본,Hyogo-ken,Himeji-shi,259873,256595,536270,530495,-1.08%
일본,Hyogo-ken,Amagasaki-shi,220850,194620,453748,459593,1.29%
일본,Hyogo-ken,Akashi-shi,133972,131748,290959,303601,4.34%
일본,Hyogo-ken,Nishinomiya-shi,228543,216302,482640,485587,0.61%
일본,Hyogo-ken,Sumoto-shi,23529,19350,47254,41236,-12.74%
일본,Hyogo-ken,Ashiya-shi,42878,38467,93238,93922,0.73%
일본,Hyogo-ken,Itami-shi,95332,84450,196127,198138,1.03%
일본,Hyogo-ken,Aioi-shi,14435,12809,31158,28355,-9.00%
일본,Hyogo-ken,Toyooka-shi,44209,40683,85592,77489,-9.47%
일본,Hyogo-ken,Kakogawa-shi,127089,120883,266937,260878,-2.27%
일본,Hyogo-ken,Ako-shi,23514,21126,50523,45892,-9.17%
일본,Hyogo-ken,Nishiwaki-shi,21708,19849,42802,38673,-9.65%
일본,Hyogo-ken,Takarazuka-shi,102824,98518,225700,226432,0.32%
일본,Hyogo-ken,Miki-shi,40656,37204,81009,75294,-7.05%
일본,Hyogo-ken,Takasago-shi,45326,41283,93901,87722,-6.58%
일본,Hyogo-ken,Kawanishi-shi,68859,65600,156423,152321,-2.62%
일본,Hyogo-ken,Ono-shi,25416,24283,49680,47562,-4.26%
일본,Hyogo-ken,Sanda-shi,56230,51463,114216,109238,-4.36%
일본,Hyogo-ken,Kasai-shi,24321,22060,47993,42700,-11.03%
일본,Hyogo-ken,Tambasasayama-shi,22342,20584,43263,39611,-8.44%
일본,Hyogo-ken,Yabu-shi,12563,10935,26501,22129,-16.50%
일본,Hyogo-ken,Tamba-shi,34556,32196,67757,61471,-9.28%
일본,Hyogo-ken,Minamiawaji-shi,28242,24326,49834,44137,-11.43%
일본,Hyogo-ken,Asago-shi,16102,14858,32814,28989,-11.66%
일본,Hyogo-ken,Awaji-shi,23079,20622,46459,41967,-9.67%
일본,Hyogo-ken,Shiso-shi,21093,18369,40938,34819,-14.95%
일본,Hyogo-ken,Kato-shi,21132,21604,40181,40645,1.15%
일본,Hyogo-ken,Tatsuno-shi,38821,36119,80518,74316,-7.70%
일본,Hyogo-ken,Inagawa-cho,14869,13712,31739,29680,-6.49%
일본,Hyogo-ken,Taka-cho,11574,10285,23104,19261,-16.63%
일본,Hyogo-ken,Inami-cho,15351,14481,31026,30268,-2.44%
일본,Hyogo-ken,Harima-cho,16143,15594,33183,33604,1.27%
일본,Hyogo-ken,Ichikawa-cho,6583,5781,13288,11231,-15.48%
일본,Hyogo-ken,Fukusaki-cho,9831,9552,19830,19377,-2.28%
일본,Hyogo-ken,Kamikawa-cho,5771,5317,12289,10616,-13.61%
일본,Hyogo-ken,Taishi-cho,16063,16024,33438,33477,0.12%
일본,Hyogo-ken,Kamigori-cho,7908,6548,16636,13879,-16.57%
일본,Hyogo-ken,Sayo-cho,9062,7649,19265,15863,-17.66%
일본,Hyogo-ken,Kami-cho,9739,8151,19696,16064,-18.44%
일본,Hyogo-ken,Shinonsen-cho,7697,6756,16004,13318,-16.78%
일본,Nara-ken,Nara-shi,168478,159067,366591,354630,-3.26%
일본,Nara-ken,Yamatotakada-shi,33632,29519,68451,61744,-9.80%
일본,Nara-ken,Yamatokoriyama-shi,42226,37484,89023,83285,-6.45%
일본,Nara-ken,Tenri-shi,31591,31205,69178,63889,-7.65%
일본,Nara-ken,Kashihara-shi,56078,54466,125605,120922,-3.73%
일본,Nara-ken,Sakurai-shi,27827,26093,60146,54857,-8.79%
일본,Nara-ken,Gojo-shi,16586,13165,34460,27927,-18.96%
일본,Nara-ken,Gose-shi,13216,10522,30287,24096,-20.44%
일본,Nara-ken,Ikoma-shi,53604,47609,118113,116675,-1.22%
일본,Nara-ken,Kashiba-shi,32565,33520,75227,78113,3.84%
일본,Nara-ken,Katsuragi-shi,17037,17123,35859,36832,2.71%
일본,Nara-ken,Uda-shi,16299,13234,34227,28121,-17.84%
일본,Nara-ken,Yamazoe-mura,2207,1732,4107,3226,-21.45%
일본,Nara-ken,Heguri-cho,8911,7943,19727,18009,-8.71%
일본,Nara-ken,Sango-cho,10166,9857,23440,23219,-0.94%
일본,Nara-ken,Ikaruga-cho,12804,12762,27734,27587,-0.53%
일본,Nara-ken,Ando-cho,3897,3346,7929,7225,-8.88%
일본,Nara-ken,Kawanishi-cho,4047,3756,8653,8167,-5.62%
일본,Nara-ken,Miyake-cho,3431,3123,7440,6439,-13.45%
일본,Nara-ken,Tawaramoto-cho,14983,14874,32121,31177,-2.94%
일본,Nara-ken,Soni-mura,953,665,1895,1295,-31.66%
일본,Nara-ken,Mitsue-mura,915,680,2102,1479,-29.64%
일본,Nara-ken,Takatori-cho,3387,2784,7657,6729,-12.12%
일본,Nara-ken,Asuka-mura,2849,2475,5856,5179,-11.56%
일본,Nara-ken,Kammaki-cho,10296,9379,23728,21714,-8.49%
일본,Nara-ken,Oji-cho,10329,11259,22182,24043,8.39%
일본,Nara-ken,Koryo-cho,15989,16089,33070,33810,2.24%
일본,Nara-ken,Kawai-cho,8245,6806,18531,17018,-8.16%
일본,Nara-ken,Yoshino-cho,3932,2930,8642,6229,-27.92%
일본,Nara-ken,Oyodo-cho,9143,7871,19176,16728,-12.77%
일본,Nara-ken,Shimoichi-cho,3195,2517,7020,5037,-28.25%
일본,Nara-ken,Kurotaki-mura,359,276,840,623,-25.83%
일본,Nara-ken,Tenkawa-mura,759,609,1572,1176,-25.19%
일본,Nara-ken,Nosegawa-mura,273,176,524,357,-31.87%
일본,Nara-ken,Totsukawa-mura,1765,1392,4107,3061,-25.47%
일본,Nara-ken,Shimokitayama-mura,438,386,1039,753,-27.53%
일본,Nara-ken,Kamikitayama-mura,333,230,683,444,-34.99%
일본,Nara-ken,Kawakami-mura,661,528,1643,1156,-29.64%
일본,Nara-ken,Higashiyoshino-mura,893,704,2143,1502,-29.91%
일본,Wakayama-ken,Wakayama-shi,174513,165299,370364,356729,-3.68%
일본,Wakayama-ken,Kainan-shi,26421,23221,54783,48369,-11.71%
일본,Wakayama-ken,Hashimoto-shi,32452,29769,66361,60818,-8.35%
일본,Wakayama-ken,Arida-shi,15068,13667,30592,26538,-13.25%
일본,Wakayama-ken,Gobo-shi,12424,11522,26111,23481,-10.07%
일본,Wakayama-ken,Tanabe-shi,39641,36297,79119,69870,-11.69%
일본,Wakayama-ken,Shingu-shi,14281,12192,31498,27171,-13.74%
일본,Wakayama-ken,Kinokawa-shi,33787,30301,65840,58816,-10.67%
일본,Wakayama-ken,Iwade-shi,25121,24702,52882,53967,2.05%
일본,Wakayama-ken,Kimino-cho,5030,3957,10391,8256,-20.55%
일본,Wakayama-ken,Katsuragi-cho,9459,8407,18230,15967,-12.41%
일본,Wakayama-ken,Kudoyama-cho,2458,1897,4963,3856,-22.31%
일본,Wakayama-ken,Koya-cho,2060,1600,3975,2970,-25.28%
일본,Wakayama-ken,Yuasa-cho,6668,5736,13210,11122,-15.81%
일본,Wakayama-ken,Hirogawa-cho,3822,3434,7714,6781,-12.09%
일본,Wakayama-ken,Aridagawa-cho,14235,13790,27162,25258,-7.01%
일본,Wakayama-ken,Mihama-cho,3648,3175,8077,6867,-14.98%
일본,Wakayama-ken,Hidaka-cho,3582,3819,7432,7673,3.24%
일본,Wakayama-ken,Yura-cho,3117,2620,6508,5364,-17.58%
일본,Wakayama-ken,Inami-cho,4531,4234,8606,7720,-10.30%
일본,Wakayama-ken,Minabe-cho,7614,7122,13470,11818,-12.26%
일본,Wakayama-ken,Hidakagawa-cho,5219,4746,10509,9219,-12.28%
일본,Wakayama-ken,Shirahama-cho,10807,9612,22696,20262,-10.72%
일본,Wakayama-ken,Kamitonda-cho,7156,7618,14807,15236,2.90%
일본,Wakayama-ken,Susami-cho,2029,1675,4730,3685,-22.09%
일본,Wakayama-ken,Nachikatsuura-cho,7917,6484,17080,14137,-17.23%
일본,Wakayama-ken,Taiji-cho,1432,1294,3250,2791,-14.12%
일본,Wakayama-ken,Kozagawa-cho,1190,983,3103,2480,-20.08%
일본,Wakayama-ken,Kitayama-mura,175,181,486,404,-16.87%
일본,Wakayama-ken,Kushimoto-cho,7725,6692,18249,14959,-18.03%
일본,Tottori-ken,Tottori-shi,101913,93213,197449,188465,-4.55%
일본,Tottori-ken,Yonago-shi,75349,71708,148271,147317,-0.64%
일본,Tottori-ken,Kurayoshi-shi,26215,23532,50720,46485,-8.35%
일본,Tottori-ken,Sakaiminato-shi,17771,16662,35259,32740,-7.14%
일본,Tottori-ken,Iwami-cho,6192,5344,12362,10799,-12.64%
일본,Tottori-ken,Wakasa-cho,1846,1417,3873,2864,-26.05%
일본,Tottori-ken,Chizu-cho,3762,3171,7718,6427,-16.73%
일본,Tottori-ken,Yazu-cho,10254,8794,18427,15937,-13.51%
일본,Tottori-ken,Misasa-cho,3698,3106,7015,6060,-13.61%
일본,Tottori-ken,Yurihama-cho,9213,8556,17029,16055,-5.72%
일본,Tottori-ken,Kotoura-cho,9942,8882,18531,16365,-11.69%
일본,Tottori-ken,Hokuei-cho,8775,7950,15442,14228,-7.86%
일본,Tottori-ken,Hiezu-son,1778,1867,3339,3501,4.85%
일본,Tottori-ken,Daisen-cho,9724,8543,17491,15370,-12.13%
일본,Tottori-ken,Nambu-cho,6192,5527,11536,10323,-10.51%
일본,Tottori-ken,Hoki-cho,6279,5651,11621,10696,-7.96%
일본,Tottori-ken,Nichinan-cho,2775,2201,5460,4196,-23.15%
일본,Tottori-ken,Hino-cho,1829,1480,3745,2907,-22.38%
일본,Tottori-ken,Kofu-cho,1851,1455,3379,2672,-20.92%
