CNTRY,admin1,admin2,fdac10,fdac20,pop10,pop20,rate
일본,Okayama-ken,Maniwa-shi,279,230,48964,42725,-12.74%
일본,Okayama-ken,Mimasaka-shi,165,138,30498,25939,-14.95%
일본,Okayama-ken,Asakuchi-shi,83,61,36114,32772,-9.25%
일본,Okayama-ken,Wake-cho,42,34,15362,13623,-11.32%
일본,Okayama-ken,Hayashima-cho,27,24,12214,12368,1.26%
일본,Okayama-ken,Satosho-cho,35,29,10916,10950,0.31%
일본,Okayama-ken,Yakage-cho,37,33,15092,13414,-11.12%
일본,Okayama-ken,Shinjo-son,13,3,957,813,-15.05%
일본,Okayama-ken,Kagamino-cho,48,43,13580,12062,-11.18%
일본,Okayama-ken,Shoo-cho,50,44,11195,10888,-2.74%
일본,Okayama-ken,Nagi-cho,24,19,6085,5578,-8.33%
일본,Okayama-ken,Nishiawakura-son,5,5,1520,1398,-8.03%
일본,Okayama-ken,Kumenan-cho,20,13,5296,4530,-14.46%
일본,Okayama-ken,Misaki-cho,32,29,15642,13053,-16.55%
일본,Okayama-ken,Kibichuo-cho,43,29,13033,10886,-16.47%
일본,Hiroshima-ken,Hiroshima-shi,7378,6261,1173843,1200754,2.29%
일본,Hiroshima-ken,Kure-shi,1455,1264,239973,214592,-10.58%
일본,Hiroshima-ken,Takehara-shi,217,204,28644,23993,-16.24%
일본,Hiroshima-ken,Mihara-shi,523,468,100509,90573,-9.89%
일본,Hiroshima-ken,Onomichi-shi,1097,988,145202,131170,-9.66%
일본,Hiroshima-ken,Fukuyama-shi,2532,1985,461357,460930,-0.09%
일본,Hiroshima-ken,Fuchu-shi,233,188,42563,37655,-11.53%
일본,Hiroshima-ken,Miyoshi-shi,328,292,56605,50681,-10.47%
일본,Hiroshima-ken,Shobara-shi,231,167,40244,33633,-16.43%
일본,Hiroshima-ken,Otake-shi,130,81,28836,26319,-8.73%
일본,Hiroshima-ken,Higashihiroshima-shi,842,704,190135,196608,3.40%
일본,Hiroshima-ken,Hatsukaichi-shi,576,578,114038,114173,0.12%
일본,Hiroshima-ken,Akitakata-shi,104,94,31487,26448,-16.00%
일본,Hiroshima-ken,Etajima-shi,140,134,27031,21930,-18.87%
일본,Hiroshima-ken,Fuchu-cho,220,183,50442,51155,1.41%
일본,Hiroshima-ken,Kaita-cho,160,125,28475,29636,4.08%
일본,Hiroshima-ken,Kumano-cho,74,53,24533,22834,-6.93%
일본,Hiroshima-ken,Saka-cho,40,36,13262,12582,-5.13%
일본,Hiroshima-ken,Akiota-cho,47,42,7255,5740,-20.88%
일본,Hiroshima-ken,Kitahiroshima-cho,127,115,19969,17763,-11.05%
일본,Hiroshima-ken,Osakikamijima-cho,441,356,8448,7158,-15.27%
일본,Hiroshima-ken,Sera-cho,161,92,17549,15125,-13.81%
일본,Hiroshima-ken,Jinsekikogen-cho,31,27,10350,8250,-20.29%
일본,Yamaguchi-ken,Shimonoseki-shi,1562,1336,280947,255051,-9.22%
일본,Yamaguchi-ken,Ube-shi,952,752,173772,162570,-6.45%
일본,Yamaguchi-ken,Yamaguchi-shi,1228,956,196628,193966,-1.35%
일본,Yamaguchi-ken,Hagi-shi,496,390,53747,44626,-16.97%
일본,Yamaguchi-ken,Hofu-shi,559,415,116611,113979,-2.26%
일본,Yamaguchi-ken,Kudamatsu-shi,613,227,55012,55887,1.59%
일본,Yamaguchi-ken,Iwakuni-shi,843,543,143857,129125,-10.24%
일본,Yamaguchi-ken,Hikari-shi,222,184,53004,49798,-6.05%
일본,Yamaguchi-ken,Nagato-shi,397,338,38349,32519,-15.20%
일본,Yamaguchi-ken,Yanai-shi,281,265,34730,30799,-11.32%
일본,Yamaguchi-ken,Mine-shi,117,93,28630,23247,-18.80%
일본,Yamaguchi-ken,Shunan-shi,990,850,149487,137540,-7.99%
일본,Yamaguchi-ken,Sanyoonoda-shi,345,292,64550,60326,-6.54%
일본,Yamaguchi-ken,Suooshima-cho,151,107,19084,14798,-22.46%
일본,Yamaguchi-ken,Waki-cho,13,15,6378,6034,-5.39%
일본,Yamaguchi-ken,Kaminoseki-cho,93,88,3332,2342,-29.71%
일본,Yamaguchi-ken,Tabuse-cho,33,42,15986,14483,-9.40%
일본,Yamaguchi-ken,Hirao-cho,46,44,13491,11914,-11.69%
일본,Yamaguchi-ken,Abu-cho,23,32,3743,3055,-18.38%
일본,Tokushima-ken,Tokushima-shi,2219,1782,264548,252391,-4.60%
일본,Tokushima-ken,Naruto-shi,479,360,61513,54622,-11.20%
일본,Tokushima-ken,Komatsushima-shi,375,274,40614,36149,-10.99%
일본,Tokushima-ken,Anan-shi,585,453,76063,69470,-8.67%
일본,Tokushima-ken,Yoshinogawa-shi,344,306,44020,38772,-11.92%
일본,Tokushima-ken,Awa-shi,210,195,39247,34713,-11.55%
일본,Tokushima-ken,Mima-shi,220,192,32484,28055,-13.63%
일본,Tokushima-ken,Miyoshi-shi,178,173,29951,23605,-21.19%
일본,Tokushima-ken,Katsuura-cho,18,17,5765,4837,-16.10%
일본,Tokushima-ken,Kamikatsu-cho,8,11,1783,1380,-22.60%
일본,Tokushima-ken,Sanagouchi-son,5,6,2588,2058,-20.48%
일본,Tokushima-ken,Ishii-cho,110,105,25954,24833,-4.32%
일본,Tokushima-ken,Kamiyama-cho,33,33,6038,4647,-23.04%
일본,Tokushima-ken,Naka-cho,60,47,9318,7367,-20.94%
일본,Tokushima-ken,Mugi-cho,32,38,4826,3743,-22.44%
일본,Tokushima-ken,Minami-cho,60,40,7765,6222,-19.87%
일본,Tokushima-ken,Kaiyo-cho,190,231,10446,8358,-19.99%
일본,Tokushima-ken,Matsushige-cho,75,70,15070,14583,-3.23%
일본,Tokushima-ken,Kitajima-cho,121,127,21658,22745,5.02%
일본,Tokushima-ken,Aizumi-cho,139,150,33338,35246,5.72%
일본,Tokushima-ken,Itano-cho,43,40,14241,13042,-8.42%
일본,Tokushima-ken,Kamiita-cho,21,15,12727,11384,-10.55%
일본,Tokushima-ken,Tsurugi-cho,37,29,10490,7715,-26.45%
일본,Tokushima-ken,Higashimiyoshi-cho,85,86,15044,13622,-9.45%
일본,Kagawa-ken,Takamatsu-shi,2894,2492,419429,417496,-0.46%
일본,Kagawa-ken,Marugame-shi,627,532,110473,109513,-0.87%
일본,Kagawa-ken,Sakaide-shi,302,224,55621,50624,-8.98%
일본,Kagawa-ken,Zentsuji-shi,229,206,33817,31631,-6.46%
일본,Kagawa-ken,Kanonji-shi,374,306,62690,57438,-8.38%
일본,Kagawa-ken,Sanuki-shi,305,239,53000,47003,-11.32%
일본,Kagawa-ken,Higashikagawa-shi,191,139,33625,28279,-15.90%
일본,Kagawa-ken,Mitoyo-shi,293,262,68512,61857,-9.71%
일본,Kagawa-ken,Tonosho-cho,863,657,15123,12846,-15.06%
일본,Kagawa-ken,Shodoshima-cho,156,156,16152,13870,-14.13%
일본,Kagawa-ken,Miki-cho,83,80,28464,26878,-5.57%
일본,Kagawa-ken,Naoshima-cho,53,0,3325,3103,-6.68%
일본,Kagawa-ken,Utazu-cho,194,76,18434,18699,1.44%
일본,Kagawa-ken,Ayagawa-cho,98,80,24625,22693,-7.85%
일본,Kagawa-ken,Kotohira-cho,97,24,9967,8468,-15.04%
일본,Kagawa-ken,Tadotsu-cho,111,91,23498,22445,-4.48%
일본,Kagawa-ken,Manno-cho,75,64,19087,17401,-8.83%
일본,Ehime-ken,Matsuyama-shi,3204,2662,517231,511192,-1.17%
일본,Ehime-ken,Imabari-shi,1249,1093,166532,151672,-8.92%
일본,Ehime-ken,Uwajima-shi,678,514,84210,70809,-15.91%
일본,Ehime-ken,Yawatahama-shi,383,245,38370,31987,-16.64%
일본,Ehime-ken,Niihama-shi,695,611,121735,115938,-4.76%
일본,Ehime-ken,Saijo-shi,806,839,112091,104791,-6.51%
일본,Ehime-ken,Ozu-shi,394,306,47157,40575,-13.96%
일본,Ehime-ken,Iyo-shi,139,124,38017,35133,-7.59%
일본,Ehime-ken,Shikokuchuo-shi,427,365,90187,82754,-8.24%
일본,Ehime-ken,Seiyo-shi,193,174,42080,35388,-15.90%
일본,Ehime-ken,Toon-shi,121,108,35253,33903,-3.83%
일본,Ehime-ken,Kamijima-cho,106,70,7648,6509,-14.89%
일본,Ehime-ken,Kumakogen-cho,51,45,9644,7404,-23.23%
일본,Ehime-ken,Masaki-cho,355,386,30359,29630,-2.40%
일본,Ehime-ken,Tobe-cho,71,54,21981,20480,-6.83%
일본,Ehime-ken,Uchiko-cho,97,80,18045,15322,-15.09%
일본,Ehime-ken,Ikata-cho,67,44,10882,8397,-22.84%
일본,Ehime-ken,Matsuno-cho,15,9,4377,3674,-16.06%
일본,Ehime-ken,Kihoku-cho,42,35,11633,9682,-16.77%
일본,Ehime-ken,Ainan-cho,246,179,24061,19601,-18.54%
일본,Kochi-ken,Kochi-shi,2725,2390,343393,326545,-4.91%
일본,Kochi-ken,Muroto-shi,191,179,15210,11742,-22.80%
일본,Kochi-ken,Aki-shi,150,112,19547,16243,-16.90%
일본,Kochi-ken,Nankoku-shi,314,389,49472,46664,-5.68%
일본,Kochi-ken,Tosa-shi,198,137,28686,25732,-10.30%
일본,Kochi-ken,Susaki-shi,244,171,24698,20590,-16.63%
일본,Kochi-ken,Sukumo-shi,262,225,22610,19033,-15.82%
일본,Kochi-ken,Tosashimizu-shi,197,156,16029,12388,-22.72%
일본,Kochi-ken,Shimanto-shi,492,382,35933,32694,-9.01%
일본,Kochi-ken,Konan-shi,189,162,33830,32207,-4.80%
일본,Kochi-ken,Kami-shi,169,137,28766,26513,-7.83%
일본,Kochi-ken,Toyo-cho,33,25,2947,2194,-25.55%
일본,Kochi-ken,Nahari-cho,47,41,3542,3034,-14.34%
일본,Kochi-ken,Tano-cho,14,8,2932,2498,-14.80%
일본,Kochi-ken,Yasuda-cho,15,12,2970,2370,-20.20%
일본,Kochi-ken,Kitagawa-mura,5,5,1367,1146,-16.17%
일본,Kochi-ken,Umaji-mura,7,6,1013,745,-26.46%
일본,Kochi-ken,Geisei-mura,14,17,4048,3694,-8.75%
일본,Kochi-ken,Motoyama-cho,59,31,4103,3261,-20.52%
일본,Kochi-ken,Otoyo-cho,27,32,4719,3252,-31.09%
일본,Kochi-ken,Tosa-cho,23,23,4358,3753,-13.88%
일본,Kochi-ken,Okawa-mura,5,3,411,366,-10.95%
일본,Kochi-ken,Ino-cho,115,105,25062,21374,-14.72%
일본,Kochi-ken,Niyodogawa-cho,46,40,6500,4827,-25.74%
일본,Kochi-ken,Nakatosa-cho,104,84,7584,6002,-20.86%
일본,Kochi-ken,Sakawa-cho,80,59,13951,12323,-11.67%
일본,Kochi-ken,Ochi-cho,36,31,6374,5187,-18.62%
일본,Kochi-ken,Yusuhara-cho,45,35,3984,3307,-16.99%
일본,Kochi-ken,Hidaka-mura,25,31,5447,4812,-11.66%
일본,Kochi-ken,Tsuno-cho,38,33,6407,5291,-17.42%
일본,Kochi-ken,Shimanto-cho,157,131,18733,15607,-16.69%
일본,Kochi-ken,Otsuki-cho,54,64,5783,4434,-23.33%
일본,Kochi-ken,Mihara-mura,13,8,1681,1437,-14.52%
일본,Kochi-ken,Kuroshio-cho,134,114,12366,10262,-17.01%
일본,Fukuoka-ken,Kitakyushu-shi,6030,4892,976846,939029,-3.87%
일본,Fukuoka-ken,Fukuoka-shi,10128,9765,1463743,1612392,10.16%
일본,Fukuoka-ken,Omuta-shi,858,677,123638,111281,-9.99%
일본,Fukuoka-ken,Kurume-shi,1977,1656,302402,303316,0.30%
일본,Fukuoka-ken,Nogata-shi,407,313,57686,56212,-2.56%
일본,Fukuoka-ken,Iizuka-shi,876,712,131492,126364,-3.90%
일본,Fukuoka-ken,Tagawa-shi,425,340,50605,46203,-8.70%
일본,Fukuoka-ken,Yanagawa-shi,316,281,71375,64475,-9.67%
일본,Fukuoka-ken,Yame-shi,374,348,69057,60608,-12.23%
일본,Fukuoka-ken,Chikugo-shi,290,236,48512,48827,0.65%
일본,Fukuoka-ken,Okawa-shi,188,182,37448,32988,-11.91%
일본,Fukuoka-ken,Yukuhashi-shi,407,324,70468,71426,1.36%
일본,Fukuoka-ken,Buzen-shi,123,119,27031,24391,-9.77%
일본,Fukuoka-ken,Nakama-shi,190,138,44210,40362,-8.70%
일본,Fukuoka-ken,Ogori-shi,234,171,58499,59360,1.47%
일본,Fukuoka-ken,Chikushino-shi,475,428,100172,103311,3.13%
일본,Fukuoka-ken,Kasuga-shi,425,353,106780,111023,3.97%
일본,Fukuoka-ken,Onojo-shi,321,293,95087,102085,7.36%
일본,Fukuoka-ken,Munakata-shi,455,479,95501,97095,1.67%
일본,Fukuoka-ken,Dazaifu-shi,211,179,70482,73164,3.81%
일본,Fukuoka-ken,Koga-shi,221,236,57920,58786,1.50%
일본,Fukuoka-ken,Fukutsu-shi,220,250,55431,67033,20.93%
일본,Fukuoka-ken,Ukiha-shi,170,150,31640,27981,-11.56%
일본,Fukuoka-ken,Miyawaka-shi,106,95,30081,26298,-12.58%
일본,Fukuoka-ken,Kama-shi,162,102,42589,35473,-16.71%
일본,Fukuoka-ken,Asakura-shi,326,277,56355,50273,-10.79%
일본,Fukuoka-ken,Miyama-shi,118,93,40732,35861,-11.96%
일본,Fukuoka-ken,Itoshima-shi,401,405,98435,98877,0.45%
일본,Fukuoka-ken,Nakagawa-shi,189,167,49780,50112,0.67%
일본,Fukuoka-ken,Umi-machi,129,81,38592,37671,-2.39%
일본,Fukuoka-ken,Sasaguri-machi,106,89,31318,31209,-0.35%
일본,Fukuoka-ken,Shime-machi,186,184,43564,46377,6.46%
일본,Fukuoka-ken,Sue-machi,73,52,26044,28628,9.92%
일본,Fukuoka-ken,Shingu-machi,120,94,24679,32927,33.42%
일본,Fukuoka-ken,Hisayama-machi,64,53,8373,9068,8.30%
일본,Fukuoka-ken,Kasuya-machi,274,148,41997,48190,14.75%
일본,Fukuoka-ken,Ashiya-machi,112,87,15369,13545,-11.87%
일본,Fukuoka-ken,Mizumaki-machi,101,86,30021,28114,-6.35%
일본,Fukuoka-ken,Okagaki-machi,106,90,32119,31007,-3.46%
일본,Fukuoka-ken,Onga-cho,107,95,19160,18723,-2.28%
일본,Fukuoka-ken,Kotake-machi,7,4,8602,7151,-16.87%
일본,Fukuoka-ken,Kurate-machi,53,42,17088,15080,-11.75%
일본,Fukuoka-ken,Keisen-machi,63,46,13863,12878,-7.11%
일본,Fukuoka-ken,Chikuzen-machi,125,108,29155,29591,1.50%
일본,Fukuoka-ken,Toho-mura,34,22,2432,1899,-21.92%
일본,Fukuoka-ken,Tachiarai-machi,35,22,15284,15521,1.55%
일본,Fukuoka-ken,Oki-machi,26,22,14350,13820,-3.69%
일본,Fukuoka-ken,Hirokawa-machi,55,63,20253,19969,-1.40%
일본,Fukuoka-ken,Kawara-machi,34,27,11685,10191,-12.79%
일본,Fukuoka-ken,Soeda-machi,41,39,10909,8801,-19.32%
일본,Fukuoka-ken,Itoda-machi,19,9,9617,8407,-12.58%
일본,Fukuoka-ken,Kawasaki-machi,74,45,18264,15176,-16.91%
일본,Fukuoka-ken,Oto-machi,14,12,5503,5008,-9.00%
일본,Fukuoka-ken,Aka-mura,11,11,3251,2774,-14.67%
일본,Fukuoka-ken,Fukuchi-machi,62,49,24714,21398,-13.42%
일본,Fukuoka-ken,Kanda-machi,212,184,36005,37684,4.66%
일본,Fukuoka-ken,Miyako-machi,78,93,21572,18825,-12.73%
일본,Fukuoka-ken,Yoshitomi-machi,13,15,6792,6536,-3.77%
일본,Fukuoka-ken,Koge-machi,14,7,7852,7251,-7.65%
일본,Fukuoka-ken,Chikujo-machi,64,54,19544,17189,-12.05%
일본,Saga-ken,Saga-shi,1599,1430,237506,233301,-1.77%
일본,Saga-ken,Karatsu-shi,915,762,126926,117373,-7.53%
일본,Saga-ken,Tosu-shi,355,323,69074,74196,7.42%
일본,Saga-ken,Taku-shi,108,100,21404,18295,-14.53%
일본,Saga-ken,Imari-shi,373,315,57161,52629,-7.93%
일본,Saga-ken,Takeo-shi,358,306,50699,47914,-5.49%
일본,Saga-ken,Kashima-shi,204,177,30720,27892,-9.21%
일본,Saga-ken,Ogi-shi,156,136,45133,43952,-2.62%
일본,Saga-ken,Ureshino-shi,205,197,28984,25848,-10.82%
일본,Saga-ken,Kanzaki-shi,108,92,32899,31022,-5.71%
일본,Saga-ken,Yoshinogari-cho,73,66,16405,16323,-0.50%
일본,Saga-ken,Kiyama-cho,40,49,17837,17250,-3.29%
일본,Saga-ken,Kamimine-cho,32,20,9224,9286,0.67%
일본,Saga-ken,Miyaki-cho,65,66,26175,25511,-2.54%
일본,Saga-ken,Genkai-cho,42,30,6379,5609,-12.07%
일본,Saga-ken,Arita-cho,97,99,20929,19010,-9.17%
일본,Saga-ken,Omachi-cho,37,32,7369,6293,-14.60%
일본,Saga-ken,Kohoku-machi,43,34,9515,9566,0.54%
일본,Saga-ken,Shiroishi-cho,121,85,25607,22051,-13.89%
일본,Saga-ken,Tara-cho,54,39,9842,8121,-17.49%
일본,Nagasaki-ken,Nagasaki-shi,2674,2325,443766,409118,-7.81%
일본,Nagasaki-ken,Sasebo-shi,1920,1551,261101,243223,-6.85%
일본,Nagasaki-ken,Shimabara-shi,392,357,47455,43338,-8.68%
일본,Nagasaki-ken,Isahaya-shi,732,666,140752,133852,-4.90%
일본,Nagasaki-ken,Omura-shi,519,433,90517,95397,5.39%
일본,Nagasaki-ken,Hirado-shi,225,262,34905,29365,-15.87%
일본,Nagasaki-ken,Matsuura-shi,129,110,25145,21271,-15.41%
일본,Nagasaki-ken,Tsushima-shi,333,309,34407,28502,-17.16%
일본,Nagasaki-ken,Iki-shi,235,203,29377,24948,-15.08%
일본,Nagasaki-ken,Goto-shi,387,427,40622,34391,-15.34%
일본,Nagasaki-ken,Saikai-shi,463,303,31176,26275,-15.72%
일본,Nagasaki-ken,Unzen-shi,249,209,47245,41096,-13.02%
일본,Nagasaki-ken,Minamishimabara-shi,195,158,50363,42330,-15.95%
일본,Nagasaki-ken,Nagayo-cho,87,71,42535,40780,-4.13%
일본,Nagasaki-ken,Togitsu-cho,196,169,30110,29339,-2.56%
일본,Nagasaki-ken,Higashisonogi-cho,30,27,8903,7721,-13.28%
일본,Nagasaki-ken,Kawatana-cho,78,72,14651,13377,-8.70%
일본,Nagasaki-ken,Hasami-cho,60,60,15227,14291,-6.15%
일본,Nagasaki-ken,Ojika-cho,23,26,2849,2288,-19.69%
일본,Nagasaki-ken,Saza-cho,87,67,13599,13912,2.30%
일본,Nagasaki-ken,Shinkamigoto-cho,226,181,22074,17503,-20.71%
일본,Kumamoto-ken,Kumamoto-shi,3842,3445,734474,738865,0.60%
일본,Kumamoto-ken,Yatsushiro-shi,773,591,132266,123067,-6.95%
일본,Kumamoto-ken,Hitoyoshi-shi,406,304,35611,31108,-12.64%
일본,Kumamoto-ken,Arao-shi,268,551,55321,50832,-8.11%
일본,Kumamoto-ken,Minamata-shi,192,148,26978,23557,-12.68%
일본,Kumamoto-ken,Tamana-shi,308,285,69541,64292,-7.55%
일본,Kumamoto-ken,Yamaga-shi,391,390,55391,49025,-11.49%
일본,Kumamoto-ken,Kikuchi-shi,258,236,50194,46416,-7.53%
일본,Kumamoto-ken,Uto-shi,137,114,37727,36122,-4.25%
일본,Kumamoto-ken,Kamiamakusa-shi,635,547,29902,24563,-17.85%
일본,Kumamoto-ken,Uki-shi,284,229,61878,57032,-7.83%
일본,Kumamoto-ken,Aso-shi,236,217,28444,24930,-12.35%
일본,Kumamoto-ken,Amakusa-shi,1243,914,89065,75783,-14.91%
일본,Kumamoto-ken,Koshi-shi,126,136,55002,61772,12.31%
일본,Kumamoto-ken,Misato-machi,37,30,11388,9392,-17.53%
일본,Kumamoto-ken,Gyokuto-machi,6,7,5554,5045,-9.16%
일본,Kumamoto-ken,Nankan-machi,31,28,10564,8979,-15.00%
일본,Kumamoto-ken,Nagasu-machi,39,35,16594,15372,-7.36%
일본,Kumamoto-ken,Nagomi-machi,35,35,11247,9342,-16.94%
일본,Kumamoto-ken,Ozu-machi,132,143,31234,35187,12.66%
일본,Kumamoto-ken,Kikuyo-machi,279,299,37734,43337,14.85%
일본,Kumamoto-ken,Minamioguni-machi,111,96,4429,3750,-15.33%
일본,Kumamoto-ken,Oguni-machi,108,126,7877,6590,-16.34%
일본,Kumamoto-ken,Ubuyama-mura,16,11,1606,1382,-13.95%
일본,Kumamoto-ken,Takamori-machi,59,46,6716,5789,-13.80%
일본,Kumamoto-ken,Nishihara-mura,51,43,6792,6426,-5.39%
일본,Kumamoto-ken,Minamiaso-mura,206,112,11972,9836,-17.84%
일본,Kumamoto-ken,Mifune-machi,39,38,17888,16303,-8.86%
일본,Kumamoto-ken,Kashima-machi,48,57,8676,9547,10.04%
일본,Kumamoto-ken,Mashiki-machi,51,51,32676,32510,-0.51%
일본,Kumamoto-ken,Kosa-machi,27,21,11181,10132,-9.38%
일본,Kumamoto-ken,Yamato-cho,100,86,16981,13503,-20.48%
일본,Kumamoto-ken,Hikawa-cho,28,33,12715,11094,-12.75%
일본,Kumamoto-ken,Ashikita-machi,74,44,19316,15681,-18.82%
일본,Kumamoto-ken,Tsunagi-machi,14,12,5062,4254,-15.96%
일본,Kumamoto-ken,Nishiki-machi,43,38,11075,10288,-7.11%
일본,Kumamoto-ken,Taragi-machi,52,46,10554,9076,-14.00%
일본,Kumamoto-ken,Yunomae-machi,9,11,4375,3627,-17.10%
일본,Kumamoto-ken,Mizukami-mura,38,35,2405,2033,-15.47%
일본,Kumamoto-ken,Sagara-mura,8,10,4934,4070,-17.51%
일본,Kumamoto-ken,Itsuki-mura,9,7,1205,931,-22.74%
일본,Kumamoto-ken,Yamae-mura,6,6,3681,3238,-12.03%
일본,Kumamoto-ken,Kuma-mura,7,1,4249,2433,-42.74%
일본,Kumamoto-ken,Asagiri-cho,73,66,16638,14676,-11.79%
일본,Kumamoto-ken,Reihoku-machi,38,37,8314,7114,-14.43%
일본,Oita-ken,Oita-shi,2671,2404,474094,475614,0.32%
일본,Oita-ken,Beppu-shi,2596,1807,125385,115321,-8.03%
일본,Oita-ken,Nakatsu-shi,852,599,84312,82863,-1.72%
일본,Oita-ken,Hita-shi,574,450,70940,62657,-11.68%
일본,Oita-ken,Saiki-shi,573,475,76951,66851,-13.13%
일본,Oita-ken,Usuki-shi,227,183,41469,36158,-12.81%
일본,Oita-ken,Tsukumi-shi,138,111,19917,16100,-19.16%
일본,Oita-ken,Taketa-shi,200,138,24423,20332,-16.75%
일본,Oita-ken,Bungotakada-shi,133,133,23906,22112,-7.50%
일본,Oita-ken,Kitsuki-shi,120,103,32083,27999,-12.73%
일본,Oita-ken,Usa-shi,306,291,59008,52771,-10.57%
일본,Oita-ken,Bungoono-shi,188,137,39452,33695,-14.59%
일본,Oita-ken,Yufu-shi,343,328,34702,32772,-5.56%
일본,Oita-ken,Kunisaki-shi,142,122,32002,26232,-18.03%
일본,Oita-ken,Himeshima-mura,30,13,2189,1725,-21.20%
일본,Oita-ken,Hiji-machi,117,90,28221,27723,-1.76%
일본,Oita-ken,Kokonoe-machi,163,118,10421,8541,-18.04%
일본,Oita-ken,Kusu-machi,127,110,17054,14386,-15.64%
일본,Miyazaki-ken,Miyazaki-shi,3605,3406,400583,401339,0.19%
일본,Miyazaki-ken,Miyakonojo-shi,1083,929,169602,160640,-5.28%
일본,Miyazaki-ken,Nobeoka-shi,980,792,131182,118394,-9.75%
일본,Miyazaki-ken,Nichinan-shi,466,366,57689,50848,-11.86%
일본,Miyazaki-ken,Kobayashi-shi,312,276,48270,43670,-9.53%
일본,Miyazaki-ken,Hyuga-shi,775,701,63223,59629,-5.68%
일본,Miyazaki-ken,Kushima-shi,103,77,20453,16822,-17.75%
일본,Miyazaki-ken,Saito-shi,299,314,32614,28610,-12.28%
일본,Miyazaki-ken,Ebino-shi,138,106,21606,17638,-18.37%
일본,Miyazaki-ken,Mimata-cho,78,58,24800,25591,3.19%
일본,Miyazaki-ken,Takaharu-cho,33,30,10000,8639,-13.61%
일본,Miyazaki-ken,Kunitomi-cho,92,117,20909,18398,-12.01%
일본,Miyazaki-ken,Aya-cho,244,247,7224,6934,-4.01%
일본,Miyazaki-ken,Takanabe-cho,220,187,21733,19922,-8.33%
일본,Miyazaki-ken,Shintomi-cho,82,72,18092,16564,-8.45%
일본,Miyazaki-ken,Nishimera-son,16,13,1241,1000,-19.42%
일본,Miyazaki-ken,Kijo-cho,22,16,5177,4895,-5.45%
일본,Miyazaki-ken,Kawaminami-cho,175,179,17009,15194,-10.67%
일본,Miyazaki-ken,Tsuno-cho,58,54,11137,9906,-11.05%
일본,Miyazaki-ken,Kadogawa-cho,59,56,18854,17379,-7.82%
일본,Miyazaki-ken,Morotsuka-son,11,7,1882,1486,-21.04%
일본,Miyazaki-ken,Shiiba-son,25,22,3092,2503,-19.05%
일본,Miyazaki-ken,Misato-cho,27,27,6248,4826,-22.76%
일본,Miyazaki-ken,Takachiho-cho,126,141,13723,11642,-15.16%
일본,Miyazaki-ken,Hinokage-cho,89,66,4463,3635,-18.55%
일본,Miyazaki-ken,Gokase-cho,22,19,4427,3472,-21.57%
일본,Kagoshima-ken,Kagoshima-shi,3797,3096,605846,593128,-2.10%
일본,Kagoshima-ken,Kanoya-shi,638,530,105070,101096,-3.78%
일본,Kagoshima-ken,Makurazaki-shi,161,129,23638,20033,-15.25%
일본,Kagoshima-ken,Akune-shi,204,175,23154,19270,-16.77%
일본,Kagoshima-ken,Izumi-shi,324,310,55621,51994,-6.52%
일본,Kagoshima-ken,Ibusuki-shi,379,324,44396,39011,-12.13%
일본,Kagoshima-ken,Nishinoomote-shi,130,117,16951,14708,-13.23%
일본,Kagoshima-ken,Tarumizu-shi,80,64,17248,13819,-19.88%
일본,Kagoshima-ken,Satsumasendai-shi,866,864,99589,92403,-7.22%
일본,Kagoshima-ken,Hioki-shi,206,216,50822,47153,-7.22%
일본,Kagoshima-ken,So-shi,152,128,39221,33310,-15.07%
일본,Kagoshima-ken,Kirishima-shi,1002,766,127487,123135,-3.41%
일본,Kagoshima-ken,Ichikikushikino-shi,205,131,31144,27490,-11.73%
일본,Kagoshima-ken,Minamisatsuma-shi,239,186,38704,32887,-15.03%
일본,Kagoshima-ken,Shibushi-shi,264,237,33034,29329,-11.22%
일본,Kagoshima-ken,Amami-shi,376,405,46121,41390,-10.26%
일본,Kagoshima-ken,Minamikyusyu-shi,173,135,39065,33080,-15.32%
일본,Kagoshima-ken,Isa-shi,146,105,29304,24453,-16.55%
일본,Kagoshima-ken,Aira-shi,304,309,74809,76348,2.06%
일본,Kagoshima-ken,Mishima-mura,52,67,418,405,-3.11%
일본,Kagoshima-ken,Toshima-mura,95,101,657,740,12.63%
일본,Kagoshima-ken,Satsuma-cho,129,138,24109,20243,-16.04%
일본,Kagoshima-ken,Nagashima-cho,145,124,11105,9705,-12.61%
일본,Kagoshima-ken,Yusui-cho,46,44,11595,9119,-21.35%
일본,Kagoshima-ken,Osaki-cho,85,69,14215,12385,-12.87%
일본,Kagoshima-ken,Higashikushira-cho,11,11,6802,6237,-8.31%
일본,Kagoshima-ken,Kinko-cho,75,54,8987,6944,-22.73%
일본,Kagoshima-ken,Minamiosumi-cho,34,28,8815,6481,-26.48%
일본,Kagoshima-ken,Kimotsuki-cho,685,388,17160,14227,-17.09%
일본,Kagoshima-ken,Nakatane-cho,77,53,8696,7539,-13.30%
일본,Kagoshima-ken,Minamitane-cho,89,107,6218,5445,-12.43%
일본,Kagoshima-ken,Yakushima-cho,269,263,13589,11858,-12.74%
일본,Kagoshima-ken,Yamato-son,6,10,1765,1364,-22.72%
일본,Kagoshima-ken,Uken-son,8,12,1932,1621,-16.10%
일본,Kagoshima-ken,Setouchi-cho,135,124,9874,8546,-13.45%
