CNTRY,admin1,admin2,CITYID,hlth10,hlth20,pop10,pop20,rate
일본,Fukuoka-ken,Miyama-shi,JP40027,49,179,40732,35861,-11.96%
일본,Fukuoka-ken,Itoshima-shi,JP40028,87,373,98435,98877,0.45%
일본,Fukuoka-ken,Nakagawa-shi,JP40029,57,166,49780,50112,0.67%
일본,Fukuoka-ken,Umi-machi,JP40030,34,127,38592,37671,-2.39%
일본,Fukuoka-ken,Sasaguri-machi,JP40031,16,72,31318,31209,-0.35%
일본,Fukuoka-ken,Shime-machi,JP40032,41,167,43564,46377,6.46%
일본,Fukuoka-ken,Sue-machi,JP40033,21,87,26044,28628,9.92%
일본,Fukuoka-ken,Shingu-machi,JP40034,20,99,24679,32927,33.42%
일본,Fukuoka-ken,Hisayama-machi,JP40035,6,27,8373,9068,8.30%
일본,Fukuoka-ken,Kasuya-machi,JP40036,55,155,41997,48190,14.75%
일본,Fukuoka-ken,Ashiya-machi,JP40037,10,46,15369,13545,-11.87%
일본,Fukuoka-ken,Mizumaki-machi,JP40038,22,101,30021,28114,-6.35%
일본,Fukuoka-ken,Okagaki-machi,JP40039,23,121,32119,31007,-3.46%
일본,Fukuoka-ken,Onga-cho,JP40040,14,78,19160,18723,-2.28%
일본,Fukuoka-ken,Kotake-machi,JP40041,1,43,8602,7151,-16.87%
일본,Fukuoka-ken,Kurate-machi,JP40042,7,58,17088,15080,-11.75%
일본,Fukuoka-ken,Keisen-machi,JP40043,7,51,13863,12878,-7.11%
일본,Fukuoka-ken,Chikuzen-machi,JP40044,30,91,29155,29591,1.50%
일본,Fukuoka-ken,Toho-mura,JP40045,7,12,2432,1899,-21.92%
일본,Fukuoka-ken,Tachiarai-machi,JP40046,26,69,15284,15521,1.55%
일본,Fukuoka-ken,Oki-machi,JP40047,23,48,14350,13820,-3.69%
일본,Fukuoka-ken,Hirokawa-machi,JP40048,19,101,20253,19969,-1.40%
일본,Fukuoka-ken,Kawara-machi,JP40049,4,38,11685,10191,-12.79%
일본,Fukuoka-ken,Soeda-machi,JP40050,7,53,10909,8801,-19.32%
일본,Fukuoka-ken,Itoda-machi,JP40051,4,31,9617,8407,-12.58%
일본,Fukuoka-ken,Kawasaki-machi,JP40052,14,78,18264,15176,-16.91%
일본,Fukuoka-ken,Oto-machi,JP40053,1,32,5503,5008,-9.00%
일본,Fukuoka-ken,Aka-mura,JP40054,0,23,3251,2774,-14.67%
일본,Fukuoka-ken,Fukuchi-machi,JP40055,9,117,24714,21398,-13.42%
일본,Fukuoka-ken,Kanda-machi,JP40056,53,191,36005,37684,4.66%
일본,Fukuoka-ken,Miyako-machi,JP40057,18,170,21572,18825,-12.73%
일본,Fukuoka-ken,Yoshitomi-machi,JP40058,4,26,6792,6536,-3.77%
일본,Fukuoka-ken,Koge-machi,JP40059,1,23,7852,7251,-7.65%
일본,Fukuoka-ken,Chikujo-machi,JP40060,17,72,19544,17189,-12.05%
일본,Saga-ken,Saga-shi,JP41001,379,1169,237506,233301,-1.77%
일본,Saga-ken,Karatsu-shi,JP41002,127,605,126926,117373,-7.53%
일본,Saga-ken,Tosu-shi,JP41003,106,367,69074,74196,7.42%
일본,Saga-ken,Taku-shi,JP41004,36,79,21404,18295,-14.53%
일본,Saga-ken,Imari-shi,JP41005,91,260,57161,52629,-7.93%
일본,Saga-ken,Takeo-shi,JP41006,91,258,50699,47914,-5.49%
일본,Saga-ken,Kashima-shi,JP41007,58,128,30720,27892,-9.21%
일본,Saga-ken,Ogi-shi,JP41008,33,181,45133,43952,-2.62%
일본,Saga-ken,Ureshino-shi,JP41009,31,152,28984,25848,-10.82%
일본,Saga-ken,Kanzaki-shi,JP41010,23,102,32899,31022,-5.71%
일본,Saga-ken,Yoshinogari-cho,JP41011,10,48,16405,16323,-0.50%
일본,Saga-ken,Kiyama-cho,JP41012,20,50,17837,17250,-3.29%
일본,Saga-ken,Kamimine-cho,JP41013,22,44,9224,9286,0.67%
일본,Saga-ken,Miyaki-cho,JP41014,26,86,26175,25511,-2.54%
일본,Saga-ken,Genkai-cho,JP41015,4,14,6379,5609,-12.07%
일본,Saga-ken,Arita-cho,JP41016,29,70,20929,19010,-9.17%
일본,Saga-ken,Omachi-cho,JP41017,11,24,7369,6293,-14.60%
일본,Saga-ken,Kohoku-machi,JP41018,8,42,9515,9566,0.54%
일본,Saga-ken,Shiroishi-cho,JP41019,27,109,25607,22051,-13.89%
일본,Saga-ken,Tara-cho,JP41020,8,30,9842,8121,-17.49%
일본,Nagasaki-ken,Nagasaki-shi,JP42001,586,2142,443766,409118,-7.81%
일본,Nagasaki-ken,Sasebo-shi,JP42002,386,1548,261101,243223,-6.85%
일본,Nagasaki-ken,Shimabara-shi,JP42003,80,266,47455,43338,-8.68%
일본,Nagasaki-ken,Isahaya-shi,JP42004,180,691,140752,133852,-4.90%
일본,Nagasaki-ken,Omura-shi,JP42005,104,392,90517,95397,5.39%
일본,Nagasaki-ken,Hirado-shi,JP42006,53,172,34905,29365,-15.87%
일본,Nagasaki-ken,Matsuura-shi,JP42007,10,75,25145,21271,-15.41%
일본,Nagasaki-ken,Tsushima-shi,JP42008,33,157,34407,28502,-17.16%
일본,Nagasaki-ken,Iki-shi,JP42009,14,73,29377,24948,-15.08%
일본,Nagasaki-ken,Goto-shi,JP42010,81,267,40622,34391,-15.34%
일본,Nagasaki-ken,Saikai-shi,JP42011,50,234,31176,26275,-15.72%
일본,Nagasaki-ken,Unzen-shi,JP42012,65,292,47245,41096,-13.02%
일본,Nagasaki-ken,Minamishimabara-shi,JP42013,51,269,50363,42330,-15.95%
일본,Nagasaki-ken,Nagayo-cho,JP42014,41,157,42535,40780,-4.13%
일본,Nagasaki-ken,Togitsu-cho,JP42015,66,156,30110,29339,-2.56%
일본,Nagasaki-ken,Higashisonogi-cho,JP42016,3,34,8903,7721,-13.28%
일본,Nagasaki-ken,Kawatana-cho,JP42017,13,49,14651,13377,-8.70%
일본,Nagasaki-ken,Hasami-cho,JP42018,22,58,15227,14291,-6.15%
일본,Nagasaki-ken,Ojika-cho,JP42019,1,6,2849,2288,-19.69%
일본,Nagasaki-ken,Saza-cho,JP42020,22,65,13599,13912,2.30%
일본,Nagasaki-ken,Shinkamigoto-cho,JP42021,46,134,22074,17503,-20.71%
일본,Kumamoto-ken,Kumamoto-shi,JP43001,976,2903,734474,738865,0.60%
일본,Kumamoto-ken,Yatsushiro-shi,JP43002,181,678,132266,123067,-6.95%
일본,Kumamoto-ken,Hitoyoshi-shi,JP43003,65,175,35611,31108,-12.64%
일본,Kumamoto-ken,Arao-shi,JP43004,71,795,55321,50832,-8.11%
일본,Kumamoto-ken,Minamata-shi,JP43005,29,117,26978,23557,-12.68%
일본,Kumamoto-ken,Tamana-shi,JP43006,85,256,69541,64292,-7.55%
일본,Kumamoto-ken,Yamaga-shi,JP43007,38,247,55391,49025,-11.49%
일본,Kumamoto-ken,Kikuchi-shi,JP43008,48,211,50194,46416,-7.53%
일본,Kumamoto-ken,Uto-shi,JP43009,41,140,37727,36122,-4.25%
일본,Kumamoto-ken,Kamiamakusa-shi,JP43010,110,362,29902,24563,-17.85%
일본,Kumamoto-ken,Uki-shi,JP43011,83,328,61878,57032,-7.83%
일본,Kumamoto-ken,Aso-shi,JP43012,29,91,28444,24930,-12.35%
일본,Kumamoto-ken,Amakusa-shi,JP43013,198,722,89065,75783,-14.91%
일본,Kumamoto-ken,Koshi-shi,JP43014,46,211,55002,61772,12.31%
일본,Kumamoto-ken,Misato-machi,JP43015,8,37,11388,9392,-17.53%
일본,Kumamoto-ken,Gyokuto-machi,JP43016,2,17,5554,5045,-9.16%
일본,Kumamoto-ken,Nankan-machi,JP43017,6,31,10564,8979,-15.00%
일본,Kumamoto-ken,Nagasu-machi,JP43018,15,41,16594,15372,-7.36%
일본,Kumamoto-ken,Nagomi-machi,JP43019,9,33,11247,9342,-16.94%
일본,Kumamoto-ken,Ozu-machi,JP43020,32,93,31234,35187,12.66%
일본,Kumamoto-ken,Kikuyo-machi,JP43021,63,319,37734,43337,14.85%
일본,Kumamoto-ken,Minamioguni-machi,JP43022,3,5,4429,3750,-15.33%
일본,Kumamoto-ken,Oguni-machi,JP43023,6,34,7877,6590,-16.34%
일본,Kumamoto-ken,Ubuyama-mura,JP43024,1,8,1606,1382,-13.95%
일본,Kumamoto-ken,Takamori-machi,JP43025,6,21,6716,5789,-13.80%
일본,Kumamoto-ken,Nishihara-mura,JP43026,4,12,6792,6426,-5.39%
일본,Kumamoto-ken,Minamiaso-mura,JP43027,12,30,11972,9836,-17.84%
일본,Kumamoto-ken,Mifune-machi,JP43028,11,66,17888,16303,-8.86%
일본,Kumamoto-ken,Kashima-machi,JP43029,17,47,8676,9547,10.04%
일본,Kumamoto-ken,Mashiki-machi,JP43030,26,102,32676,32510,-0.51%
일본,Kumamoto-ken,Kosa-machi,JP43031,4,39,11181,10132,-9.38%
일본,Kumamoto-ken,Yamato-cho,JP43032,8,65,16981,13503,-20.48%
일본,Kumamoto-ken,Hikawa-cho,JP43033,9,68,12715,11094,-12.75%
일본,Kumamoto-ken,Ashikita-machi,JP43034,7,81,19316,15681,-18.82%
일본,Kumamoto-ken,Tsunagi-machi,JP43035,0,15,5062,4254,-15.96%
일본,Kumamoto-ken,Nishiki-machi,JP43036,6,39,11075,10288,-7.11%
일본,Kumamoto-ken,Taragi-machi,JP43037,15,34,10554,9076,-14.00%
일본,Kumamoto-ken,Yunomae-machi,JP43038,6,5,4375,3627,-17.10%
일본,Kumamoto-ken,Mizukami-mura,JP43039,0,7,2405,2033,-15.47%
일본,Kumamoto-ken,Sagara-mura,JP43040,6,18,4934,4070,-17.51%
일본,Kumamoto-ken,Itsuki-mura,JP43041,0,2,1205,931,-22.74%
일본,Kumamoto-ken,Yamae-mura,JP43042,0,6,3681,3238,-12.03%
일본,Kumamoto-ken,Kuma-mura,JP43043,3,5,4249,2433,-42.74%
일본,Kumamoto-ken,Asagiri-cho,JP43044,20,64,16638,14676,-11.79%
일본,Kumamoto-ken,Reihoku-machi,JP43045,5,37,8314,7114,-14.43%
일본,Oita-ken,Oita-shi,JP44001,715,2289,474094,475614,0.32%
일본,Oita-ken,Beppu-shi,JP44002,365,2431,125385,115321,-8.03%
일본,Oita-ken,Nakatsu-shi,JP44003,116,350,84312,82863,-1.72%
일본,Oita-ken,Hita-shi,JP44004,128,280,70940,62657,-11.68%
일본,Oita-ken,Saiki-shi,JP44005,108,339,76951,66851,-13.13%
일본,Oita-ken,Usuki-shi,JP44006,39,171,41469,36158,-12.81%
일본,Oita-ken,Tsukumi-shi,JP44007,27,99,19917,16100,-19.16%
일본,Oita-ken,Taketa-shi,JP44008,33,93,24423,20332,-16.75%
일본,Oita-ken,Bungotakada-shi,JP44009,25,93,23906,22112,-7.50%
일본,Oita-ken,Kitsuki-shi,JP44010,23,90,32083,27999,-12.73%
일본,Oita-ken,Usa-shi,JP44011,46,290,59008,52771,-10.57%
일본,Oita-ken,Bungoono-shi,JP44012,37,156,39452,33695,-14.59%
일본,Oita-ken,Yufu-shi,JP44013,22,141,34702,32772,-5.56%
일본,Oita-ken,Kunisaki-shi,JP44014,36,92,32002,26232,-18.03%
일본,Oita-ken,Himeshima-mura,JP44015,1,4,2189,1725,-21.20%
일본,Oita-ken,Hiji-machi,JP44016,37,110,28221,27723,-1.76%
일본,Oita-ken,Kokonoe-machi,JP44017,6,24,10421,8541,-18.04%
일본,Oita-ken,Kusu-machi,JP44018,11,54,17054,14386,-15.64%
일본,Miyazaki-ken,Miyazaki-shi,JP45001,850,2989,400583,401339,0.19%
일본,Miyazaki-ken,Miyakonojo-shi,JP45002,241,827,169602,160640,-5.28%
일본,Miyazaki-ken,Nobeoka-shi,JP45003,223,588,131182,118394,-9.75%
일본,Miyazaki-ken,Nichinan-shi,JP45004,73,239,57689,50848,-11.86%
일본,Miyazaki-ken,Kobayashi-shi,JP45005,50,241,48270,43670,-9.53%
일본,Miyazaki-ken,Hyuga-shi,JP45006,163,501,63223,59629,-5.68%
일본,Miyazaki-ken,Kushima-shi,JP45007,24,83,20453,16822,-17.75%
일본,Miyazaki-ken,Saito-shi,JP45008,81,379,32614,28610,-12.28%
일본,Miyazaki-ken,Ebino-shi,JP45009,31,84,21606,17638,-18.37%
일본,Miyazaki-ken,Mimata-cho,JP45010,67,91,24800,25591,3.19%
일본,Miyazaki-ken,Takaharu-cho,JP45011,6,51,10000,8639,-13.61%
일본,Miyazaki-ken,Kunitomi-cho,JP45012,21,133,20909,18398,-12.01%
일본,Miyazaki-ken,Aya-cho,JP45013,14,171,7224,6934,-4.01%
일본,Miyazaki-ken,Takanabe-cho,JP45014,41,96,21733,19922,-8.33%
일본,Miyazaki-ken,Shintomi-cho,JP45015,11,67,18092,16564,-8.45%
일본,Miyazaki-ken,Nishimera-son,JP45016,2,3,1241,1000,-19.42%
일본,Miyazaki-ken,Kijo-cho,JP45017,5,34,5177,4895,-5.45%
일본,Miyazaki-ken,Kawaminami-cho,JP45018,30,168,17009,15194,-10.67%
일본,Miyazaki-ken,Tsuno-cho,JP45019,8,33,11137,9906,-11.05%
일본,Miyazaki-ken,Kadogawa-cho,JP45020,29,85,18854,17379,-7.82%
일본,Miyazaki-ken,Morotsuka-son,JP45021,0,4,1882,1486,-21.04%
일본,Miyazaki-ken,Shiiba-son,JP45022,1,4,3092,2503,-19.05%
일본,Miyazaki-ken,Misato-cho,JP45023,4,15,6248,4826,-22.76%
일본,Miyazaki-ken,Takachiho-cho,JP45024,7,87,13723,11642,-15.16%
일본,Miyazaki-ken,Hinokage-cho,JP45025,12,12,4463,3635,-18.55%
일본,Miyazaki-ken,Gokase-cho,JP45026,0,10,4427,3472,-21.57%
일본,Kagoshima-ken,Kagoshima-shi,JP46001,978,3138,605846,593128,-2.10%
일본,Kagoshima-ken,Kanoya-shi,JP46002,138,509,105070,101096,-3.78%
일본,Kagoshima-ken,Makurazaki-shi,JP46003,27,107,23638,20033,-15.25%
일본,Kagoshima-ken,Akune-shi,JP46004,46,142,23154,19270,-16.77%
일본,Kagoshima-ken,Izumi-shi,JP46005,72,254,55621,51994,-6.52%
일본,Kagoshima-ken,Ibusuki-shi,JP46006,105,268,44396,39011,-12.13%
일본,Kagoshima-ken,Nishinoomote-shi,JP46007,18,66,16951,14708,-13.23%
일본,Kagoshima-ken,Tarumizu-shi,JP46008,14,63,17248,13819,-19.88%
일본,Kagoshima-ken,Satsumasendai-shi,JP46009,155,686,99589,92403,-7.22%
일본,Kagoshima-ken,Hioki-shi,JP46010,47,217,50822,47153,-7.22%
일본,Kagoshima-ken,So-shi,JP46011,35,155,39221,33310,-15.07%
일본,Kagoshima-ken,Kirishima-shi,JP46012,152,646,127487,123135,-3.41%
일본,Kagoshima-ken,Ichikikushikino-shi,JP46013,46,128,31144,27490,-11.73%
일본,Kagoshima-ken,Minamisatsuma-shi,JP46014,47,210,38704,32887,-15.03%
일본,Kagoshima-ken,Shibushi-shi,JP46015,37,303,33034,29329,-11.22%
일본,Kagoshima-ken,Amami-shi,JP46016,33,199,46121,41390,-10.26%
일본,Kagoshima-ken,Minamikyusyu-shi,JP46017,24,182,39065,33080,-15.32%
일본,Kagoshima-ken,Isa-shi,JP46018,29,113,29304,24453,-16.55%
일본,Kagoshima-ken,Aira-shi,JP46019,119,381,74809,76348,2.06%
일본,Kagoshima-ken,Mishima-mura,JP46020,0,0,418,405,-3.11%
일본,Kagoshima-ken,Toshima-mura,JP46021,0,5,657,740,12.63%
일본,Kagoshima-ken,Satsuma-cho,JP46022,18,123,24109,20243,-16.04%
일본,Kagoshima-ken,Nagashima-cho,JP46023,18,56,11105,9705,-12.61%
일본,Kagoshima-ken,Yusui-cho,JP46024,15,45,11595,9119,-21.35%
일본,Kagoshima-ken,Osaki-cho,JP46025,8,75,14215,12385,-12.87%
일본,Kagoshima-ken,Higashikushira-cho,JP46026,10,40,6802,6237,-8.31%
일본,Kagoshima-ken,Kinko-cho,JP46027,19,75,8987,6944,-22.73%
일본,Kagoshima-ken,Minamiosumi-cho,JP46028,3,40,8815,6481,-26.48%
일본,Kagoshima-ken,Kimotsuki-cho,JP46029,17,189,17160,14227,-17.09%
일본,Kagoshima-ken,Nakatane-cho,JP46030,11,59,8696,7539,-13.30%
일본,Kagoshima-ken,Minamitane-cho,JP46031,6,17,6218,5445,-12.43%
일본,Kagoshima-ken,Yakushima-cho,JP46032,16,47,13589,11858,-12.74%
일본,Kagoshima-ken,Yamato-son,JP46033,0,3,1765,1364,-22.72%
일본,Kagoshima-ken,Uken-son,JP46034,0,6,1932,1621,-16.10%
일본,Kagoshima-ken,Setouchi-cho,JP46035,9,30,9874,8546,-13.45%
일본,Kagoshima-ken,Tatsugo-cho,JP46036,5,32,6078,5817,-4.29%
일본,Kagoshima-ken,Kikai-cho,JP46037,6,22,8169,6629,-18.85%
일본,Kagoshima-ken,Tokunoshima-cho,JP46038,21,49,12090,10147,-16.07%
일본,Kagoshima-ken,Amagi-cho,JP46039,4,20,6653,5517,-17.08%
일본,Kagoshima-ken,Isen-cho,JP46040,2,23,6844,6139,-10.30%
일본,Kagoshima-ken,Wadomari-cho,JP46041,12,29,7114,6246,-12.20%
일본,Kagoshima-ken,China-cho,JP46042,7,29,6806,5750,-15.52%
일본,Kagoshima-ken,Yoron-cho,JP46043,7,20,5327,5115,-3.98%
일본,Okinawa-ken,Naha-shi,JP47001,864,1548,315954,317625,0.53%
일본,Okinawa-ken,Ginowan-shi,JP47002,203,422,91928,100125,8.92%
일본,Okinawa-ken,Ishigaki-shi,JP47003,91,231,46922,47637,1.52%
일본,Okinawa-ken,Urasoe-shi,JP47004,210,545,110351,115690,4.84%
일본,Okinawa-ken,Nago-shi,JP47005,72,309,60231,63554,5.52%
일본,Okinawa-ken,Itoman-shi,JP47006,124,213,57320,61007,6.43%
일본,Okinawa-ken,Okinawa-shi,JP47007,338,627,130249,142752,9.60%
일본,Okinawa-ken,Tomigusuku-shi,JP47008,126,311,57261,64612,12.84%
일본,Okinawa-ken,Uruma-shi,JP47009,199,472,116979,125303,7.12%
일본,Okinawa-ken,Miyakojima-shi,JP47010,106,247,52039,52931,1.71%
일본,Okinawa-ken,Nanjo-shi,JP47011,77,196,39758,44043,10.78%
일본,Okinawa-ken,Kunigami-son,JP47012,5,8,5188,4517,-12.93%
일본,Okinawa-ken,Ogimi-son,JP47013,1,15,3221,3092,-4.00%
일본,Okinawa-ken,Higashi-son,JP47014,1,3,1794,1598,-10.93%
일본,Okinawa-ken,Nakijin-son,JP47015,12,33,9257,8894,-3.92%
일본,Okinawa-ken,Motobu-cho,JP47016,24,43,13870,12530,-9.66%
일본,Okinawa-ken,Onna-son,JP47017,15,42,10144,10869,7.15%
일본,Okinawa-ken,Ginoza-son,JP47018,8,19,5331,5833,9.42%
일본,Okinawa-ken,Kin-cho,JP47019,20,36,11066,10806,-2.35%
일본,Okinawa-ken,Ie-son,JP47020,8,12,4737,4118,-13.07%
일본,Okinawa-ken,Yomitan-son,JP47021,66,126,38200,41206,7.87%
일본,Okinawa-ken,Kadena-cho,JP47022,31,50,13827,13521,-2.21%
일본,Okinawa-ken,Chatan-cho,JP47023,58,113,27264,28201,3.44%
일본,Okinawa-ken,Kitanakagusuku-son,JP47024,29,82,15951,17969,12.65%
일본,Okinawa-ken,Nakagusuku-son,JP47025,30,70,17680,22157,25.32%
일본,Okinawa-ken,Nishihara-cho,JP47026,148,149,34766,34984,0.63%
일본,Okinawa-ken,Yonabaru-cho,JP47027,33,88,16318,19695,20.69%
일본,Okinawa-ken,Haebaru-cho,JP47028,60,180,35244,40440,14.74%
일본,Okinawa-ken,Tokashiki-son,JP47029,17,8,760,718,-5.53%
일본,Okinawa-ken,Zamami-son,JP47030,5,9,865,892,3.12%
일본,Okinawa-ken,Aguni-son,JP47031,0,3,863,683,-20.86%
일본,Okinawa-ken,Tonaki-son,JP47032,0,3,452,346,-23.45%
일본,Okinawa-ken,Minamidaito-son,JP47033,1,1,1442,1285,-10.89%
일본,Okinawa-ken,Kitadaito-son,JP47034,0,1,665,590,-11.28%
일본,Okinawa-ken,Iheya-son,JP47035,0,1,1385,1126,-18.70%
일본,Okinawa-ken,Izena-son,JP47036,2,2,1589,1322,-16.80%
일본,Okinawa-ken,Kumejima-cho,JP47037,10,35,8519,7192,-15.58%
일본,Okinawa-ken,Yaese-cho,JP47038,34,106,26681,30941,15.97%
일본,Okinawa-ken,Tarama-son,JP47039,0,1,1231,1058,-14.05%
일본,Okinawa-ken,Taketomi-cho,JP47040,7,7,3859,3942,2.15%
일본,Okinawa-ken,Yonaguni-cho,JP47041,8,6,1657,1676,1.15%
홍콩,Hong Kong Island,Central and Western,HK01001,1370,1859,251519,235953,-6.19%
홍콩,Hong Kong Island,Wan Chai,HK01002,894,1261,152608,166695,9.23%
홍콩,Hong Kong Island,Eastern,HK01003,670,715,588094,529603,-9.95%
홍콩,Hong Kong Island,Southern,HK01004,254,288,278655,263278,-5.52%
홍콩,Kowloon,Yau Tsim Mong,HK02001,1785,2808,307878,310647,0.90%
홍콩,Kowloon,Sham Shui Po,HK02002,422,615,380855,431090,13.19%
홍콩,Kowloon,Kowloon City,HK02003,598,502,377351,410634,8.82%
홍콩,Kowloon,Wong Tai Sin,HK02004,367,437,420183,406802,-3.18%
홍콩,Kowloon,Kwun Tong,HK02005,441,605,622152,673166,8.20%
홍콩,New Territories,Kwai Tsing,HK03001,296,389,511167,495798,-3.01%
홍콩,New Territories,Tsuen Wan,HK03002,363,448,304637,320094,5.07%
홍콩,New Territories,Tuen Mun,HK03003,248,433,487546,506879,3.97%
홍콩,New Territories,Yuen Long,HK03004,373,474,578529,668080,15.48%
홍콩,New Territories,North,HK03005,187,180,304134,309631,1.81%
홍콩,New Territories,Tai Po,HK03006,201,238,296853,316470,6.61%
홍콩,New Territories,Sha Tin,HK03007,329,589,630273,692806,9.92%
홍콩,New Territories,Sai Kung,HK03008,222,321,436627,489037,12.00%
홍콩,New Territories,Islands,HK03009,159,140,141327,185282,31.10%
대만,Northern Region,New Taipei City,TW04001,4359,4749,4054467,4365947,7.68%
대만,Northern Region,Taipei City,TW04002,4298,4897,2655515,2594581,-2.29%
대만,Northern Region,Keelung City,TW04003,421,2421,381809,367264,-3.81%
대만,Northern Region,Hsinchu City,TW04004,593,398,476273,499468,4.87%
대만,Northern Region,Yilan County,TW04005,576,603,426975,433319,1.49%
대만,Northern Region,Taoyuan City,TW04006,2179,579,2190342,2441064,11.45%
대만,Northern Region,Hsinchu County,TW04007,613,1005,522163,633163,21.26%
대만,Central Region,Taichung City,TW05001,4238,4732,2731056,3033840,11.09%
대만,Central Region,Miaoli County,TW05002,546,514,530339,521962,-1.58%
대만,Central Region,Changhua County,TW05003,1545,1447,1226420,1186795,-3.23%
대만,Central Region,Nantou County,TW05004,665,626,460869,430211,-6.65%
대만,Central Region,Yunlin County,TW05005,701,746,618581,591111,-4.44%
대만,Southern Region,Tainan City,TW06001,2561,2824,1840257,1875076,1.89%
대만,Southern Region,Kaohsiung City,TW06002,3938,4319,2777384,2734275,-1.55%
대만,Southern Region,Chiayi City,TW06003,570,566,267651,252028,-5.84%
대만,Southern Region,Chiayi County,TW06004,411,418,492981,464164,-5.85%
대만,Southern Region,Pingtung County,TW06005,1029,1015,801012,755047,-5.74%
대만,Southern Region,Penghu County,TW06006,118,132,86967,81738,-6.01%
대만,Eastern Region,Taitung County,TW07001,240,253,201039,189452,-5.76%
대만,Eastern Region,Hualien County,TW07002,410,434,309941,300406,-3.08%
대만,Kinma Region,Kinmen County,TW08001,53,79,57221,67173,17.39%
대만,Kinma Region,Lienchiang County,TW08002,10,19,14604,11813,-19.11%
